,distance,pi,fitted,BGS
0,1.0706276069052238,0.6644537551533535,0.6857262595780216,0.8418840530267091
1,1.245041867123013,0.6875598827621004,0.6883937347847615,0.845519035941176
2,1.434147486649386,0.6883970231859493,0.6910765581775217,0.849052730165125
3,1.639181956260983,0.6914858563281192,0.6937349805880124,0.8523953213937759
4,1.8614870037481939,0.6881694155064877,0.6964275527691974,0.8556490854008159
5,2.1025173740654792,0.6847473451142227,0.6990934961877467,0.8586826483251859
6,2.363850349056204,0.688838623059336,0.7016870372567101,0.861394509470013
7,2.6471960690482597,0.7241363118532369,0.7043821900514092,0.864112311228687
8,2.9544087238640797,0.6953094591765508,0.707202028045987,0.866867539247178
9,3.2874986864780538,0.708751670259643,0.7100359301376905,0.86943236930394
10,3.64864566872296,0.7237785344904353,0.7129667690031224,0.871955023466179
11,4.040212985135184,0.7209671078260973,0.7159073013856636,0.8742556373923929
12,4.4647630182801255,0.7393819464753436,0.7187848234619846,0.8761866441844329
13,4.925073986761522,0.7261500949350057,0.7218250128821599,0.878169778088119
14,5.42415812564308,0.7371249548692053,0.7249942570078529,0.880129936493652
15,5.965281398253548,0.7345940907878957,0.7281107130571365,0.881719606621991
16,6.551984868367537,0.7307605939738044,0.7313456260349706,0.8832556854574549
17,7.188107872619819,0.7424900119083788,0.7346614718044827,0.8846651008115992
18,7.877813144791343,0.7275430005812715,0.7380657727307179,0.8859613090875079
19,8.625614056378152,0.7388001001582889,0.7417094899259188,0.8874155295169871
20,9.436404151703096,0.7485654586064715,0.7452925335272113,0.888495335933814
21,10.315489170845543,0.7465162120319849,0.7484999360779331,0.8886729973392679
22,11.268621769944403,0.7304363842328039,0.7514877369622628,0.888262680257478
23,12.30203916608108,0.76423142125827,0.7548681394539563,0.8883349744332092
24,13.422503953087215,0.7941075840819033,0.7588720209210078,0.889269040269632
25,14.637348355372335,0.7730416859385421,0.7631334967819725,0.8904506050088971
26,15.954522209364598,0.7811676294629524,0.7676496981901825,0.891888927742686
27,17.38264498655104,0.7592547236442552,0.7725008975414431,0.8937289568640971
28,18.931062198551587,0.7754940791450494,0.7776320039400763,0.8958999050982429
29,20.60990655333673,0.7615297513468723,0.7827162257336893,0.89791982671587
30,22.430164262789887,0.7858198983651733,0.7876755173863775,0.899716220825743
31,24.403746935525323,0.78161964966581,0.7926037669316349,0.901482059270057
32,26.54356952542202,0.7966578982428102,0.7972035063786482,0.902823235858941
33,28.86363484596211,0.8097369850245226,0.8010804971682632,0.9032274791528959
34,31.379125203427954,0.7932066514224605,0.8043660582217323,0.902965405880121
35,34.10650174859808,0.8232987632093851,0.8076965782216495,0.9030045107550201
36,37.06361219709048,0.8192006050139603,0.8111260315319132,0.903441850226082
37,40.269807623266026,0.8028059915040352,0.8142834893447572,0.903777342327023
38,43.746069091981134,0.8104196287635398,0.8176567137900845,0.90470235219578
39,47.515144956856915,0.8061921439930874,0.8215478268805128,0.9066222278758269
40,51.60169972353269,0.819115568965679,0.8256334247037306,0.90908134272469
41,56.03247545205226,0.8291852749657684,0.8295420742659309,0.9115676405465829
42,60.83646675458599,0.8293934487723531,0.8335572654415873,0.9144464486012129
43,66.04511053365866,0.8405880687916627,0.8373906063467212,0.9173089201481072
44,71.6924917025137,0.8394972383650658,0.8403994123018749,0.9192788596447191
45,77.81556623382995,0.8470839548534183,0.8431369085950896,0.9210610294677279
46,84.45440299640231,0.8350034182404503,0.8454172572874236,0.9223756869984371
47,91.65244596234469,0.8474557665967423,0.8472035930377301,0.923139973901753
48,99.45679850067671,0.8384449995782702,0.8488453157375013,0.923774546207386
49,107.91853161768564,0.8438302988332427,0.8502560730477899,0.9241320849865219
50,117.09301816116393,0.8508707003878808,0.8512997572592896,0.9240076004930792
51,127.04029517552277,0.845752640347703,0.852612020787655,0.9241944774773471
52,137.82545677900586,0.8632107980521858,0.8544067130146006,0.9249388526853579
53,149.51908013395374,0.8742586718072202,0.8563568821431713,0.9257992992869559
54,162.19768729763553,0.8624925734624324,0.858571231869575,0.926897319635716
55,175.94424597595506,0.8510728707141453,0.8611062117985407,0.928289405372886
56,190.84871245692528,0.8682330927347995,0.8638135393118883,0.929776340764793
57,207.0086202768164,0.8716057437979025,0.8664424985569045,0.931036633188062
58,224.52971847115933,0.8731507738221079,0.8689905260098066,0.932065233961692
59,243.5266635872659,0.8796350138235386,0.871664608555911,0.933117412271754
60,264.12376998673113,0.8865473628717817,0.8744062437178922,0.934118340876269
61,286.4558233478374,0.8837827180051099,0.877052953632944,0.9348698852191429
62,310.6689626913442,0.8787839887528566,0.8795677849468462,0.9353326864516991
63,336.92163670157004,0.8927975094544044,0.8821262308950172,0.9357252027415459
64,365.385640600841,0.8929428141252091,0.8846798975227825,0.935995084999161
65,396.2472403625319,0.8919721675186877,0.8871798184989185,0.936093024168433
66,429.7083916194416,0.8787227410240908,0.8900259920349887,0.9364980784287299
67,465.98806124394576,0.9101378847015842,0.8933653947861455,0.937381899411038
68,505.32366024821897,0.910157500321285,0.8969281962164201,0.9384335054897299
69,547.9725973813165,0.9044465672266577,0.900629544952301,0.9395652604270358
70,594.2139635897032,0.894740064782567,0.9045211717792438,0.9408489616348921
71,644.3503583642121,0.9016662246936584,0.9086337001774187,0.942332643901764
72,698.7098699248681,0.9011052546036068,0.9127323896426366,0.9437712186009571
73,757.6482222017564,0.9132431121897545,0.9167170635517355,0.945078251454369
74,821.5511026615733,0.9049284215088306,0.9206437001777604,0.946342076705282
75,890.8366862129621,0.9344502054788926,0.9243832624595096,0.947449981881324
