"","dist","sites","pi","pi_lower","pi_upper","theta_W","theta_W_lower","theta_W_upper","tajima","tajima_lower","tajima_upper","xsi","xsi_lower","xsi_upper","fwh","fwh_lower","fwh_upper","B","Bsmooth","map","lab"
"79",4.7462387,23487446,0.00889430823980589,0.00885765078133994,0.00891324813315933,0.00903006117306251,0.00900795880077546,0.00904738632430345,-0.0386024686381414,-0.0454136077321032,-0.032584408178032,0.750590795781746,0.749721558458075,0.751588652136817,0.00885363581298812,0.00879782545859062,0.00889399265238639,0.889430823980589,0.890408465286623,"Cox - Pedigree-based","CNEs"
"25",5.1250287,23146494,0.00895490407615891,0.00892483896465295,0.00898496940338268,0.00906989259215481,0.00904581465111049,0.00908718529280314,-0.0299242084984937,-0.0378038355713789,-0.0234048346093117,0.750809614897843,0.749862216605529,0.751715324264004,0.00892425802793111,0.00887726916657864,0.00896349418041378,0.895490407615891,0.891975822388173,"Cox - Pedigree-based","CNEs"
"34",5.5038187,22945769,0.00894096909232248,0.00891630348861878,0.0089656921504272,0.0090549819263795,0.00903800652030254,0.00907453646792891,-0.0296041274156429,-0.0351621340328004,-0.0222721535420945,0.750546769054816,0.749681360436595,0.751462312275007,0.00890623206716103,0.00886546261785128,0.0089520978773457,0.894096909232248,0.89336998257543,"Cox - Pedigree-based","CNEs"
"63",5.8484382,22479408,0.0089205827658734,0.00889118369289152,0.00895157517524232,0.00904303964651077,0.00901950616661422,0.00906592258507468,-0.0331057514190061,-0.0405987733812596,-0.0272812877633393,0.751599388681672,0.750626932539616,0.752653523128777,0.00894834048720028,0.00890731024790075,0.00899383354699188,0.89205827658734,0.894514958410972,"Cox - Pedigree-based","CNEs"
"17",6.2806385,22042211,0.00895632053149185,0.00893536394718525,0.00898457579690141,0.00907744333910843,0.00905868897746562,0.00910077951037606,-0.0323751733749415,-0.037759942293023,-0.0252282809990793,0.750703252999118,0.749545453682258,0.751574956915484,0.00897041178798965,0.00892494706947027,0.00902067220071911,0.895632053149185,0.895804444192422,"Cox - Pedigree-based","CNEs"
"68",6.63214724,21811325,0.00897375876887772,0.0089471928444144,0.00899708432383421,0.00909049177938719,0.00906879679471619,0.00910841512553176,-0.0305254044054327,-0.036663200130493,-0.0237464420890484,0.750721308372651,0.749823559700456,0.751673140190791,0.00897123830329952,0.00892450693635175,0.0090056524491614,0.897375876887772,0.896748815621848,"Cox - Pedigree-based","CNEs"
"85",7.3603794,21211298,0.00895846851551105,0.00892781273469357,0.0089913464703121,0.0090719321667175,0.00904846552320435,0.00909606700928276,-0.0292943997739735,-0.0384583638654323,-0.0228400623226324,0.751574328495383,0.75064346819526,0.752302939610984,0.00896577013065473,0.00890068585811314,0.00900964688782335,0.895846851551105,0.898467886979131,"Cox - Pedigree-based","CNEs"
"44",7.5102898,20659064,0.00898553698625791,0.0089571889632056,0.00902207672322959,0.00909360966018026,0.00907456056436301,0.00911857539903795,-0.0270003143996786,-0.0348717443869608,-0.0196009905071367,0.750349898820193,0.749452030621303,0.751555488551742,0.00898385684217774,0.00894194868530558,0.00903175756510786,0.898553698625791,0.898790254454486,"Cox - Pedigree-based","CNEs"
"47",8.2359557,20304137,0.00901463232817619,0.00897663693096739,0.00905242724256722,0.00910010536437692,0.00907537731280734,0.00912455854583778,-0.017819019776741,-0.0272080499451641,-0.0112687379364528,0.749014726888666,0.748093488935655,0.749874435578648,0.00897405316453288,0.00891444986740298,0.00902973421815989,0.901463232817619,0.900136008540129,"Cox - Pedigree-based","CNEs"
"56",8.9404857,19624284,0.0090202999591356,0.00898788766262907,0.00905216353683851,0.00909708129469968,0.00907977130928824,0.00912486983532882,-0.0143102960181534,-0.0203088750031443,-0.0064126831931342,0.750258838753974,0.749116964648709,0.751348192807182,0.00901927565554878,0.00897248101857977,0.00907337978678494,0.90202999591356,0.901139509958056,"Cox - Pedigree-based","CNEs"
"83",9.4589805,19383820,0.0090090621972346,0.00898195829581991,0.00903882002342785,0.0091063225782519,0.00908572215588718,0.00912762935933024,-0.0225645365673944,-0.0293450037766717,-0.015623788956032,0.749815468590078,0.748732687980483,0.751041163176465,0.0089899573511331,0.00893786882216426,0.00903199613227377,0.90090621972346,0.901744992540743,"Cox - Pedigree-based","CNEs"
"4",9.7590914,18818808,0.00901253755697762,0.00898079754589577,0.00904403746478963,0.009100796618615,0.00907877517266739,0.00912077343276102,-0.0189442929033737,-0.0256816388760456,-0.00932708928199226,0.750055325562647,0.748996477234178,0.75088060086471,0.00899134191404988,0.00893402622656207,0.00902997915051475,0.901253755697762,0.902061379945359,"Cox - Pedigree-based","CNEs"
"35",10.3794511,18149865,0.00902289425585596,0.00898596684712917,0.00905555745133882,0.00911517724353802,0.00909062781962563,0.00913844037507638,-0.0205144125767936,-0.0284544648382013,-0.010794809735588,0.750759306591906,0.749567198736338,0.751725884172905,0.00904511667335334,0.00899352745973613,0.00909446277954236,0.902289425585596,0.902674545873064,"Cox - Pedigree-based","CNEs"
"74",11.0329398,17880477,0.00899351754841156,0.00897124988452385,0.00902450346301257,0.00909470275528874,0.00907798999042275,0.00911938745055544,-0.0242048144651744,-0.0312644198314604,-0.0158952594344448,0.750170921107603,0.749023035093008,0.751306914949306,0.00897481102102681,0.00892552149676307,0.00903381272357558,0.899351754841156,0.903322085618691,"Cox - Pedigree-based","CNEs"
