dist,pi,div1,div2,sites
-51.60169972353269,0.011993796027488008,0.027853563292544816,0.14355267084902218,995133.0
-1335.2802681551166,0.013663133097762072,0.041140837960625946,0.17364967188288744,3962.0
5.424158125643081,0.010794463909253121,0.028242016662054167,0.1457661997614845,3996386.0
117.09301816116393,0.01248615184099055,0.02834406637292032,0.14479730028441326,339295.0
20.60990655333673,0.011511697188062803,0.027840873513191724,0.1440458245949647,2203882.0
-8.625614056378152,0.011114483341715319,0.028367553699370985,0.14567190722964454,3429975.0
6.551984868367538,0.010960245672573256,0.028345680858772676,0.14591715396735788,3797792.0
17.38264498655104,0.011527603728278778,0.02784778359713924,0.14500523579040817,2446622.0
14.637348355372337,0.011377201411133214,0.0279905265316168,0.14499050195664462,2726351.0
-965.9583717068613,0.011413017973626169,0.029283401379698717,0.14599465014782487,7103.0
644.350358364212,0.012712617260405715,0.02787354214039463,0.15565172742609842,13633.0
0.17556024006049165,0.00887853871521431,0.027133901084614522,0.136397138788607,8280269.0
0.9097633542007921,0.009677840662876741,0.027717665089152046,0.14145329337008006,5919438.0
-264.12376998673113,0.012544622440687112,0.02764205975541145,0.14598324005803795,67542.0
0.7613964272887233,0.009593524221059675,0.027594107793830217,0.1401174122460334,6233251.0
-24.40374693552532,0.011737826977945173,0.02790974583135186,0.14404383220295988,1919867.0
1135.71781557222,0.012587098224320071,0.029669588671611596,0.14699932569116655,1483.0
-162.19768729763553,0.01215614191804668,0.027360338074623788,0.14038342609771182,194040.0
-224.5297184711593,0.012831121750352179,0.02862620799716287,0.14504831988651476,90232.0
-7.877813144791343,0.011057139022391279,0.02829511893414623,0.14570201149393178,3579628.0
-37.06361219709048,0.011999397705224171,0.02784860469740825,0.1429461543560397,1357770.0
4.040212985135184,0.010598485334718907,0.028434707842981372,0.14553119311714266,4352146.0
757.6482222017565,0.01191344095353816,0.035844471445929525,0.1517965630966846,11522.0
-84.45440299640231,0.012323140730557212,0.028071400626693332,0.14370619271002819,546998.0
-13.422503953087217,0.011388570492232972,0.02830949429328568,0.14551041835550624,2824918.0
-1569.8779528205268,0.01048112034027527,0.026724449259660527,0.1520404478150957,2769.0
310.6689626913442,0.012542909554780206,0.028224470303880863,0.14357834824474203,51303.0
429.7083916194416,0.012677894183470394,0.027289624873267995,0.1490790807705306,23672.0
-243.52666358726592,0.01258170952738974,0.0288733535210039,0.1434321532269119,80247.0
365.385640600841,0.012433921843308776,0.027750152385229862,0.1477655513137211,31171.0
-1.0706276069052238,0.009841178127088913,0.027891789513736148,0.1418096767094451,5666327.0
66.04511053365866,0.012170975162804855,0.02771282003565872,0.1429632862946538,730817.0
18.931062198551583,0.011450557570204857,0.028196646850231707,0.14433672942902503,2316091.0
34.10650174859808,0.011840342015663422,0.027693645514617286,0.14409566235928892,1488067.0
4.925073986761522,0.010689589337973607,0.02828030982367636,0.14592736864720576,4123894.0
1.861487003748194,0.01014726446187399,0.02813991893228825,0.1441496958466051,5017534.0
465.98806124394576,0.013716407700576565,0.02673702726473175,0.14529463500439754,22740.0
3.287498686478054,0.010443206779224072,0.028287570279814597,0.1452945361135549,4537576.0
207.0086202768164,0.012494052567460879,0.02907157310244224,0.14276975201167003,106255.0
-1047.407748939263,0.011789056875449963,0.029157667386609073,0.14524838012958963,7408.0
99.4567985006767,0.012431701536041333,0.028200393020337618,0.1436915500627412,422370.0
-547.9725973813165,0.012502143347050756,0.02961033950617284,0.14390432098765432,20736.0
