vanilla,10283320.002493,15970.880923,8825.202229,7080.605610,5428.020748,4639.981966,4105.864291,4129.879715,6670.000000,3011.120285,2643.135709,2553.018034,2625.979252,2795.394390,2438.797771,3816.119077,201057.997507
1,10253246.984905,15988.234119,8824.754537,7049.572119,5549.375092,4785.459709,4258.737745,4263.298197,7345.000000,3143.701803,2796.262255,2688.540291,2788.624908,2767.427881,2550.245463,3871.765881,201858.015095
2,10336114.988701,16342.805361,8636.265680,7179.983789,5587.272374,4539.679424,4185.556892,4116.754084,7327.000000,3199.245916,2644.443108,2600.320576,2704.727626,2711.016211,2415.734320,3842.194639,201797.011299
3,10270091.995106,15615.575190,8746.473822,6937.877929,5411.099895,4473.057712,4266.750219,4038.819839,6312.000000,3075.180161,2631.249781,2490.942288,2634.900105,2764.122071,2547.526178,3855.424810,201558.004894
4,10189401.981704,15602.783839,8887.682030,7047.207906,5423.481193,4605.726718,4001.205100,3807.878680,6552.000000,2900.121320,2530.794900,2441.273282,2634.518807,2800.792094,2359.317970,3550.216161,199748.018296
5,10254135.022717,15994.761157,8748.882708,6809.997893,5588.357929,4652.172409,4170.672901,4121.319260,6581.000000,2989.680740,2748.327099,2482.827591,2623.642071,2639.002107,2435.117292,3885.238843,200880.977283
6,10404718.009229,15900.286589,8794.005149,7284.633100,5588.423902,4720.405562,3949.398934,3964.402276,6498.000000,2933.597724,2583.601066,2653.594438,2776.576098,2715.366900,2455.994851,3906.713411,205750.990771
7,10304832.007376,16545.559288,8607.571697,6779.724777,5240.493535,4624.863437,3920.311783,4300.544388,6679.000000,3132.455612,2571.688217,2514.136563,2520.506465,2566.275223,2508.428303,4051.440712,201217.992624
8,10358021.989138,16607.954898,9166.114736,7177.926134,5593.328248,4690.909730,4228.512334,4122.720622,6805.000000,3091.279378,2823.487666,2600.090270,2644.671752,2838.073866,2611.885264,4147.045102,201328.010862
9,10277771.017759,15989.970918,9002.787831,7296.600699,5411.035820,4551.081525,4128.967976,4081.581644,6824.000000,2997.418356,2765.032024,2527.918475,2515.964180,2979.399301,2538.212169,3862.029082,202584.982241
10,10341890.982579,16261.174585,8825.825352,7291.620040,5488.322227,4733.581657,4045.729858,3997.881781,6802.000000,3046.118219,2646.270142,2530.418343,2601.677773,3042.379960,2513.174648,4018.825415,202237.017421
11,10173094.000022,15500.395355,8711.115776,6932.315522,5460.422204,4488.629262,4139.779892,4059.491031,6338.000000,3153.508969,2622.220108,2329.370738,2566.577796,2691.684478,2272.884224,3753.604645,199155.999978
12,10204407.984712,15727.491009,8809.827833,7144.949006,5165.560420,4674.012723,4031.727248,4272.921765,6733.000000,3121.078235,2516.272752,2486.987277,2731.439580,2678.050994,2318.172167,3778.508991,199967.015288
13,10338767.980551,15755.984524,8750.557896,7065.635818,5528.941504,4448.907241,4050.215866,4223.239811,6534.000000,3058.760189,2752.784134,2641.092759,2845.058496,2688.364182,2422.442104,3705.015476,202141.019449
14,10370317.993619,15980.989257,8874.613187,7185.639770,5550.780388,4611.734716,4186.638554,4159.320913,6523.000000,3054.679087,2657.361446,2468.265284,2679.219612,2891.360230,2373.386813,3792.010743,203926.006381
15,10300087.991607,15620.704335,8594.653722,6982.881444,5413.485737,4603.326747,3924.785013,3908.316365,6479.000000,2908.683635,2549.214987,2671.673253,2556.514263,2697.118556,2359.346278,3785.295665,202560.008393
16,10138035.013929,15236.688867,8369.900047,6903.671965,5382.386844,4582.125399,3988.942346,4127.374190,6081.000000,2997.625810,2600.057654,2505.874601,2498.613156,2766.328035,2384.099953,3661.311133,196840.986071
17,10233213.958976,15796.683432,8900.847142,6722.898326,5359.174979,4717.780754,3944.864554,4182.761277,6709.000000,2917.238723,2590.135446,2580.219246,2592.825021,2663.101674,2390.152858,4021.316568,199717.041024
18,10243975.996891,16277.032674,8975.951751,7122.269459,5479.783268,4545.618350,3971.546983,4174.052938,7066.000000,3094.947062,2564.453017,2477.381650,2664.216732,2696.730541,2398.048249,4080.967326,200787.003109
