vanilla,10892471.008819,19029.706427,7033.051846,4653.335749,2837.802955,2430.318000,3102.000000,1707.682000,1891.197045,2314.664251,2392.948154,4395.293573,210476.991181
1,10833728.988403,18959.035760,6930.349953,4657.611896,2746.454132,2560.592228,3013.000000,1754.407772,1866.545868,2310.388104,2474.650047,4350.964240,209354.011597
2,10902486.014213,18676.296761,6919.428510,4678.566332,2736.124262,2422.645204,2772.000000,1734.354796,1836.875738,2306.433668,2386.571490,4277.703239,209570.985787
3,10989500.996460,19352.275331,7215.318229,4783.729151,3028.495434,2445.926755,3105.000000,1754.073245,2015.504566,2261.270849,2387.681771,4313.724669,213405.003540
4,10844976.020394,18701.951441,6977.849730,4580.929845,2829.665509,2460.151371,2791.000000,1652.848629,1836.334491,2284.070155,2286.150270,4155.048559,210154.979606
5,10916311.991102,18950.326287,7189.147076,4764.190695,2885.475029,2434.039078,2914.000000,1678.960922,1914.524971,2418.809305,2383.852924,4273.673713,211598.008898
6,10877723.993151,19045.178674,7023.321771,4547.242392,2753.995485,2390.824311,3026.000000,1838.175689,1984.004515,2098.757608,2338.678229,4259.821326,210094.006849
7,10911919.017071,19153.534089,7105.973895,4647.337823,2862.903742,2480.555714,3044.000000,1590.444286,1796.096258,2182.662177,2458.026105,4466.465911,209945.982929
8,10518637.000657,18156.623967,6759.188880,4648.810410,2716.855604,2449.457038,3423.000000,1707.542962,1800.144396,2274.189590,2243.811120,4241.376033,202701.999343
9,10966546.995983,19357.926007,7170.191879,4777.242803,2869.494476,2478.544428,3390.000000,1665.455572,1886.505524,2360.757197,2479.808121,4570.073993,210671.004017
10,11040599.003756,19273.497632,7083.040332,4727.883099,2896.030494,2510.672433,3212.000000,1822.327567,1787.969506,2359.116901,2304.959668,4407.502368,212953.996244
11,10949793.995597,19261.570291,7167.269084,4574.387648,2859.330468,2383.286958,3044.000000,1744.713042,1850.669532,2340.612352,2380.730916,4353.429709,211802.004403
12,10928232.963243,19219.541539,7226.111001,4582.835262,2575.189946,2477.159024,3412.000000,1741.840976,1834.810054,2280.164738,2458.888999,4392.458461,211880.036757
13,10846961.993042,19155.173720,6952.237914,4661.520378,2840.856752,2461.745857,3050.000000,1718.254143,1785.143248,2316.479622,2388.762086,4533.826280,207882.006958
14,10940746.019197,19396.097583,6988.747522,4741.163020,2973.317949,2428.556141,3276.000000,1734.443859,1964.682051,2384.836980,2313.252478,4484.902417,211832.980803
15,10842181.018798,18967.733535,6877.936203,4672.332593,2707.606600,2315.816544,2867.000000,1623.183456,1812.393400,2279.667407,2243.063797,4484.266465,208786.981202
16,10848354.009558,18843.436445,6997.335550,4702.488015,2861.850729,2507.693393,2936.000000,1803.306607,1955.149271,2373.511985,2367.664450,4207.563555,207909.990442
17,11034428.986122,19152.216346,7039.020518,4577.285629,2870.955659,2415.520157,3079.000000,1660.479843,1855.044341,2339.714371,2405.979482,4262.783654,213116.013878
18,10867802.986855,19069.498041,6963.380338,4613.608986,2766.982630,2393.119285,3096.000000,1639.880715,1857.017370,2241.391014,2419.619662,4518.501959,208566.013145
19,10879412.000611,19142.332347,6747.712868,4690.372121,2936.864401,2402.859214,3021.000000,1741.140786,1896.135599,2327.627879,2247.287132,4331.667653,209354.999389
