Mmc,0-fold,0-1,0.166948191488,0.16131193966356072,0.1724559406007921
Mmc,0-fold,1-10,0.0621403281596,0.06149053005111613,0.06274035617598357
Mmc,0-fold,10-Inf,0.770911480353,0.7648037032231014,0.7771975302853372
