dist,pi,thW,div1,div2,sites
5.424158125643081,0.0017274641002066496,0.0021501215689809852,0.027011645028704866,0.13712960796409351,2115495.0
117.09301816116393,0.0019299439923618272,0.0023739228780129467,0.02682965015505348,0.13665916943545814,2880619.0
6.551984868367538,0.0017493916683176537,0.0021318490523886497,0.026912691588377793,0.13763049341623568,1973567.0
17.38264498655104,0.0017567095385778975,0.00214026714114294,0.026790396120085536,0.1366512930774014,2052004.0
336.92163670157004,0.0019432153717868553,0.0023673482235045265,0.02649768479689049,0.13636763191360568,2605171.0
890.8366862129621,0.0020523631590148896,0.002486427775275949,0.026649531787620685,0.13677392476711514,1473797.0
1047.407748939263,0.002072800565546372,0.002492714886224722,0.026526768353652776,0.1361627824381928,1281121.0
0.9097633542007921,0.0019467426952892066,0.0022429812712204743,0.026844812164579606,0.1362552176505665,1073280.0
0.7613964272887233,0.0017126263669497226,0.0021374073101090335,0.02632283809519486,0.13559331652097723,881098.0
2.9544087238640793,0.0016561086529928992,0.0020287950153027043,0.026532672132557174,0.13760909322273052,1732807.0
1845.661663323432,0.0020693738007492466,0.002548456412382515,0.026756616818444857,0.13499565985441478,525328.0
286.4558233478374,0.0020483924016083135,0.002473961302254068,0.026589396994391296,0.1369874153891493,2680655.0
40.269807623266026,0.0018449222144137757,0.0022547724942627457,0.02662616788504263,0.13730620562118412,2451761.0
4.040212985135184,0.001630415293149193,0.001970675975235763,0.026790284445357845,0.1364412417546739,2072841.0
757.6482222017565,0.0020020854395628855,0.002446667922087823,0.02648862479761727,0.1368684081763476,1759661.0
310.6689626913442,0.0019430209138212905,0.002373589651558359,0.026811094832387066,0.13727263117016822,2752741.0
429.7083916194416,0.001964678718415526,0.002393734028240678,0.026567204037563116,0.1369515204397397,2478921.0
365.385640600841,0.001930809063005225,0.0023280897916466434,0.026634097956059578,0.1368088911798933,2560740.0
66.04511053365866,0.0018448534658492952,0.0022692908438301258,0.026750211046303485,0.13739924656837973,2715044.0
18.931062198551583,0.001746384065859764,0.0021103451406042023,0.026773527285746113,0.13806899825952615,2055762.0
31.379125203427954,0.0018948247851357555,0.0022690616629867056,0.02700411065760959,0.13825279519708342,2195999.0
4.925073986761522,0.001672667052256444,0.0020784051361975244,0.0267897945455266,0.13722314160692617,1993483.0
1.861487003748194,0.001783486116091313,0.002196338628359126,0.026732292770462466,0.136526040067084,1243814.0
465.98806124394576,0.0019239217580590614,0.0023773894520727054,0.026468331770522546,0.13710238165678001,2393124.0
3.287498686478054,0.001721491568897654,0.0021250941050171466,0.0266949411083443,0.13638619019166986,1737258.0
207.0086202768164,0.001978668216518576,0.002417339934902645,0.026737378660013057,0.13630435402251226,2876834.0
1.245041867123013,0.001816287852502271,0.002126572210882623,0.026627867707268327,0.13586420981046185,1080785.0
2.102517374065479,0.0016610947339900884,0.0020377429534115836,0.02710367135154395,0.13574313622331527,1436964.0
2.64719606904826,0.0016783911978565551,0.0020096262564564746,0.02721217311301962,0.13799282050018277,1947768.0
15.954522209364598,0.0017972579571223794,0.0021743617785757786,0.02690108172961734,0.13851688539635354,2191213.0
2999.0051482186036,0.0020994040256381422,0.002490378812044328,0.026087934330372202,0.1352333295850669,889300.0
3.64864566872296,0.0017492708212029219,0.0021044255113453884,0.026910150548001225,0.13858324012663473,1846255.0
1569.8779528205268,0.002044479539125044,0.0024614607670082594,0.02658026250755121,0.13616076398217097,673733.0
14.637348355372337,0.0017466261934801527,0.0021498002471321935,0.02666183653329669,0.1370507039086605,2001325.0
1.639181956260983,0.0017673827175706297,0.002169360135157507,0.02699908953374544,0.13812799923329158,1460790.0
190.84871245692528,0.001965289840506119,0.0023811725385307404,0.026759217719572077,0.13725552886307849,2940071.0
56.03247545205226,0.0018299322656220732,0.002214305212080121,0.02655567061179361,0.13800331457624362,2508918.0
821.5511026615734,0.0020865259113339754,0.002498305157152245,0.02649845039417343,0.1367474682988927,1572658.0
1231.4664650243199,0.0021750033544763042,0.002593321902990221,0.026798031866873538,0.13574783978239544,1023508.0
2765.938813804699,0.0020581594968117948,0.002587895713985413,0.026469315329351685,0.13548861767506276,231060.0
28.863634845962107,0.001793890688148278,0.0022002221428894047,0.026656981729254937,0.13686186751635396,2350041.0
91.65244596234467,0.001887314275375209,0.0023179093338027835,0.02684043651514068,0.13741424744048897,2726595.0
99.4567985006767,0.0018800302810137854,0.0023397165290596467,0.02669750747359425,0.13717398868980651,2810562.0
43.746069091981134,0.0018138064236869885,0.00221749850254963,0.026534187490369593,0.13671337101067343,2459657.0
127.04029517552277,0.0019141742095255283,0.002328505688112437,0.026794067275271418,0.13727426069141443,2859327.0
396.2472403625319,0.001948198791627396,0.0023572638522438055,0.026588005388721258,0.1365129309599253,2485933.0
594.2139635897032,0.001980728793566663,0.0023724616617465232,0.02652557533243822,0.1368618888988926,2043688.0
