chrom,dist,all_pi,ncpg_pi,all_div1,ncpg_div1,all_div2,ncpg_div2,all_sites,ncpg_sites
d:13000-14000,13500,0.0033533717222273374,0.0031987593472553146,0.029569212999774018,0.027668025676743535,0.141845847387407,0.13448201923206685,1194790,666907
u:10000-11000,-10500,0.003230312261422123,0.0030230353650502503,0.028937775522162413,0.027135996374313638,0.1391062295791204,0.13157543127175866,1682714,935547
u:91000-92000,-91500,0.0036833806666792053,0.003453413534500903,0.029889597321747636,0.027476654149081122,0.14199251443510316,0.13401349240636734,265845,150455
d:27000-28000,27500,0.0034572126556574254,0.0032745631374599083,0.02978398395778878,0.027970638045295388,0.1413948081902913,0.13461737430502235,657266,367278
d:49000-50000,49500,0.0036275444225184472,0.0032969119438274698,0.029583987757238934,0.027603830813689667,0.14111124535191227,0.13304673879295933,372465,209355
d:39000-40000,39500,0.003540307111322499,0.003436181584723303,0.029569927028567266,0.028209263932901952,0.14086100291800033,0.13410121634186606,466758,263495
u:1000-2000,-1500,0.0030694515110329347,0.00290950158758551,0.029099968942988844,0.027545624134306262,0.13988677565434418,0.13368806877361142,7103066,3946979
u:27000-28000,-27500,0.0034090507315210497,0.003189732153835021,0.029165380091596287,0.026977124561850942,0.14064602960969044,0.1327104222039082,848506,474439
u:98000-99000,-98500,0.0036601751446365912,0.003566181803112244,0.029520969232012195,0.02760614160502269,0.1407971785765722,0.13415801578914652,284679,160870
d:42000-43000,42500,0.003504538957340967,0.0033607378118463895,0.030062342305647013,0.028264279707613686,0.14044103504067523,0.13295653017659614,441915,247344
d:93000-94000,93500,0.0036446404621892086,0.003584203226512884,0.029216960693283812,0.027775750054748524,0.13971422676158052,0.13368676545733266,193860,109592
u:16000-17000,-16500,0.0033350092347565626,0.0031605223824472646,0.028899127894666483,0.026935438322821834,0.14006660981610478,0.13290211529927518,1204327,669267
d:86000-87000,86500,0.003970168870668507,0.003821586302524056,0.03011107789687454,0.028582907170417737,0.1431628494019065,0.1349883241125907,210753,119477
