dist,pi,thW,div1,div2,sites
1e-12,0.0026287590809258316,0.0030369167433826044,0.028101875316776482,0.1415636087176888,394600.0
5.424158125643081,0.0028374344138895565,0.0033255505360967447,0.027624112527503852,0.13487577612086551,898056.0
117.09301816116393,0.0032851357681476347,0.003821637283001944,0.027808412679141473,0.1338316664473555,1375519.0
6.551984868367538,0.002855140926077563,0.003314465610720452,0.027642342718841348,0.13399066998732667,882957.0
17.38264498655104,0.0029906637460594293,0.003485152508790742,0.027681750703333438,0.13384097916472018,963270.0
336.92163670157004,0.0033415756944763417,0.0038860907460683053,0.027339120848835607,0.13321880789429363,1632825.0
644.350358364212,0.0033377617772895273,0.003902910212603802,0.027076267400806715,0.13237087749368823,1511065.0
1047.407748939263,0.003522936405611094,0.0040494942668406475,0.027195262955753516,0.13108221582220358,992011.0
0.9097633542007921,0.0026095878560086576,0.0031034345448358114,0.027703288534344055,0.13547392652812387,695477.0
0.7613964272887233,0.002619512790919619,0.0030686508913710304,0.02750638631178256,0.1349240021480556,674098.0
2.9544087238640793,0.0027423170454860964,0.0032362245972867715,0.027633648376523157,0.13372432006036286,816396.0
1135.71781557222,0.0035105633148604294,0.0040955879539372455,0.0270226999692843,0.13152249065187252,843217.0
286.4558233478374,0.003290636886524342,0.003827466342338947,0.02781500638057838,0.13367959016342912,1622110.0
40.269807623266026,0.0030361912197362888,0.0035591458528694887,0.02744718206609389,0.1338069597982582,1091296.0
4.040212985135184,0.0027513828368988173,0.003220433303772382,0.027293517789524987,0.1345724745211722,826863.0
757.6482222017565,0.00337220534285161,0.0039396190497699626,0.027207209004809534,0.13244597045210535,1303037.0
310.6689626913442,0.003379023746540504,0.003913026582299238,0.027679022401266025,0.1339092331079387,1635354.0
429.7083916194416,0.0033683833961775343,0.003932362960546135,0.02758162156254364,0.13303844122093836,1646930.0
365.385640600841,0.0033006500971061144,0.0038353552864565732,0.027293497224859083,0.13372852815671898,1644421.0
66.04511053365866,0.0030458129632114635,0.0035966614948175516,0.027224864608752845,0.1333112996400059,1207242.0
18.931062198551583,0.003015341291204985,0.0034807292916318464,0.027439685147202478,0.1336909873491409,955113.0
31.379125203427954,0.0030044847455192006,0.0035610895585031933,0.02779466295310925,0.13457425681336957,1034767.0
4.925073986761522,0.002872471492276587,0.0034070365468883423,0.02751436714260268,0.13404919047127978,853336.0
1.861487003748194,0.0026246512502918497,0.0031186037129329654,0.02778071726959843,0.13523636033802477,793788.0
465.98806124394576,0.003267851091032002,0.0038321821844002012,0.0272000401661876,0.13291421829247083,1673049.0
3.287498686478054,0.002770351296135805,0.0032202721911275068,0.027539638499379626,0.1346892204480413,801935.0
207.0086202768164,0.003214092805471699,0.0037850028055467664,0.027392294156827528,0.1327834682590441,1508855.0
1.245041867123013,0.002627360687556892,0.0031579079762304135,0.027043863097831286,0.13403720075230313,752888.0
2.102517374065479,0.0026232356702634812,0.0030835569728032207,0.027686159727157548,0.133988049745518,783749.0
2.64719606904826,0.0026897923558096733,0.003177904707519824,0.02757752661172497,0.1343191636043945,790535.0
15.954522209364598,0.002960562542969657,0.003456884099264901,0.02738296482342211,0.1327822525027987,935253.0
2999.0051482186036,0.00353781648422008,0.00414077571800404,0.027553475187885795,0.13605169423568245,107246.0
3.64864566872296,0.002855905012538497,0.003326053668699953,0.027560857003918877,0.13418576046225578,839016.0
14.637348355372337,0.00293681911969266,0.00340142815148072,0.027319774746548023,0.1333056456683276,955901.0
1.639181956260983,0.0027107029678451436,0.0032204340921379816,0.027338447704823163,0.13477865312722231,755127.0
190.84871245692528,0.00328234851481714,0.0038293870302848997,0.027676361086854864,0.133926957301368,1499041.0
56.03247545205226,0.0031050929670768087,0.0036183116093715887,0.027643511485522257,0.13435973063441645,1216488.0
821.5511026615734,0.0033714880796628004,0.0040025958512176435,0.027306317304802402,0.13132907162409682,1234403.0
1231.4664650243199,0.003492691068919877,0.003994735268583996,0.027134745429659445,0.1325080294344839,737910.0
2765.938813804699,0.003568409098867895,0.004220625381517888,0.02723957317164683,0.13195059356755864,66631.0
28.863634845962107,0.0029709939053654297,0.0034721659202374745,0.027598726820083883,0.13333718561749708,1038345.0
91.65244596234467,0.003120487299208076,0.0036695257828720106,0.027771008862621144,0.13433245132845292,1276259.0
99.4567985006767,0.003199030607750496,0.003765213542869922,0.027656352119519282,0.13362146088604837,1335751.0
43.746069091981134,0.0030636617827038038,0.0036023386330653437,0.02764731134493433,0.1337335779843102,1104158.0
127.04029517552277,0.003269753945816937,0.00386152102585007,0.02764842096290719,0.13376425963546476,1407820.0
396.2472403625319,0.0034493425431314333,0.003986494442751615,0.027486905391645746,0.13301492464293685,1635215.0
594.2139635897032,0.0033935279646772074,0.003932983247521293,0.026969140544735676,0.13225695839555437,1528154.0
1447.8385734904948,0.003728545982209743,0.004263331981554351,0.026785268379843626,0.1309206060303385,540633.0
890.8366862129621,0.0033940933609917334,0.004023058942187525,0.02685552398294569,0.13205270064884975,1175773.0
0.49834637755193745,0.002534906505643673,0.0029768347370320203,0.02764397267888553,0.1344293252720309,656635.0
0.17556024006049165,0.002507470114584717,0.0029045668507021484,0.02768552354250976,0.13548121020813217,504343.0
0.6245559258643523,0.002545329758028475,0.0030212488690612755,0.02735550218790977,0.1343553401205192,678730.0
505.323660248219,0.003377847796103268,0.0039534341330997565,0.027480495258791114,0.13229124717290486,1636397.0
107.91853161768563,0.0032443165392968595,0.003808765424796549,0.027669021340310875,0.1348998213610656,1349090.0
5.965281398253548,0.002916723215352475,0.0033421427367660633,0.027721035763128864,0.13347113813074984,862089.0
77.81556623382995,0.0031437462870647797,0.0036819666393264616,0.027467649033991116,0.1336608249819196,1238912.0
22.43016426278989,0.0029468574632406795,0.0034165997225198193,0.02771028957909252,0.13405597619925547,989885.0
1702.1970212613862,0.0035723472575876253,0.004179653369537335,0.026301262171559377,0.13235893419192984,345991.0
2550.9790870642473,0.003324615818037815,0.003820692990395221,0.02718907971742493,0.13411153104020157,62709.0
2001.2106991843496,0.003585896671460138,0.004065741901264031,0.0273695532718366,0.131393731074556,171066.0
1845.661663323432,0.003666968244926225,0.0043048415961901305,0.02720068357738833,0.13416881680796167,238744.0
175.94424597595506,0.00322685171790519,0.003780583823921025,0.02758947369129314,0.13372793646158473,1486219.0
47.515144956856915,0.0030498402795918122,0.0035547237738859793,0.027154176718552324,0.13403453238884022,1171422.0
2352.719290184839,0.0034501280811023312,0.00414822610094919,0.026935075381254146,0.13403406558766942,91999.0
71.6924917025137,0.003144014896310442,0.00363207339201764,0.0280342220933194,0.13411580204918,1244693.0
11.268621769944403,0.0029876131711145766,0.0034777575339179382,0.02730404400101871,0.13418344778900243,895252.0
10.315489170845543,0.0029487941158702568,0.003425080778834043,0.027241910697836026,0.13318755985273947,932497.0
1569.8779528205268,0.00345614848806691,0.0040295575269637856,0.02675366462466446,0.13161055268500135,446294.0
149.51908013395376,0.0032525336506070723,0.003742055914941239,0.02760650138124658,0.1338324524345367,1464981.0
1.434147486649386,0.0026948171697465588,0.0031581431825191213,0.027413287873934877,0.13522273958170647,755546.0
698.7098699248681,0.003361392507665828,0.00391715548400008,0.027116165326655697,0.13188122363524107,1449615.0
0.08423255810757291,0.002702137533053891,0.003034677687890205,0.02778042401357952,0.1384799251740742,461872.0
20.60990655333673,0.002924773721878284,0.003447591425264529,0.02746559074331538,0.13361593433822228,954467.0
4.4647630182801255,0.002731763683559497,0.003225798743611127,0.027795632507449205,0.13476670306642038,837002.0
60.836466754585985,0.0031263783437750197,0.0036077587261447,0.02753435617269382,0.13318581771056548,1173661.0
0.3819418780110806,0.0024383004901213584,0.0028913635699362276,0.027502741259520652,0.13486177332037416,610121.0
34.10650174859808,0.003032562921648991,0.003515520093757423,0.02767942235555368,0.1343417698342277,1065015.0
7.188107872619819,0.00289779974801147,0.0033576896952402825,0.027591806701520134,0.1335359552325895,853478.0
137.82545677900586,0.003350284585931564,0.0038696891339556373,0.027710900855288784,0.13470709332125633,1404321.0
2169.8620282470006,0.003317817085605355,0.003865038501103328,0.02670567894666844,0.13100146296050005,112785.0
9.436404151703096,0.0028393235099828788,0.003314374268790251,0.027419775222328576,0.13369597943657288,890124.0
0.27458068629033927,0.0025823309554953225,0.0031366161092860625,0.027386153700931806,0.13532437935730948,593256.0
2.3638503490562037,0.002722370351427661,0.0031820000412907876,0.02744547946853999,0.1340985073841051,797727.0
26.54356952542202,0.003018473900256846,0.0035298706395051915,0.027391732818089407,0.13302352740337237,1030968.0
12.30203916608108,0.0028558580533885494,0.003353561925160788,0.02735614980817031,0.13306225524606738,906012.0
547.9725973813165,0.0034205342801589315,0.003965953614517073,0.027178544255642912,0.13197945726604107,1577200.0
1.0706276069052238,0.0025508256869320733,0.0030346589827810037,0.027889593252328575,0.13495076268520642,750244.0
243.52666358726592,0.0032588471870999823,0.00379279868332605,0.027900395161650854,0.13436727162228793,1543419.0
13.422503953087217,0.002871272504657365,0.003367631865389672,0.02759461897981262,0.13387981647060837,935436.0
84.45440299640231,0.0031768339954217654,0.003707432506715036,0.027668781529655833,0.13372459476027845,1273999.0
37.06361219709048,0.003086471450544936,0.0035744182453169688,0.027709376982801234,0.13334346828291802,1098509.0
7.877813144791343,0.0028814750131851315,0.0033524399760345848,0.02765649722121234,0.13431165686417748,882939.0
224.5297184711593,0.0032690390872237313,0.0038190362491556168,0.02726246116509255,0.13305593651212996,1544358.0
