chrom,dist,all_pi,ncpg_pi,all_div1,ncpg_div1,all_div2,ncpg_div2,all_sites,ncpg_sites
d:13000-14000,13500,0.0020068318595335964,0.0018317351608759963,0.028183248311387608,0.026274017023473352,0.14446161798869986,0.13766385518146368,2325282,1293978
u:10000-11000,-10500,0.00192189813359712,0.0017560722074354068,0.028295117595320066,0.026603104993580394,0.14285827406665644,0.13549122727155558,3283464,1823321
u:91000-92000,-91500,0.0022902839119313743,0.0021200637217855247,0.029051214356798014,0.02731663861496391,0.14640956681224143,0.13936524047185275,486348,273899
d:27000-28000,27500,0.002091976679405011,0.0018897722082321616,0.028316553663482485,0.02681829212118218,0.14456900134566822,0.1378477070912412,1234331,688187
d:49000-50000,49500,0.002130396120847564,0.0019542737031600804,0.02859669768855484,0.026870144681460418,0.14346891065206463,0.1362941293796955,694241,391066
d:39000-40000,39500,0.0022172615493449527,0.002049833794976404,0.029112344739658503,0.02729304128832888,0.1452250727609585,0.13793529967597118,879249,493166
u:1000-2000,-1500,0.0017890915743859004,0.0016522471440568586,0.02821743184127163,0.02662542864665696,0.14290409524865372,0.1367096896784031,13755575,7641492
u:27000-28000,-27500,0.002007931612013041,0.0018277515498718534,0.028129240283715884,0.02619436310310315,0.1437779364632972,0.13623507118689723,1543234,861254
u:98000-99000,-98500,0.0020689167678618705,0.0019071697961661712,0.028464026855573272,0.02653725811195328,0.14570908996336968,0.13916380529186023,499859,282207
d:42000-43000,42500,0.00200868962787015,0.0018267313844425484,0.028878859857482186,0.02675444740159686,0.14506294536817102,0.1380827465012925,842000,471174
d:93000-94000,93500,0.001939180749464469,0.001807700235770633,0.028826076918588277,0.027597351304261476,0.1452999693015727,0.13967943017834009,394157,221543
u:16000-17000,-16500,0.0019948853471148218,0.001824511788122076,0.02795943122468446,0.02623559844932759,0.1430496271039832,0.1361300836596752,2284417,1268353
d:86000-87000,86500,0.002102531005798895,0.001999909327248786,0.028852591786444805,0.02708408612016711,0.1454064787183375,0.13903380740295648,434623,246307
u:30000-31000,-30500,0.0019771265877171593,0.0017624103571855163,0.028503014106116158,0.026490192902877793,0.14428535575979007,0.13672040878526148,1406553,784177
d:14000-15000,14500,0.0020117518916879253,0.0018500114376896982,0.02834589030420082,0.026636984467059453,0.1444457213631971,0.13718616095340117,2149271,1194880
u:0-1000,-500,0.0017732765550034042,0.0016266368059506219,0.028411434390223075,0.026807991056196728,0.14295149709215407,0.1366492851454587,30250743,16653318
d:96000-97000,96500,0.0019854261813289117,0.0018052087864974431,0.02886858501808952,0.026863568442754733,0.14676908064701036,0.1413399156405455,375079,211476
d:21000-22000,21500,0.0019520769322312619,0.001815482032380246,0.028184908906006577,0.026441929050378156,0.14472260688938896,0.13743914466908513,1478912,825318
d:54000-55000,54500,0.002200116706495465,0.002069730431615563,0.029413284170968126,0.027965014700371073,0.14500437649357992,0.13809111590859904,677483,378902
d:99000-100000,99500,0.0021051644558070467,0.002046492348468494,0.028836855654978327,0.027636360365546522,0.1458503963728124,0.14044847808879615,391929,222352
u:12000-13000,-12500,0.0019182960005566004,0.0017652365770553587,0.028219727982469887,0.0263271668145721,0.14394102843231854,0.13695790131041685,2845846,1582092
u:96000-97000,-96500,0.00214579959169671,0.0019370704837382035,0.02893440120347698,0.02719950611612014,0.1466474714244986,0.14010724745879516,494567,278608
d:20000-21000,20500,0.0019847000335808996,0.0018278298302405814,0.028355415158439347,0.02663908266083071,0.14519279356009446,0.13837596316053435,1573315,877320
u:83000-84000,-83500,0.0020027434481242087,0.0018275488069414317,0.02867900428799012,0.026860861481251937,0.14493020611828114,0.13857762627827705,569964,322700
d:79000-80000,79500,0.0019278075368856314,0.0017200394243409491,0.029137862982802368,0.027435202540561837,0.14403608683394417,0.1380952949463354,443375,251283
d:18000-19000,18500,0.0019285573405890134,0.001780888622140505,0.028686602951819018,0.026867235829020692,0.14472257756459148,0.13740916170888715,1742451,971369
u:35000-36000,-35500,0.0021176775509645497,0.001948289328232884,0.028113277581016394,0.026374613536153554,0.14303309696831065,0.13603078236003086,1193493,667915
u:20000-21000,-20500,0.0019201951416512736,0.0017809813506118842,0.02801095371528099,0.02629047543057451,0.1426449860293379,0.13569950583891044,2010642,1121699
d:78000-79000,78500,0.002104473520088246,0.0019366753913735886,0.029027319957197515,0.027496161509945785,0.14357564392120725,0.13771702232229602,464459,262473
d:1000-2000,1500,0.00179026157760049,0.0016322148747557057,0.028306924095648885,0.026688750255964865,0.14341530926764276,0.13694179064780881,12237006,6797808
u:77000-78000,-77500,0.0020317199489006616,0.0018730486939326433,0.027946822591068215,0.026120321480879765,0.14485383815240643,0.137829388669399,578742,324996
u:22000-23000,-22500,0.0019949257466188837,0.0018558966273344107,0.028284220264186886,0.026579745133272256,0.14463347451708966,0.13726511723004456,1825753,1017316
d:63000-64000,63500,0.002213105553943571,0.0020715984279600056,0.028974527061638708,0.027028316439310328,0.14609953467378806,0.13959753316518825,558318,314411
u:6000-7000,-6500,0.0018501077145136882,0.0016797855103752653,0.028047642547003936,0.026263089709636086,0.14339714065341352,0.13628342987513856,4585733,2545702
d:92000-93000,92500,0.0020372718105781985,0.0018454473926359913,0.028696951058782182,0.027222738365657743,0.14339940000251045,0.1374561586778035,398335,224959
d:33000-34000,33500,0.002070392929106435,0.0019365259480406884,0.028924643440345076,0.02708305207267035,0.14573769033335662,0.13880576864907726,1045337,585163
d:16000-17000,16500,0.0020370191189896963,0.0018756444358758264,0.02859076487300318,0.026833665632387847,0.14455882853302937,0.13732365800653018,1880992,1047751
d:55000-56000,55500,0.0020643291043820483,0.0018954828099158277,0.02850303834363223,0.026995038390110044,0.14425094369848931,0.13855087729024032,642949,360770
u:70000-71000,-70500,0.0021393788346576697,0.0019927815977067325,0.02855653920816927,0.027107613435044205,0.14484988845347874,0.1384327279159285,635161,356173
d:6000-7000,6500,0.0018839261073188137,0.0017369794906655271,0.028388116672127907,0.026652427996747163,0.1436359861626316,0.13684810302329817,3997870,2218372
u:90000-91000,-90500,0.002049148590018072,0.0018900859719714312,0.028863889895836044,0.027152972288968194,0.14584956409758287,0.13906345527703923,499309,281332
d:25000-26000,25500,0.002067823864021471,0.00191324049634251,0.028574094924780656,0.02675766764102788,0.14496605493728434,0.13768351075433008,1318012,733472
u:40000-41000,-40500,0.001956493482907811,0.0017907196939268427,0.028354551668304157,0.026768012698779927,0.14294166541340858,0.1361230804823737,1110439,622422
d:68000-69000,68500,0.002017538593535622,0.001872045312639372,0.029337715792988814,0.02754883596467755,0.14417842013830262,0.13753679421996254,533034,298960
u:32000-33000,-32500,0.0019656267789077463,0.0017850317773394696,0.02825067011873809,0.02649967126890204,0.14327851707202907,0.13654963839579223,1367295,760500
d:7000-8000,7500,0.0018539285681955645,0.0016893974194834495,0.028283025677048674,0.026334964246148663,0.1438212055639345,0.13664723118806862,3571789,1983143
u:75000-76000,-75500,0.002029672492092809,0.001851985086037199,0.028521905897976232,0.026852180858717708,0.1457811931057095,0.13905048292225966,606937,340531
u:68000-69000,-68500,0.0020576187340869585,0.0019305295838950994,0.028712253054840296,0.02675881915212025,0.14469108478128487,0.13746536730563816,647006,364179
d:97000-98000,97500,0.002173224897416069,0.0020438520014071796,0.028781846301753507,0.026944431698251732,0.14298179614186887,0.13612169045106226,382776,217930
d:44000-45000,44500,0.0021712271396126556,0.0019855334010553853,0.028613617060781353,0.026829619108406224,0.14476046382964308,0.13696410431593237,797103,444956
u:65000-66000,-65500,0.0020077802674503525,0.0018955519417743895,0.028308113812023705,0.026720976963871396,0.1444984171634222,0.13779209479615512,683267,386176
d:45000-46000,45500,0.002034821693822516,0.0019195291255975605,0.028527182931453024,0.027063248073905685,0.14608394431942961,0.1401223985898415,812348,454417
u:44000-45000,-44500,0.0020867693051012347,0.001930467088509421,0.028640824241474547,0.026741588365677138,0.14586116388850803,0.13889671267050255,1021060,571619
u:69000-70000,-69500,0.002053239018074035,0.0018449114444320498,0.028465726672178067,0.026611562602878,0.1452167707567684,0.13880401690123984,654401,367547
d:34000-35000,34500,0.0020629272280072272,0.0018739249146350126,0.02850483324938443,0.02708812102692333,0.14418976599326938,0.13766167701674223,996638,558289
d:75000-76000,75500,0.0021429153556141397,0.0020422429986338797,0.029062845480057827,0.027588596914175506,0.14526958074666213,0.13980005424300868,470360,265472
u:38000-39000,-38500,0.0020365148345055295,0.00189364182752257,0.028533559436056122,0.026650331687365955,0.14402633062643294,0.1374788019352586,1147561,641568
d:31000-32000,31500,0.0020254716070000657,0.0018668811582545747,0.0284628854124113,0.02657389905489644,0.14504805901333703,0.1381749447013875,1111342,621625
d:67000-68000,67500,0.002071589696916317,0.00189748075691109,0.028619608936907313,0.02643790669012367,0.14545044185432018,0.138329111289604,544976,307513
d:12000-13000,12500,0.001916899905275836,0.0017582172273112157,0.028272376976456116,0.02670926025710107,0.14388171909356262,0.13653991224694018,2333090,1299100
u:86000-87000,-86500,0.0019693574812357927,0.001837148707113726,0.02847451642529407,0.026772396426803624,0.14458503383473473,0.13770891538407876,532441,301019
u:13000-14000,-13500,0.0018572176175681643,0.0016952541403515956,0.028179306552332053,0.026254422351855752,0.14316087568316255,0.13599346974573087,2720436,1514183
u:62000-63000,-62500,0.0019977105039167223,0.0018346314809095708,0.02813758824573621,0.026262866981010487,0.1436114866248822,0.13711891485724428,732330,411227
d:9000-10000,9500,0.0019280872368043012,0.0017676573251083744,0.0287047894474681,0.02682011368822355,0.14457090211058232,0.13734915820421037,2896973,1610545
d:91000-92000,91500,0.0021587188321562107,0.0019644137609018293,0.028149676301095324,0.02666049660646689,0.143866441525777,0.13695449163706705,424623,239868
u:7000-8000,-7500,0.001905614019420085,0.0017513138158151969,0.028244966511664856,0.026490472280574544,0.14306817736075556,0.13597305011427577,4053501,2250696
