vanilla,51880183.954102,73979.002720,24509.169669,14442.220178,9742.583345,7801.805229,7224.000000,6637.194771,6685.416655,7593.779822,8890.830331,15758.997280,782536.045898
1,51820800.963185,73719.561765,24335.353889,14294.950699,9732.538450,7892.454256,7201.000000,6790.545744,6583.461550,7567.049301,8935.646111,15607.438235,781359.036815
2,51897382.979392,74377.832732,24630.941370,14371.749855,9823.671693,7676.182590,7270.000000,6675.817410,6636.328307,7500.250145,8867.058630,15861.167268,783769.020608
3,51905004.967749,74299.898607,24514.586204,14392.793346,9569.258889,7845.531817,7077.000000,6644.468183,6714.741111,7572.206654,9009.413796,15865.101393,781782.032251
4,51870848.936013,73734.480812,24736.909888,14460.788094,9627.738321,7778.962802,7380.000000,6643.037198,6703.261679,7504.211906,8747.090112,15587.519188,782819.063987
5,51889021.978067,73731.183468,24134.352078,14438.085890,9680.398582,7726.553853,7392.000000,6600.446147,6640.601418,7767.914110,8852.647922,15945.816532,783070.021933
6,51931356.009561,74212.287716,24345.305452,14380.524255,9737.155627,7647.033742,7358.000000,6553.966258,6590.844373,7558.475745,8843.694548,15452.712284,784324.990439
7,51810789.070923,73719.533815,24725.981665,14376.597171,9724.625591,7847.450745,6954.000000,6573.549255,6710.374409,7629.402829,8767.018335,15772.466185,781212.929077
8,51868772.040123,73685.835029,24603.843894,14296.530197,9752.065188,7847.027403,7157.000000,6561.972597,6813.934812,7476.469803,8969.156106,15831.164971,783539.959877
9,51879120.986837,73917.201871,24713.936401,14429.716513,9662.431029,7753.971687,7267.000000,6766.028313,6724.568971,7436.283487,8859.063599,15719.798129,781438.013163
10,51912071.973485,73979.433272,24510.054293,14338.498788,9764.509409,7733.260226,7228.000000,6630.739774,6772.490591,7497.501212,8825.945707,15965.566728,782774.026515
11,51853139.974662,74146.795208,24329.638311,14366.595970,9488.447394,7828.455639,7377.000000,6512.544361,6746.552606,7589.404030,8846.361689,15576.204792,783058.025338
12,51871065.120475,73517.178580,24673.921419,14355.614938,9539.209770,7774.472818,7135.000000,6691.527182,6667.790230,7520.385062,8911.078581,15817.821420,781358.879525
13,51901585.064625,73744.077441,24415.987635,14573.497871,9678.594491,7845.656118,7229.000000,6965.343882,6597.405509,7514.502129,8938.012365,15698.922559,782800.935375
