AIC,NeSa_1,NeSa_1_sd,NeSa_2,NeSa_2_sd,model,pa_1,pa_1_sd,pa_2,pa_2_sd
-767.9236034237088,225.65755558800114,54.96924616122703,-99.0,-99.0,s,0.0002499954723097497,7.892670965207331e-05,-99.0,-99.0
-819.8841821732784,7.003328490258468,3.549485221559084,1908.3615128412296,673.4432361798755,2,0.017768564091007133,0.012880545857704623,1.3234584745946965e-05,5.954572726077485e-06
-763.2590951492585,118.7567316958636,1287924.5132505915,-99.0,-99.0,e,0.027708188435335734,2444.2758002706983,-99.0,-99.0
