distance,pi,fitted,BGS
1.1148455047249444,0.712612752547293,0.728853468284053,1.0
1.2402685434349598,0.7146310045835039,0.7306358768991216,1.0
1.3731299215433426,0.7207204652196276,0.7325055021470303,1.0
1.5138707772458675,0.7244360987667189,0.7344653433446678,1.0
1.6629584108824882,0.7301347872970713,0.7365183321659068,1.0
1.8208878365095933,0.7341708854019886,0.738667303228579,1.0
1.9881834254898252,0.736960648405412,0.7409149608638544,1.0
2.1654006475566367,0.7426539707631956,0.7432638418088129,1.0
2.353127915134435,0.7438873950854191,0.7457162735870059,1.0
2.5519885370379907,0.7493218306890101,0.7482743283792579,1.0
2.7626427880379434,0.7557448317015096,0.7509397722408563,1.0
2.985790101163978,0.7618485843904738,0.7537140095949303,1.0
3.222171390024747,0.7632791535103634,0.7565980230288676,1.0
3.4725715088553053,0.7663640941219426,0.759592308544841,1.0
3.7378218584601246,0.7664277351815133,0.7626968065707783,1.0
4.018803146704197,0.7776922218851204,0.7659108292280281,1.0
4.316448312717824,0.7768319977533066,0.7692329845797181,1.0
4.631745624524312,0.7811013060402346,0.7726610988515547,1.0
4.965741960375588,0.7833247229733938,0.7761921379253232,1.0
5.319546284690743,0.7889399707941176,0.7798221297532392,1.0
5.69433333013858,0.7944603763245692,0.783546089724227,1.0
6.091347498089785,0.7946851412143784,0.7873579514231038,1.0
6.511906990389327,0.796206432443762,0.791250505647625,1.0
6.9574081861677755,0.8011672925282194,0.7952153509679143,1.0
7.429330278223818,0.8019836712958778,0.7992428595029518,1.0
7.929240184372108,0.8104159785962208,0.8033221619175611,1.0
8.458797750063503,0.8109767572920988,0.8074411558717267,1.0
9.019761259551977,0.8130808169015741,0.8115865422367284,1.0
9.613993273906775,0.8145961376964266,0.8157438932794303,1.0
10.243466815253806,0.8214837886035392,0.8198977566551059,1.0
10.910271917779612,0.825643726703482,0.8240317983907485,1.0
11.616622567249285,0.8235569962060315,0.8281289870431108,1.0
12.364864052079437,0.8296199615089721,0.8321718198518725,1.0
13.157480750373947,0.8369885160669048,0.8361425899740778,1.0
13.997104378777664,0.8329797054448146,0.8400236918078522,1.0
14.886522730536752,0.8378668288385916,0.8437979590556868,1.0
15.828688931778393,0.8440213054980377,0.8474490276473969,1.0
16.826731246743506,0.847288652843608,0.8509617130912972,1.0
17.883963464528687,0.846458054327997,0.8543223894403003,1.0
19.00389590182421,0.8500844333819427,0.8575193550684428,1.0
20.19024705818064,0.8512524399400341,0.8605431690866571,1.0
21.44695596250255,0.849679041067779,0.8633869417083363,1.0
22.778195251763602,0.8618731118350555,0.8660465623923083,1.0
24.18838502536796,0.8588465029012705,0.8685208512647883,1.0
25.682207521158443,0.8635089475154,0.8708116221833837,1.0
27.2646226618002,0.8594640782300652,0.8729236497764006,1.0
28.940884523158267,0.8747560431180065,0.8748645376734062,1.0
30.716558779348716,0.8642271641412058,0.8766444906306506,1.0
32.59754118238629,0.8791446168937098,0.8782759989488504,1.0
34.59007713778597,0.8764657784448984,0.8797734490246788,1.0
36.700782441115216,0.8785739610615431,0.8811526786005927,1.0
38.93666524434857,0.8856614003369087,0.8824304988440232,1.0
41.30514932495867,0.8758895684796179,0.8836242074421302,1.0
43.81409873500429,0.8788941879311283,0.8847511172113454,1.0
46.471843912057295,0.8861775247152709,0.8858281232150006,1.0
49.287209338664255,0.881382819817674,0.8868713281506776,1.0
52.26954284218052,0.8880211732742995,0.8878957410739564,1.0
55.428746632260044,0.8783358111642202,0.8889150587799276,1.0
58.77531017905497,0.8945966841484977,0.8899415328950898,1.0
62.32034504128992,0.8880179101937915,0.890985919528778,1.0
66.07562175985011,0.9082951006971608,0.8920575027811032,1.0
70.05360893938085,0.90050197664144,0.8931641790171564,1.0
74.26751464766066,0.9083106257354491,0.8943125859698217,1.0
78.73133027020562,0.9043072398147346,0.8955082596105856,1.0
83.45987696571548,0.9024361248459271,0.8967558022972831,1.0
88.46885487660639,0.9040261553070484,0.8980590477283172,1.0
93.77489525802368,0.892684457879074,0.8994212112954191,1.0
99.39561569841857,0.9093492697672176,0.9008450180258534,1.0
105.34967861503634,0.9138064291492769,0.9023328039245365,1.0
111.65685321853829,0.9242585110930324,0.9038865897255678,1.0
118.33808115249792,0.9246497884516822,0.9055081285377637,1.0
125.41554602571352,0.9124652660288949,0.9071989304846408,1.0
132.91274706820445,0.9200689794299505,0.9089602682216288,1.0
140.8545771554497,0.922537440198627,0.910793167310695,1.0
149.26740545993377,0.8976153190104135,0.912698385060604,1.0
158.17916500442405,0.9212592401974834,0.9146763808253627,1.0
167.6194454076842,0.913837455059328,0.9167272800851617,1.0
177.61959113056525,0.9141086465794451,0.9188508340457303,1.0
188.2128055486793,0.9263180248967817,0.9210463760532787,1.0
199.43426119720885,0.9465889102798823,0.9233127758512569,1.0
211.32121655389363,0.9088188996864796,0.9256483925866668,1.0
223.91313974795224,0.934677730139202,0.9280510274765046,1.0
237.25183960568367,0.92653664558213,0.930517877135379,1.0
251.3816044678609,0.9635334958495141,0.9330454887141446,1.0
266.3493492398296,0.9342733103879851,0.93562971818372,1.0
282.2047711625605,0.8973633734769914,0.9382656933005812,1.0
299.0005148218604,0.8997168451690473,0.9409477829961899,1.0
