distance,pi,fitted,BGS
1.1148455047249444,0.7934439213832499,0.8256855279154275,0.8496251301319641
1.2402685434349598,0.8006260848217668,0.828493003048491,0.8526461217622149
1.3731299215433426,0.8058816553770809,0.8309178406907312,0.8552480951544821
1.5138707772458675,0.8081931216208184,0.8333349195191517,0.857839637849157
1.6629584108824882,0.8113288710323905,0.8350618550372029,0.8596752997023749
1.8208878365095933,0.8196833666066005,0.835791864613935,0.860419397825558
1.9881834254898252,0.8187629579548193,0.8369203766895034,0.861595454245069
2.1654006475566367,0.82341012637516,0.838401659031265,0.863153381518375
2.353127915134435,0.8239183402774072,0.8394001947165755,0.8641804827606291
2.5519885370379907,0.8339872576362689,0.840723896509392,0.8655588768268649
2.7626427880379434,0.8316480760467154,0.8425225777812853,0.8674520219891401
2.985790101163978,0.8454087744127653,0.8442965003594153,0.8693138575737921
3.222171390024747,0.8377653157813396,0.8461292321891462,0.871235381623472
3.4725715088553053,0.850611011888372,0.8480160015684041,0.8732110826414791
3.7378218584601246,0.8416380580018655,0.8498725007059406,0.87514850227849
4.018803146704197,0.8539931304169159,0.8516869573744545,0.877034409100681
4.316448312717824,0.8525488501870823,0.8534470555479146,0.878854962280498
4.631745624524312,0.8566642621005878,0.8550148803648099,0.8804590377842451
4.965741960375588,0.8605210553024982,0.8564171833143422,0.881875503250023
5.319546284690743,0.8625702368896517,0.8579649585274401,0.883443835911393
5.69433333013858,0.8615665256988977,0.8596408944491835,0.885144654330989
6.091347498089785,0.8651695014863868,0.861257426022386,0.8867725509201071
6.511906990389327,0.8726797595319509,0.8630052939320811,0.88853543594392
6.9574081861677755,0.873788484650318,0.8649020444736137,0.890451920733037
7.429330278223818,0.8674079108858969,0.8667804476491318,0.892338785262977
7.929240184372108,0.8776246721245967,0.8686006585261334,0.894151984444775
8.458797750063503,0.8673378362446725,0.8702906386140732,0.8958123615862471
9.019761259551977,0.8807579848022239,0.8718835760441441,0.8973556785698441
9.613993273906775,0.8827370294027895,0.8735268257981021,0.898942196077541
10.243466815253806,0.8782905397412626,0.8752204817151835,0.900571363830881
10.910271917779612,0.8903690456384173,0.8768597963122962,0.902128340715931
11.616622567249285,0.8867788787977431,0.8784919381874551,0.9036639677258621
12.364864052079437,0.8842430264914779,0.8799972547228627,0.9050473555517149
13.157480750373947,0.8891677411582919,0.8813370095179235,0.906235970816653
13.997104378777664,0.8860438524201816,0.8827575790273079,0.9074974437043258
14.886522730536752,0.8928958424468861,0.8842544254460838,0.9088260574348951
15.828688931778393,0.8945129344633906,0.8856633879769301,0.910042785461827
16.826731246743506,0.8974674957583443,0.8870914164088264,0.9112632712828208
17.883963464528687,0.8950813576490261,0.8884931894910284,0.9124377540140199
19.00389590182421,0.9002586975875209,0.8897581047200479,0.9134459831496351
20.19024705818064,0.9043171761969333,0.8909461387548965,0.9143527458775901
21.44695596250255,0.9016863740736674,0.892147513451858,0.9152553085493951
22.778195251763602,0.8912279490362168,0.8932883034480087,0.916073402578848
24.18838502536796,0.8998021562692465,0.8943059911238656,0.9167394889281321
25.682207521158443,0.9033301864031628,0.8953815749490525,0.9174485869868441
27.2646226618002,0.9016375426073757,0.8964378341289992,0.918117181996758
28.940884523158267,0.9062800152784335,0.8973509500836062,0.9186122651560171
30.716558779348716,0.90469319263725,0.8983410128967324,0.9191703063151958
32.59754118238629,0.9084617672803805,0.8993652117382852,0.9197451087587101
34.59007713778597,0.9032354066085323,0.9003354778605818,0.920242491488597
36.700782441115216,0.9104414098532907,0.9015372683310624,0.920967381350549
38.93666524434857,0.9115288811948781,0.902991088988579,0.9219406448609291
41.30514932495867,0.9137474417538729,0.9044753231519628,0.922925707593108
43.81409873500429,0.9070441990304786,0.9059928793515009,0.9239259649477359
46.471843912057295,0.9204675418767821,0.907596584876995,0.9249977925623392
49.287209338664255,0.9052267557873371,0.9092271258034067,0.9260787546088891
52.26954284218052,0.9291052922589152,0.9106713125789537,0.926944721101348
55.428746632260044,0.9144449165777369,0.9119042793912895,0.9275718183745809
58.77531017905497,0.9089286285065379,0.9130375726165503,0.928079939780888
62.32034504128992,0.9138693569015653,0.9139903941710371,0.9283865793606791
66.07562175985011,0.9231546327639366,0.9147631740880272,0.9284951354293071
70.05360893938085,0.9170044401647308,0.9154851906713811,0.928543673777782
74.26751464766066,0.9111017055931249,0.9162828451387257,0.928666232471939
78.73133027020562,0.9258106536554743,0.9170314919716168,0.928734995536481
83.45987696571548,0.9203548257964773,0.9176161341769563,0.9286334524052241
88.46885487660639,0.9236801973020479,0.9182747025576216,0.928611308784049
93.77489525802368,0.9091612550646547,0.9188885976551924,0.9285482282209822
99.39561569841857,0.911369915256613,0.919273601936528,0.9282574703178941
105.34967861503634,0.9031741301358525,0.9197117392687219,0.928033028508794
111.65685321853829,0.9080448484078523,0.9203492957750883,0.9280272120881359
118.33808115249792,0.9105592738877073,0.921036476152314,0.9280881413335791
125.41554602571352,0.9004507143381307,0.9216698006354388,0.928112473180407
132.91274706820445,0.9012669646905076,0.9222186877097519,0.9280719010537809
140.8545771554497,0.9177083725801677,0.9226900741821189,0.9279763533808572
149.26740545993377,0.9002655986245208,0.9229868984574364,0.9277298695424351
158.17916500442405,0.9315233873190287,0.9230921989108489,0.9273180865499421
167.6194454076842,0.9155737897875004,0.9231004005702945,0.926839124289322
177.61959113056525,0.9375818142106853,0.9230743779970755,0.9263582201486079
188.2128055486793,0.9138626254729001,0.9230411309475511,0.9259036496906701
199.43426119720885,0.9120621678403745,0.9230057021649085,0.9254810299490059
211.32121655389363,0.9347267862152436,0.9230310145509347,0.925153850694112
223.91313974795224,0.9574141580888981,0.9231421956474994,0.9249469342023571
237.25183960568367,0.9379130758031986,0.9233176732325877,0.9248377352606719
251.3816044678609,0.9273698384458994,0.9235654544726558,0.9248331656397991
266.3493492398296,0.9521433460486255,0.9239111906112771,0.9249575093477571
282.2047711625605,0.9224246714968066,0.9243884101797599,0.9252426114689108
299.0005148218604,0.9249251452550158,0.9250163060497394,0.925705655943609
