distance,pi,fitted,BGS
1.1148455047249444,0.7934439213832499,0.7949502088796202,0.8496251301319641
1.2402685434349598,0.8006260848217668,0.7999653493278973,0.8526461217622149
1.3731299215433426,0.8058816553770809,0.8046603681606532,0.8552480951544821
1.5138707772458675,0.8081931216208184,0.8093574195428684,0.857839637849157
1.6629584108824882,0.8113288710323905,0.8134155952269309,0.8596752997023749
1.8208878365095933,0.8196833666066005,0.8165200945391531,0.860419397825558
1.9881834254898252,0.8187629579548193,0.8199439179776968,0.861595454245069
2.1654006475566367,0.82341012637516,0.8236416174963219,0.863153381518375
2.353127915134435,0.8239183402774072,0.826812121224853,0.8641804827606291
2.5519885370379907,0.8339872576362689,0.8302102098414215,0.8655588768268649
2.7626427880379434,0.8316480760467154,0.8339775522289737,0.8674520219891401
2.985790101163978,0.8454087744127653,0.837626167715721,0.8693138575737921
3.222171390024747,0.8377653157813396,0.8412283251817447,0.871235381623472
3.4725715088553053,0.850611011888372,0.8447723340158055,0.8732110826414791
3.7378218584601246,0.8416380580018655,0.8481686893591034,0.87514850227849
4.018803146704197,0.8539931304169159,0.8514001394920312,0.877034409100681
4.316448312717824,0.8525488501870823,0.8544505349734358,0.878854962280498
4.631745624524312,0.8566642621005878,0.8571789241558464,0.8804590377842451
4.965741960375588,0.8605210553024982,0.859610898999247,0.881875503250023
5.319546284690743,0.8625702368896517,0.8620631642754925,0.883443835911393
5.69433333013858,0.8615665256988977,0.8645239855461607,0.885144654330989
6.091347498089785,0.8651695014863868,0.8668089720771301,0.8867725509201071
6.511906990389327,0.8726797595319509,0.8691197831200409,0.88853543594392
6.9574081861677755,0.873788484650318,0.8714832147011724,0.890451920733037
7.429330278223818,0.8674079108858969,0.8737372756404382,0.892338785262977
7.929240184372108,0.8776246721245967,0.8758501312344217,0.894151984444775
8.458797750063503,0.8673378362446725,0.8777569555326405,0.8958123615862471
9.019761259551977,0.8807579848022239,0.8795007658604616,0.8973556785698441
9.613993273906775,0.8827370294027895,0.8812416248954505,0.898942196077541
10.243466815253806,0.8782905397412626,0.8829878360848641,0.900571363830881
10.910271917779612,0.8903690456384173,0.8846391404867671,0.902128340715931
11.616622567249285,0.8867788787977431,0.8862504291001492,0.9036639677258621
12.364864052079437,0.8842430264914779,0.8877043105719433,0.9050473555517149
13.157480750373947,0.8891677411582919,0.8889656649153367,0.906235970816653
13.997104378777664,0.8860438524201816,0.890291175867396,0.9074974437043258
14.886522730536752,0.8928958424468861,0.8916789374321354,0.9088260574348951
