distance,pi,fitted,BGS
1.1148455047249444,0.712612752547293,0.786374158757735,1.0
1.2402685434349598,0.7146310045835039,0.7865949981270014,1.0
1.3731299215433426,0.7207204652196276,0.7868287530952806,1.0
1.5138707772458675,0.7244360987667189,0.7870761674651396,1.0
1.6629584108824882,0.7301347872970713,0.7873380264433575,1.0
1.8208878365095933,0.7341708854019886,0.7876151587658486,1.0
1.9881834254898252,0.736960648405412,0.7879084389082833,1.0
2.1654006475566367,0.7426539707631956,0.7882187893825793,1.0
2.353127915134435,0.7438873950854191,0.7885471831188577,1.0
2.5519885370379907,0.7493218306890101,0.7888946459317684,1.0
2.7626427880379434,0.7557448317015096,0.7892622590692736,1.0
2.985790101163978,0.7618485843904738,0.7896511618410466,1.0
3.222171390024747,0.7632791535103634,0.7900625543225265,1.0
3.4725715088553053,0.7663640941219426,0.7904977001294116,1.0
3.7378218584601246,0.7664277351815133,0.7909579292558879,1.0
4.018803146704197,0.7776922218851204,0.7914446409682067,1.0
4.316448312717824,0.7768319977533066,0.7919593067432688,1.0
4.631745624524312,0.7811013060402346,0.7925034732396572,1.0
4.965741960375588,0.7833247229733938,0.7930787652860087,1.0
5.319546284690743,0.7889399707941176,0.7936868888687213,1.0
5.69433333013858,0.7944603763245692,0.7943296340977057,1.0
6.091347498089785,0.7946851412143784,0.795008878125153,1.0
6.511906990389327,0.796206432443762,0.7957265879880709,1.0
6.9574081861677755,0.8011672925282194,0.7964848233405802,1.0
7.429330278223818,0.8019836712958778,0.797285739036589,1.0
7.929240184372108,0.8104159785962208,0.7981315875174492,1.0
8.458797750063503,0.8109767572920988,0.7990247209524363,1.0
9.019761259551977,0.8130808169015741,0.7999675930723528,1.0
9.613993273906775,0.8145961376964266,0.8009627606281459,1.0
10.243466815253806,0.8214837886035392,0.8020128843970826,1.0
10.910271917779612,0.825643726703482,0.8031207296486814,1.0
11.616622567249285,0.8235569962060315,0.8042891659711796,1.0
12.364864052079437,0.8296199615089721,0.8055211663467629,1.0
13.157480750373947,0.8369885160669048,0.8068198053500609,1.0
13.997104378777664,0.8329797054448146,0.8081882563294641,1.0
14.886522730536752,0.8378668288385916,0.8096297874146453,1.0
15.828688931778393,0.8440213054980377,0.811147756176298,1.0
16.826731246743506,0.847288652843608,0.8127456027455717,1.0
17.883963464528687,0.846458054327997,0.814426841181126,1.0
19.00389590182421,0.8500844333819427,0.8161950488513102,1.0
20.19024705818064,0.8512524399400341,0.8180538535779838,1.0
21.44695596250255,0.849679041067779,0.8200069182672823,1.0
22.778195251763602,0.8618731118350555,0.8220579227317599,1.0
24.18838502536796,0.8588465029012705,0.824210542388438,1.0
25.682207521158443,0.8635089475154,0.826468423499284,1.0
27.2646226618002,0.8594640782300652,0.8288351546056292,1.0
28.940884523158267,0.8747560431180065,0.8313142337974502,1.0
30.716558779348716,0.8642271641412058,0.8339090314539779,1.0
32.59754118238629,0.8791446168937098,0.8366227480959239,1.0
34.59007713778597,0.8764657784448984,0.8394583670042199,1.0
36.700782441115216,0.8785739610615431,0.84241860128857,1.0
38.93666524434857,0.8856614003369087,0.8455058351347825,1.0
41.30514932495867,0.8758895684796179,0.8487220590267825,1.0
43.81409873500429,0.8788941879311283,0.8520687988318141,1.0
46.471843912057295,0.8861775247152709,0.8555470387605394,1.0
49.287209338664255,0.881382819817674,0.8591571383726397,1.0
52.26954284218052,0.8880211732742995,0.8628987439983603,1.0
55.428746632260044,0.8783358111642202,0.8667706951922576,1.0
58.77531017905497,0.8945966841484977,0.8707709271315525,1.0
62.32034504128992,0.8880179101937915,0.8748963702211446,1.0
66.07562175985011,0.9082951006971608,0.879142848571723,1.0
70.05360893938085,0.90050197664144,0.8835049794748799,1.0
74.26751464766066,0.9083106257354491,0.8879760765041199,1.0
78.73133027020562,0.9043072398147346,0.8925480594124308,1.0
83.45987696571548,0.9024361248459271,0.897211374558452,1.0
88.46885487660639,0.9040261553070484,0.9019549301492797,1.0
93.77489525802368,0.892684457879074,0.906766051104792,1.0
99.39561569841857,0.9093492697672176,0.9116304587826917,1.0
105.34967861503634,0.9138064291492769,0.9165322811022689,1.0
111.65685321853829,0.9242585110930324,0.9214540987066117,1.0
118.33808115249792,0.9246497884516822,0.9263770326397374,1.0
125.41554602571352,0.9124652660288949,0.931280878516775,1.0
132.91274706820445,0.9200689794299505,0.9361442912654352,1.0
140.8545771554497,0.922537440198627,0.9409450231608083,1.0
149.26740545993377,0.8976153190104135,0.9456602160296315,1.0
158.17916500442405,0.9212592401974834,0.9502667461634077,1.0
167.6194454076842,0.913837455059328,0.9547416176941868,1.0
177.61959113056525,0.9141086465794451,0.9590623970471075,1.0
188.2128055486793,0.9263180248967817,0.9632076777432789,1.0
199.43426119720885,0.9465889102798823,0.9671575614977149,1.0
211.32121655389363,0.9088188996864796,0.970894138504409,1.0
223.91313974795224,0.934677730139202,0.9744019473249509,1.0
237.25183960568367,0.92653664558213,0.977668393210275,1.0
251.3816044678609,0.9635334958495141,0.9806841032773604,1.0
266.3493492398296,0.9342733103879851,0.9834431979647623,1.0
282.2047711625605,0.8973633734769914,0.9859434607360765,1.0
299.0005148218604,0.8997168451690473,0.9881863920923255,1.0
