AIC,NeSa_1,NeSa_1_sd,NeSa_2,NeSa_2_sd,model,pa_1,pa_1_sd,pa_2,pa_2_sd
-580.3060388704868,1378.8933026804207,152.13509937311645,-99.0,-99.0,s,0.0001924645900561739,2.5740709025625603e-05,-99.0,-99.0
-776.3608045245186,6205.816863966614,793.4033827099336,73.71305203349796,7.531254913015995,2,2.2653291938901088e-05,3.634934241341737e-06,0.0033846823751548794,0.0004008734121667477
-594.4706380469196,1339.3631353099736,110.00803560968711,-99.0,-99.0,e,0.00038762720014678953,3.084697089923529e-05,-99.0,-99.0
