distance,pi,fitted,BGS
1.0706276069052238,0.7296205707986185,0.717355846909773,0.768174727716866
1.245041867123013,0.7329664138245147,0.7229054719314488,0.774706042893491
1.434147486649386,0.7613027187322944,0.7286102479330445,0.7814122898162399
1.639181956260983,0.7486015830999966,0.7344220365325518,0.7882311781187842
1.8614870037481939,0.7586555761045983,0.7402471762396087,0.7950427820703689
2.1025173740654792,0.7386140938226773,0.746000030783398,0.8017358209615458
2.363850349056204,0.7092263764657972,0.751632331946947,0.8082446331615899
2.6471960690482597,0.7659994663115025,0.7570984794969283,0.8145063385653621
2.9544087238640797,0.7247969238124257,0.7623606720256932,0.8204674984463308
3.2874986864780538,0.7404309610771843,0.7673964227005634,0.826093827990994
3.64864566872296,0.7638550884157459,0.7716878126338,0.830729441912081
4.040212985135184,0.7743424774091053,0.774718324100491,0.833721929652072
4.4647630182801255,0.8088907582936375,0.7765757515812248,0.8351824708225221
4.925073986761522,0.7725431345124097,0.7775201018339205,0.83544198850408
5.42415812564308,0.7562227395870639,0.7780690030510546,0.835152327460202
5.965281398253548,0.7825581587111345,0.7791146506633714,0.835423026005696
6.551984868367537,0.7990596016144833,0.7803796963024268,0.8359047227615429
7.188107872619819,0.774551189537154,0.7809388998863744,0.835455509276234
7.877813144791343,0.7623360546776109,0.7812681683716941,0.8346691832019479
8.625614056378152,0.7776465484584749,0.782177775672275,0.834538979652402
9.436404151703096,0.8000634101717062,0.7835173718522574,0.834874888388253
10.315489170845543,0.7996300982124859,0.7846082097719982,0.8348512005454409
11.268621769944403,0.7802148333166421,0.7859794871046869,0.8351120060626109
12.30203916608108,0.7870032229305598,0.7877893358715456,0.835845870412125
13.422503953087215,0.8006913141835781,0.78969843066615,0.8366449824817901
14.637348355372335,0.7935583586289624,0.7917171070833735,0.8375250990691351
15.954522209364598,0.8127697746890553,0.793860023197348,0.8385077575571491
17.38264498655104,0.7834359677367363,0.7961479557023252,0.839622272835703
18.931062198551587,0.8071877771938528,0.7986102073621033,0.840908367469368
20.60990655333673,0.807092511621275,0.8012850045269212,0.8424163602928442
22.430164262789887,0.7893370676885074,0.8041776392353612,0.844158334374087
24.403746935525323,0.805322366231813,0.8072632216442337,0.846112152552746
26.54356952542202,0.8123017650024763,0.810493370709773,0.8482298203867209
28.86363484596211,0.8135988650778476,0.8137862876184507,0.8504265252758579
31.379125203427954,0.8156644938967496,0.8170133974255585,0.852565955376865
34.10650174859808,0.8181785927247793,0.8200910513706113,0.854564962054984
37.06361219709048,0.8135407118715784,0.823037544593652,0.8564562477018359
40.269807623266026,0.8228815167511768,0.8258393289606253,0.8582350423789941
43.746069091981134,0.8192567342155292,0.8284974621706457,0.8599114212707379
47.515144956856915,0.8401879175335321,0.8310353338334288,0.8615182109226641
51.60169972353269,0.8377833580766004,0.8335090656790973,0.863121822505116
56.03247545205226,0.8409210839317797,0.8358301187542075,0.864624937231889
60.83646675458599,0.8411290692663963,0.8379189235241853,0.86593871850106
66.04511053365866,0.8395054786645195,0.8399408468450202,0.867242540527375
71.6924917025137,0.8399738022888592,0.8421728658786909,0.8688340394706
77.81556623382995,0.8392898357284627,0.8445149468362235,0.8705926571474492
84.45440299640231,0.8510447447415401,0.8467156085728584,0.8722319087567009
91.65244596234469,0.853518058065064,0.8490132239954853,0.8740016621696172
99.45679850067671,0.8473530541475416,0.8514545841041524,0.8759405368192759
107.91853161768564,0.8473389285905683,0.8538610158802649,0.8778418577955099
117.09301816116393,0.8613489720081672,0.8562326620366283,0.879695365302545
127.04029517552277,0.8604371446406658,0.8585737438917452,0.881496423917619
137.82545677900586,0.8620217735316767,0.8608957781729856,0.883249759215129
149.51908013395374,0.8699082853587583,0.8632223400109359,0.8849746651019742
162.19768729763553,0.8679800630913216,0.8655262411115412,0.8866372956666491
175.94424597595506,0.864886458177288,0.8677557195407147,0.8881793533248641
190.84871245692528,0.8706827340106659,0.8699202866471089,0.889610200205178
207.0086202768164,0.8667821983448492,0.8720490128125407,0.8909613363449821
224.52971847115933,0.8656657945544027,0.8742008799146348,0.892296933734511
243.5266635872659,0.8732733127854624,0.8764788748490616,0.893728130928909
264.12376998673113,0.8743809853150548,0.8788642302109686,0.895236891638162
286.4558233478374,0.8976236430860879,0.8812387510178256,0.896701465540092
310.6689626913442,0.8969465570039832,0.8836072307648581,0.898131736138437
336.92163670157004,0.8735452517020487,0.8859882740717312,0.8995528001495708
365.385640600841,0.8865117911759998,0.8884213792811342,0.9010120664339821
396.2472403625319,0.8823109719109796,0.8909766084924278,0.902588878348255
429.7083916194416,0.8870699319167146,0.8935894728707738,0.904222800376875
465.98806124394576,0.8991076169862636,0.8961542078307358,0.9058122154701601
