vanilla,1466589.000692,7796.349369,3254.110279,1725.666841,1113.138960,814.894596,589.485488,503.171685,373.509438,387.920753,391.000000,264.079247,260.490562,249.828315,257.514512,235.105404,240.861040,282.333159,262.889721,293.650631,20792.999308
1,1454912.000804,7774.258601,3323.031411,1634.922968,1112.550989,798.851871,585.712187,475.934933,338.347068,369.023136,390.000000,259.976864,283.652932,225.065067,238.287813,231.148129,233.449011,270.077032,239.968589,287.741399,21026.999196
2,1460081.999585,7737.458759,3284.199100,1729.221005,1151.957583,784.954411,607.919639,476.677742,368.061388,398.772414,383.000000,252.227586,245.938612,266.322258,284.080361,222.045589,254.042417,275.778995,235.800900,294.541241,20626.000415
3,1439956.999127,7602.776725,3270.018730,1815.136473,1140.818336,821.513267,579.754894,528.218358,375.676892,418.858246,388.000000,269.141754,244.323108,260.781642,261.245106,227.486733,253.181664,280.863527,250.981270,284.223275,20395.000873
4,1464705.998599,7577.823335,3247.175582,1677.685612,1087.844264,799.424312,526.849102,485.089106,376.961168,400.083312,404.000000,277.916688,247.038832,222.910894,216.150898,235.575688,244.155736,273.314388,274.824418,317.176665,20622.001401
5,1461041.999556,7785.222253,3191.897166,1669.357131,1125.989024,822.471610,567.736486,501.430861,368.217187,412.467290,393.000000,255.532710,255.782813,207.569139,289.263514,261.528390,268.010976,273.642869,240.102834,279.777747,20936.000444
6,1480886.999539,7877.198316,3323.143355,1744.830400,1141.220128,818.708772,585.472128,497.744197,389.409912,362.492439,355.000000,275.507561,262.590088,256.255803,265.527872,229.291228,247.779872,275.169600,261.856645,331.801684,21051.000461
7,1428103.996948,7736.481743,3263.655802,1677.492670,1056.087332,773.757772,547.721288,484.366355,362.346173,354.738025,439.000000,269.261975,261.653827,240.633645,248.278712,214.242228,233.912668,286.507330,271.344198,250.518257,20312.003052
8,1459316.001741,7777.653980,3258.409427,1701.171583,1051.919967,820.295241,537.194311,496.003800,341.661012,406.795562,388.000000,271.204438,282.338988,232.996200,298.805689,251.704759,260.080033,322.828417,245.590573,307.346020,20956.998259
9,1499276.000767,7956.016809,3310.491977,1874.952738,1167.473449,801.541689,626.542005,542.955127,421.869007,376.961351,405.000000,246.038649,267.130993,282.044873,234.457995,245.458311,228.526551,319.047262,288.508023,313.983191,21397.999233
