taxa,stat,est,lower,median,upper
Mmm_kaz,Sb_est,2.668394725,0.9653101421075,2.740028855395,40.21967823992249
Mmm_kaz,pa_est,0.0167485695,0.0011580605632499998,0.0166841162,0.03481893173724994
Mmm_kaz,b,0.023816304,0.02076794868575,0.02400667799,0.0316498492635
Mmm_kaz,S_d,-78731.937008,-83950.735010275,-78794.4740355,-39031.737916400445
Mmm_kaz,alpha_dfe,0.068526,0.01620705,0.068859,0.12739984999999998
Mmm_kaz,alpha_div,0.068861,0.014238225,0.06937650000000001,0.126163225
