taxa,stat,est,lower,median,upper
Mmd_fra,Sb_est,2.99618999424,1.020148257665,3.1422161767950003,41.787896583839995
Mmd_fra,pa_est,0.03751685367,0.0020956600842500003,0.034612980125,0.15937794249274986
Mmd_fra,b,0.03537247076,0.0294197777055,0.034712318525,0.04483880520024998
Mmd_fra,S_d,-14712.211975,-42962.228745424996,-14745.133249499999,-4821.992443975001
Mmd_fra,alpha_dfe,0.168696,0.08256695,0.1545945,0.35722552499999927
Mmd_fra,alpha_div,0.168944,0.0827346,0.1546905,0.3566839999999992
