taxa,stat,est,lower,median,upper
Ms,Sb_est,3.68970900052,1.1371979408212498,3.8028061858899997,4.691181487861499
Ms,pa_est,0.02276829621,0.017086716663,0.022834162999999998,0.10816105150625
Ms,b,0.03095840242,0.027170741608,0.031853644055000005,0.036871879604749996
Ms,S_d,-15263.585409,-20060.23051865,-15140.1677315,-9297.723487315001
Ms,alpha_dfe,0.120968,0.07238634999999999,0.126449,0.24209644999999985
Ms,alpha_div,0.120076,0.07158912499999999,0.1260915,0.24131059999999988
