taxa,stat,est,lower,median,upper
Mmm_cze,Sb_est,0.0,0.0,0.0,0.0
Mmm_cze,pa_est,0.0,0.0,0.0,0.0
Mmm_cze,b,0.11907983072,0.0940671907265,0.12161416693,0.16031032053449995
Mmm_cze,S_d,-12134.491531,-99523.315781475,-11102.249744,-1468.697488540006
Mmm_cze,alpha_dfe,0.0,0.0,0.0,0.0
Mmm_cze,alpha_div,-0.278616,-0.3788135,-0.2678915,-0.19627365000000002
