taxa,stat,est,lower,median,upper
../Mmm_afg/,Sb_est,0.06507389597,0.01009494871025,0.09993445791,0.18491298535574993
../Mmm_afg/,pa_est,0.0010379061,0.00017029387874999998,0.001055989335,0.0022913122989999986
../Mmm_afg/,b,0.18953493634,0.1660867262415,0.19041983329,0.21522726054375
../Mmm_afg/,S_d,-1153.6782757,-2984.7011952924995,-1121.59473945,-519.9547729175001
../Mmm_afg/,alpha_dfe,0.00501,0.000805275,0.0051035,0.011866749999999999
../Mmm_afg/,alpha_div,-0.005549,-0.014517175,-0.005633,0.005772249999999966
