taxa,stat,est,lower,median,upper
Mmm_kaz,Sb_est,0.0,0.0,0.0,0.0
Mmm_kaz,pa_est,0.0,0.0,0.0,0.0
Mmm_kaz,b,0.1063026202,0.09350113248025,0.105390507795,0.14543948132099999
Mmm_kaz,S_d,-34749.194236,-99630.73313402501,-42270.858872,-2805.9521060100074
Mmm_kaz,alpha_dfe,0.0,0.0,0.0,0.0
Mmm_kaz,alpha_div,-0.297215,-0.38297919999999996,-0.297494,-0.20615275
