taxa,stat,est,lower,median,upper
Ms,Sb_est,0.10729838829,0.033471208799499996,0.093127757685,0.18054734774974984
Ms,pa_est,0.00154831635,0.0005345962414999999,0.001554213875,0.0032733012567499964
Ms,b,0.15509158684,0.1301919894195,0.15369372036,0.17427753486025
Ms,S_d,-5146.4191136,-25100.759595124997,-5830.76375315,-1862.8484455625
Ms,alpha_dfe,0.007482,0.00251555,0.007393,0.01643199999999998
Ms,alpha_div,-0.015422,-0.025106450000000002,-0.014087,-0.0022868750000000263
