taxa,stat,est,lower,median,upper
Mmd_ger,Sb_est,0.0,0.0,0.0,0.0
Mmd_ger,pa_est,0.0,0.0,0.0,0.0
Mmd_ger,b,0.24485004019,0.196052205898,0.239958604135,0.2935749554245
Mmd_ger,S_d,-237.01949847,-678.995800159,-271.931959305,-125.48997948750011
Mmd_ger,alpha_dfe,0.0,0.0,0.0,0.0
Mmd_ger,alpha_div,-0.001578,-0.087244125,0.00101,0.07976454999999999
