taxa,stat,est,lower,median,upper
Mmm_cze,Sb_est,0.00010751013,1.489587925e-05,0.00023127636,0.02691051086899999
Mmm_cze,pa_est,0.00023131112,5.605766500000001e-05,0.00084549791,0.23765771671874997
Mmm_cze,b,0.23691590202,0.203866040453,0.24507861221,8.1683403842415
Mmm_cze,S_d,-263.47937892,-6464.7549731325,-309.704125845,-115.08636965550008
Mmm_cze,alpha_dfe,0.001068,0.00026290000000000005,0.0039085,1.0
Mmm_cze,alpha_div,-0.020681,-0.025957325,-0.015029,1.0
