taxa,stat,est,lower,median,upper
Mmd_fra,Sb_est,0.04337191107,0.000617772852,0.06851660911999999,0.2130822452254995
Mmd_fra,pa_est,0.00012267543,7.905819599999999e-05,0.00051708252,0.22403698776574996
Mmd_fra,b,0.2019227719,0.18060144696125002,0.20188742321,7.492404306561738
Mmd_fra,S_d,-724.31748026,-4174.620454874999,-757.783879875,-257.3648013685
Mmd_fra,alpha_dfe,0.000585,0.0003662,0.0024809999999999997,0.999999525
Mmd_fra,alpha_div,-0.008809,-0.013805874999999999,-0.0053185,0.999999525
