taxa,stat,est,lower,median,upper
Mmd_ira,Sb_est,0.22613757598,0.0061067715825,0.070519689165,41.8205173149
Mmd_ira,pa_est,0.00252601517,0.00010836118675,0.000922077,0.00495785556425
Mmd_ira,b,0.06496847889,0.0609845422735,0.06518455605,0.10851528696
Mmd_ira,S_d,-200.14146007,-304.563830471,-192.421092035,-38.6045660956
Mmd_ira,alpha_dfe,0.004591,0.000175975,0.001548,0.099523825
Mmd_ira,alpha_div,0.013379,0.008322975,0.0105225,0.099642175
