taxa,stat,est,lower,median,upper
Mmm_afg,Sb_est,44.9969186546,1.52412024721,42.5077904352,54.2873136828
Mmm_afg,pa_est,0.00165250784,0.0013137351785,0.00177714546,0.03254295236
Mmm_afg,b,0.0880854376,0.046948433032,0.08788620895,0.0975305658113
Mmm_afg,S_d,-158.73205011,-14280.9223354,-162.27612867,-107.594878276
Mmm_afg,alpha_dfe,0.120668,0.0931293,0.121197,0.13873765
Mmm_afg,alpha_div,0.12074,0.095154275,0.121295,0.13863615
