taxa,stat,est,lower,median,upper
Mmc,Sb_est,16.7003998393,4.89013249105,7.37529751396,50.0099669849
Mmc,pa_est,0.00789360967,0.0024397753825,0.020504239065,0.0337666281562
Mmc,b,0.11112136762,0.103990949109,0.12155705283,0.131882885582
Mmc,S_d,-92.967594604,-110.482220948,-79.2119813205,-67.9006571221
Mmc,alpha_dfe,0.209499,0.190183725,0.24445,0.278980225
Mmc,alpha_div,0.20943,0.190041575,0.244574,0.279124625
