taxa,stat,est,lower,median,upper
Ms,Sb_est,0.16338470234,0.00639476517,0.143931059425,2.42930752043
Ms,pa_est,0.00241029416,0.00016224202475,0.00214303667,0.013663122534
Ms,b,0.05363203727,0.0356597274852,0.05263042151,0.0653536944427
Ms,S_d,-710.2905956,-50000.0,-840.595645465,-453.569506979
Ms,alpha_dfe,0.004216,0.00026295,0.0037365,0.039798675
Ms,alpha_div,0.006852,0.002278575,0.005821,0.0349397
