chrom,dist,all_pi,ncpg_pi,all_div1,ncpg_div1,all_div2,ncpg_div2,all_sites,ncpg_sites
u:4800-4900,-4850,0.0023531296207026956,0.002270108061184782,0.02985937644555463,0.029127770484372394,0.15734329579151876,0.15454844793007452,821484,467698
u:8300-8400,-8350,0.0025619709213369115,0.0024754344904714233,0.02979371218120728,0.029323033631862335,0.16032477068452494,0.15861495170323872,260122,147836
u:3000-3100,-3050,0.0023360997356087236,0.0022460229152833568,0.029762159486920913,0.028859681416860055,0.15531080394670496,0.15154476007652307,2149844,1216888
d:5200-5300,5250,0.0025498713467326925,0.002457099016989524,0.029794640256335568,0.02901615226495661,0.15713078939702885,0.15464601883320261,686600,390162
u:800-900,-850,0.002216437513291966,0.002086556975660952,0.029731384829113958,0.02853613397546673,0.1529723569822019,0.14847897787655678,14203442,7944559
d:8600-8700,8650,0.002397200140471857,0.0022517053328312752,0.029581805992111517,0.028655739216635546,0.16181835595684843,0.15920111272486956,229702,130131
u:7000-7100,-7050,0.002369249188071257,0.0022301989028948184,0.029452256467798282,0.028973111419584308,0.158569484565617,0.15622297938370794,376983,213957
d:7700-7800,7750,0.0025321043740672102,0.0024606297317024788,0.02989847965492923,0.029038762645959358,0.1619536516162892,0.15933186579538824,304865,173079
u:2100-2200,-2150,0.002262103154060777,0.0021705513684811967,0.029604660608618782,0.028656817960929146,0.15466513821746852,0.15100504510554077,4018016,2263580
d:4700-4800,4750,0.0023549298061478333,0.0022176688135166493,0.0295933337585749,0.02849968868974105,0.1575218467854637,0.1537566472395456,862255,489865
u:500-600,-550,0.002184520764102228,0.0020576186251867303,0.029689163066731198,0.028344569109865176,0.15219491592584394,0.1472964945098924,21337651,11916251
d:5700-5800,5750,0.0023700492819232056,0.0022433987865932595,0.02970918288668821,0.029068733721165994,0.15761411917351006,0.15502908744950636,564169,320585
u:1400-1500,-1450,0.0022547899734158454,0.0021427765788814925,0.029669645388538366,0.02855807465776684,0.15357693487563645,0.14945696692628552,7311749,4107945
d:100-200,150,0.002069824330649047,0.001902573854710969,0.029000205206885628,0.02728916530987888,0.14551214534457846,0.13877412674524114,47157287,26549841
u:7100-7200,-7150,0.0024088970089397688,0.002299217100633357,0.029748633212180447,0.028926225662678863,0.15785045716935397,0.15519196184220815,360151,204624
u:4400-4500,-4450,0.0023335784762496307,0.002233657066389045,0.029395906484215594,0.02815194061566326,0.15673939015051505,0.15329188029007623,988539,560956
d:800-900,850,0.0022226027790535415,0.002086261608688809,0.029747050766750976,0.028452321737761688,0.1527929219670155,0.14817302062017945,14194113,7941250
u:6700-6800,-6750,0.0024128692904422408,0.002353790488870829,0.02902557862249329,0.02816335176307337,0.15828030009371796,0.15500002161423773,407606,231329
d:200-300,250,0.00211399115908061,0.001963299722639749,0.029352702881325982,0.027793452518256382,0.14868927044240798,0.1428848049166236,36480218,20466403
u:3300-3400,-3350,0.002306901133088758,0.002208060007882212,0.029860623526623185,0.02898348204153919,0.1566162779034524,0.15302921737165556,1784591,1009023
d:6200-6300,6250,0.0024643994957242138,0.0023957513577584112,0.029784564937928124,0.028982919933545133,0.1591946492116033,0.1569668308607071,483069,274472
d:9500-9600,9550,0.002440361159234081,0.0024064727252558304,0.029567103898223868,0.029396267228708507,0.16029424929044217,0.15807426717324385,189907,108177
u:2300-2400,-2350,0.0022986036905687976,0.002162257452810892,0.02980691688225678,0.02869253274719286,0.15465114010110093,0.15062392685561404,3433599,1937647
d:4400-4500,4450,0.002284408414939348,0.0022146599395854987,0.029864848629242952,0.028952653768906454,0.1556877813956614,0.15285443264034346,982158,557151
u:100-200,-150,0.002066370428972236,0.0018997827966723362,0.028882752235867646,0.02715149241171471,0.14531164427654936,0.13860692268391156,47284552,26630654
u:2900-3000,-2950,0.0023131783156284764,0.0022126812893149793,0.029803211713110792,0.02871628930467731,0.15551535961470306,0.15173753407384055,2282707,1294248
u:6400-6500,-6450,0.0024863237655604904,0.0024659428790371894,0.029497278172148342,0.028909516049032805,0.15799573274647416,0.15566813891053954,447126,254034
u:5600-5700,-5650,0.0023653246529012077,0.002286565655962874,0.029958324446385468,0.02886801573045777,0.15832478493586163,0.1553323029366306,590754,335146
d:7600-7700,7650,0.0024960609961840576,0.0023451449933760316,0.02999848540307211,0.028941075479796432,0.16046523368968432,0.15820601006694573,316916,179399
d:6100-6200,6150,0.002425273674358035,0.00231682763940191,0.029923086314247345,0.028946347212440892,0.15846254018638342,0.15569800365063166,491460,278308
u:1200-1300,-1250,0.002277160203337226,0.002144884068197261,0.02980657249513149,0.028616534930728972,0.15365313552708,0.1493943820472825,8965271,5026849
d:1600-1700,1650,0.0022578773573084156,0.002140945265399733,0.02964135544050569,0.02854904968309151,0.15373827618031086,0.1496571481767147,6091658,3426699
d:3800-3900,3850,0.0023134571766548475,0.0022199735540747723,0.02974208743985823,0.02890218536141294,0.1559973425642151,0.15254394275401056,1330606,755756
u:4300-4400,-4350,0.002397757216621224,0.0023105801525159,0.029603619433675774,0.02878133602839341,0.15679605504152663,0.15361502155707776,1034637,587742
u:7900-8000,-7950,0.002391159327435072,0.0023375784715385186,0.02939652007400422,0.028767427827357323,0.16077560452375983,0.15851621304030233,277822,157435
u:5100-5200,-5150,0.002365031793246064,0.0023080564491744283,0.029674634803504085,0.029196139566469548,0.15674626357213342,0.15344083196605515,710371,403478
d:4100-4200,4150,0.002340827366347727,0.002206005837796919,0.02970552699328698,0.02884092891292469,0.15685824065829576,0.15439212277943265,1157899,656983
u:8200-8300,-8250,0.0023946150308182894,0.00236569966370011,0.029836921220227457,0.029320935512862963,0.15991175374066516,0.15772081928329607,260181,147983
d:7200-7300,7250,0.002444539641649608,0.0023945966514459668,0.029544356786346804,0.028264840182648403,0.15867585159969638,0.1563318112633181,347816,197100
u:6500-6600,-6550,0.0024501017408304782,0.0024214782835892627,0.029797446393358507,0.029330658294987957,0.15846028886265792,0.155360703740857,434601,246227
u:1700-1800,-1750,0.0023175876272021763,0.0022234857648780817,0.029767278766060452,0.028692383359196418,0.1543355799170241,0.15045484343951135,5572461,3133166
u:8700-8800,-8750,0.002549893130804071,0.002416174335644248,0.029964563263180657,0.029252614335954785,0.16128790252470201,0.1579315109969024,226601,128809
u:7400-7500,-7450,0.0024370302892279664,0.002313075555793742,0.029675852121764216,0.028693158980680082,0.1597418963030441,0.15735684235912,329325,186595
d:3700-3800,3750,0.002346028496564635,0.0022437836378498776,0.029364456287647875,0.02859014131334165,0.15628438263516323,0.15279239462744323,1408778,800066
d:2700-2800,2750,0.002292491201862865,0.0021657596980015005,0.029706896107892906,0.028585977574167178,0.15486936980377136,0.15125385730435106,2602729,1472855
u:9100-9200,-9150,0.002360604826721475,0.0023220619767786673,0.0291183542094854,0.028450694587011566,0.16038119982937138,0.15984055293232052,206296,116904
d:3500-3600,3550,0.002335324444919579,0.0021958178317708354,0.029656681200699465,0.028587199935375875,0.15572732525434557,0.1523861560762385,1571484,891308
u:9800-9900,-9850,0.002374111179902816,0.0023511447861470146,0.029650475600833004,0.029168523745852524,0.16141160578600777,0.15823305105729707,177670,100965
d:2400-2500,2450,0.002336518617238848,0.002225194396512062,0.029689621214239337,0.028574665087372577,0.15487314265122074,0.15114042409985187,3218970,1818534
d:9700-9800,9750,0.0024799062571663486,0.0022234040108593243,0.029756078462080577,0.029328054677420945,0.16068841694306632,0.15715819225731478,178787,101541
u:3700-3800,-3750,0.0023275717104889173,0.0022461521658769367,0.029748326206226805,0.028741556608529086,0.15641864145671255,0.1525418388950499,1401457,793520
d:3400-3500,3450,0.0023398289672986613,0.002209473976552485,0.029835757325394226,0.028885827867805757,0.15544472300964374,0.15191515017029839,1684824,955382
u:2400-2500,-2450,0.002345867054793705,0.0022107559393891346,0.02960199643994108,0.02857260070595762,0.1548935772953201,0.15153751182925296,3192082,1803791
u:5200-5300,-5250,0.002394916340029636,0.0023428376675154973,0.029601785161429764,0.02860303006919258,0.15701359316311211,0.15364868688427605,684756,388770
u:1000-1100,-1050,0.0022694340622255883,0.002150346582504516,0.029725442608842332,0.0285201763726169,0.1534310375153114,0.148973984363669,11103653,6219106
u:4000-4100,-4050,0.002333224929537533,0.0022322551602695652,0.029958639782525307,0.028738041752910216,0.15578209169293375,0.15240209426548448,1199220,679761
u:2800-2900,-2850,0.0023202706653731326,0.0021823566289186193,0.02967994899401898,0.028659819706556778,0.15469029054722355,0.15107252023927825,2429519,1377643
d:2900-3000,2950,0.002314237982166379,0.002216877942344251,0.029796984114466962,0.028778566361318585,0.1555568698577925,0.1518729805669747,2282580,1291204
