"","dist","sites","pi","pi_lower","pi_upper","theta_W","theta_W_lower","theta_W_upper","tajima","tajima_lower","tajima_upper","xsi","xsi_lower","xsi_upper","fwh","fwh_lower","fwh_upper","B","Bsmooth","map","lab"
"16",2.10251737406548,9072196,0.00814072593057842,0.00807773084045893,0.00821063311068124,0.00830726853883415,0.00826865653332775,0.00834878574433784,-0.0570771227160845,-0.0746025957260728,-0.0412702325851605,0.750061349275636,0.74705287485038,0.751996296383271,0.00809919603561817,0.00801300270559291,0.0081913593554144,0.814072593057842,0.801735820961546,"Cox - Pedigree-based","Protein-Coding Exons"
"17",2.3638503490562,10273942,0.00815809518242305,0.00809037630215789,0.0082212980243877,0.0083591097679975,0.00831352383613113,0.00839960535911392,-0.071813098898475,-0.091861340065407,-0.056011038837036,0.750910773412181,0.74825277922146,0.753273600892275,0.00809434348667767,0.00799904187731624,0.00817762065376619,0.815809518242305,0.80824463316159,"Cox - Pedigree-based","Protein-Coding Exons"
"18",2.64719606904826,9597400,0.0081668535228291,0.00810917290386016,0.00821831476300365,0.00832269682217427,0.00828318923459898,0.00836458590320178,-0.052203730989708,-0.0694337373251986,-0.0380960492497662,0.748190137613581,0.745896255540403,0.750218174868589,0.00813303722139032,0.00804182823269129,0.00822245989019033,0.81668535228291,0.814506338565362,"Cox - Pedigree-based","Protein-Coding Exons"
"19",2.95440872386408,10641087,0.00814428918736576,0.00808738927416957,0.00820429461541918,0.00834905480236588,0.0082994484997824,0.00839002589413484,-0.0735751313228432,-0.0900031712759132,-0.0553683216326933,0.750949748012667,0.749016063436864,0.753201765849434,0.0081250169503264,0.00801811806527889,0.00821532768907298,0.814428918736576,0.820467498446331,"Cox - Pedigree-based","Protein-Coding Exons"
"20",3.28749868647805,10579682,0.00829163010721101,0.00822466522189119,0.0083565649552229,0.00845337176234593,0.0083968533281137,0.00849568372275464,-0.0537080946232805,-0.0692822698122508,-0.0393323050721348,0.75075039507355,0.748416060728994,0.752595270735677,0.00822592202522471,0.00812484044845307,0.00829131628791615,0.829163010721101,0.826093827990994,"Cox - Pedigree-based","Protein-Coding Exons"
"21",3.64864566872296,11483957,0.00828858263145815,0.00823783917984356,0.00835035455699901,0.00844652051020912,0.00840112921161231,0.00848859691558902,-0.0521060914876007,-0.0682652550128941,-0.034293178417118,0.750479930912777,0.747618552195143,0.752714480873714,0.00822728114160849,0.00815785092404167,0.00830121598616999,0.828858263145815,0.830729441912081,"Cox - Pedigree-based","Protein-Coding Exons"
"22",4.04021298513518,12016043,0.00831872366173205,0.00825648918308454,0.00837881816883821,0.00847830532086583,0.00844855418122559,0.00851727064968675,-0.0525621669968844,-0.0678499723649221,-0.0372258002309866,0.750899457590074,0.749248823620922,0.753423585916972,0.00832586404760396,0.00825211016251391,0.0084032744042056,0.831872366173205,0.833721929652072,"Cox - Pedigree-based","Protein-Coding Exons"
"23",4.46476301828013,12158394,0.0083425803420674,0.00826636323543557,0.00839778296870738,0.00850054584091677,0.00845265042780016,0.00854721126967193,-0.0516802365817268,-0.0699439532087493,-0.0367371720773717,0.749973455033486,0.747451141908313,0.752310485900287,0.00830262957695342,0.0082080616779881,0.00837078145317567,0.83425803420674,0.835182470822522,"Cox - Pedigree-based","Protein-Coding Exons"
"24",4.92507398676152,12399867,0.00831782739842191,0.00825991853986206,0.0083731901460396,0.00849542071826128,0.00845426128840931,0.00853858497566074,-0.0602339816295907,-0.0748889449935246,-0.0477592642355082,0.751154422788606,0.749286553034417,0.753251174919518,0.00831506002180079,0.00822046068777832,0.00839816419743651,0.831782739842191,0.83544198850408,"Cox - Pedigree-based","Protein-Coding Exons"
"25",5.42415812564308,12322768,0.00831083511928687,0.008250245012466,0.00836431386393266,0.00848771225489956,0.00844936995017149,0.00853043329853113,-0.0599930426881486,-0.0717004107323539,-0.0471021129833459,0.75100533021598,0.748884054750961,0.753360707656414,0.00825998463054034,0.00818393193316145,0.0083387487737148,0.831083511928687,0.835152327460202,"Cox - Pedigree-based","Protein-Coding Exons"
"26",5.96528139825355,12145306,0.0083255609120066,0.00828778313598837,0.0083955392352907,0.00849927286808439,0.00845791299672356,0.00855377602344464,-0.0585165106667682,-0.0690366477952934,-0.0440360234889401,0.750906631049009,0.7486601219955,0.753007763457102,0.00833078419475855,0.00823928937027648,0.00842185204091248,0.83255609120066,0.835423026005696,"Cox - Pedigree-based","Protein-Coding Exons"
"27",6.55198486836754,12285971,0.00837567747899168,0.00831205553551131,0.00842860742163956,0.00854385583563037,0.00850163558247928,0.00858923694201465,-0.0557373004395471,-0.0686097293377557,-0.0400760649649825,0.750649342377631,0.748688269804227,0.752769323157564,0.00837874319566336,0.00828414861564256,0.00846193654123456,0.837567747899168,0.835904722761543,"Cox - Pedigree-based","Protein-Coding Exons"
"28",7.18810787261982,12803826,0.00834832057867958,0.0082869443263129,0.00840492353220872,0.00852269872928801,0.00848630266507455,0.00856162452146225,-0.0585975493508616,-0.0735631546977887,-0.0461572687606725,0.750960691260083,0.748729079499957,0.752890257256768,0.00834623013209856,0.00824453727975627,0.00841439837110827,0.834832057867958,0.835455509276234,"Cox - Pedigree-based","Protein-Coding Exons"
"29",7.87781314479134,12984940,0.00826323939541516,0.00821158817634832,0.00831609160004597,0.00845859356502223,0.00842261288485619,0.00850511233979259,-0.0683056140852955,-0.0818250013728354,-0.0521487577221208,0.752293243225484,0.750241686781093,0.754035076666342,0.0082815377676299,0.00820813837708152,0.00836040846386004,0.826323939541516,0.834669183201948,"Cox - Pedigree-based","Protein-Coding Exons"
"30",8.62561405637815,13229625,0.00834553965059478,0.00830239515209197,0.00839496144863495,0.00852678799664454,0.0084897823380339,0.00856009303827674,-0.0615300001504342,-0.0735602596465963,-0.0486926273264229,0.75150276745028,0.749852574283332,0.753701377843273,0.00833412852609509,0.00825819567361793,0.00840688141371773,0.834553965059478,0.834538979652402,"Cox - Pedigree-based","Protein-Coding Exons"
"31",9.4364041517031,14403132,0.0083116118389375,0.00825012672188516,0.00834962522903986,0.0084994943008341,0.00846460788608897,0.00852708032843336,-0.0646573117606962,-0.0803791336627423,-0.0541743452316308,0.752961894944271,0.751224110644739,0.754833239173108,0.00828254537177846,0.00819417802732551,0.00835159682838818,0.83116118389375,0.834874888388253,"Cox - Pedigree-based","Protein-Coding Exons"
"32",10.3154891708455,13469111,0.00829920415986002,0.00825387196119113,0.008344517080046,0.00850762138807396,0.00847265973763786,0.00854100882205727,-0.073472486138464,-0.0857922654729922,-0.0603175289994529,0.752369190544056,0.74969001078654,0.754370045581961,0.00827498184398301,0.00820466276671414,0.00834956778576068,0.829920415986002,0.834851200545441,"Cox - Pedigree-based","Protein-Coding Exons"
"33",11.2686217699444,14715304,0.00839835605496017,0.00834366539571763,0.00844979384396752,0.00853764942197312,0.00849884303100935,0.00857473473042582,-0.0433248373409128,-0.0570510384469199,-0.0289890125535887,0.74800550869717,0.746439015057694,0.749926306638673,0.00829409763897948,0.00821735880353473,0.00837341787002997,0.839835605496017,0.835112006062611,"Cox - Pedigree-based","Protein-Coding Exons"
"34",12.3020391660811,14548177,0.00837007901542634,0.00831786036850487,0.00841964007443018,0.0085379906052334,0.00849642557137035,0.00857937760133181,-0.0556720629985024,-0.0708573415938304,-0.0416702876218296,0.751945208002331,0.750031285684164,0.754025410365748,0.00835166823685896,0.00826786895175108,0.00842253663591179,0.837007901542634,0.835845870412125,"Cox - Pedigree-based","Protein-Coding Exons"
"35",13.4225039530872,14797896,0.00838589910735572,0.00833885592748843,0.00845117889422759,0.00855384984111342,0.00852559354233432,0.00859212233614624,-0.0555545872824587,-0.0675394844842219,-0.0403257062418809,0.749724061516224,0.748132967498711,0.751228865442405,0.00833429640460856,0.0082430386099948,0.00840892417596148,0.838589910735572,0.83664498248179,"Cox - Pedigree-based","Protein-Coding Exons"
"36",14.6373483553723,14308052,0.00831991122544003,0.00823731044772466,0.00836800756828983,0.0085031354971172,0.00844429312771363,0.00853488956670563,-0.0626040436965679,-0.0758042246395412,-0.0501012386290963,0.752121974362678,0.750383814178741,0.754094099041217,0.00832113673775138,0.0082203914166666,0.00838785298823825,0.831991122544003,0.837525099069135,"Cox - Pedigree-based","Protein-Coding Exons"
"37",15.9545222093646,15749277,0.00839578588598197,0.00835411950209088,0.00845095545786532,0.00857617080640953,0.00854573714312231,0.0086106915608885,-0.0607081693186366,-0.0729514874030689,-0.0461089330651069,0.752353949741074,0.750267374613085,0.754038878444711,0.00837578802597006,0.00831080098167024,0.00845857888894954,0.839578588598197,0.838507757557149,"Cox - Pedigree-based","Protein-Coding Exons"
"38",17.382644986551,15025582,0.00839976090952954,0.0083487419332348,0.00845046919724139,0.00856661303072109,0.00852647857261834,0.00859888435681945,-0.0549743120206625,-0.0676810846654409,-0.0425823958543876,0.749583506712076,0.747804178969489,0.751582601697539,0.00835029012384291,0.00827538502333222,0.00842137521741168,0.839976090952954,0.839622272835703,"Cox - Pedigree-based","Protein-Coding Exons"
"39",18.9310621985516,15648605,0.00842960960548293,0.00838260718172906,0.00848363522430176,0.00860723737664396,0.00857339854329414,0.00864009395505224,-0.059248239377305,-0.0704865582915825,-0.0475586284949144,0.751855367680651,0.750204938409745,0.753410306141174,0.00841513894089106,0.0083459100129015,0.00848987908966868,0.842960960548293,0.840908367469368,"Cox - Pedigree-based","Protein-Coding Exons"
"40",20.6099065533367,16598206,0.00840561763489527,0.0083599457044385,0.00845501696987973,0.00859567489381336,0.00856566057806572,0.00862845677669056,-0.0646782457094301,-0.0767985091915317,-0.0524269347486309,0.750705490059396,0.748772798671953,0.75232959731255,0.00836589246636728,0.00830506226883247,0.00843233025855037,0.840561763489527,0.842416360292844,"Cox - Pedigree-based","Protein-Coding Exons"
"41",22.4301642627899,16148291,0.00846397369257723,0.00840458549504954,0.00851804635401856,0.00861044684256604,0.00857749312643915,0.00864545096895,-0.0458888678364635,-0.0602896741704783,-0.0310679688615134,0.750830412380248,0.749151270283987,0.752687510344377,0.0084589821995683,0.00838636512302676,0.0085433989853475,0.846397369257723,0.844158334374087,"Cox - Pedigree-based","Protein-Coding Exons"
"42",24.4037469355253,16498225,0.0084449336030923,0.0083771936250914,0.00849401432671919,0.00859799821750023,0.00855814244601658,0.0086356459623213,-0.0488041846006557,-0.0636092148996552,-0.0362545165074847,0.75027445812188,0.748789099740646,0.752249655367271,0.00836516665475547,0.00825799000541599,0.00845664151292266,0.84449336030923,0.846112152552746,"Cox - Pedigree-based","Protein-Coding Exons"
"43",26.543569525422,16301578,0.00846014148608991,0.00841368992545552,0.00851331848383948,0.00863351844457646,0.00859989746922494,0.00867031330563602,-0.0572027374036681,-0.0691995507113228,-0.043723983911237,0.750483895271835,0.748715630617003,0.751981737097771,0.0083867889779675,0.00831085626383267,0.00844809984580138,0.846014148608991,0.848229820386721,"Cox - Pedigree-based","Protein-Coding Exons"
"44",28.8636348459621,17386035,0.00852352953719136,0.00847933120740259,0.00856580431233844,0.00866812478135293,0.00863647450027705,0.00869815214701982,-0.0446736319471991,-0.0538456361247464,-0.0346083557326386,0.748998467728003,0.746995425635602,0.750625062563297,0.00848164802312633,0.00840924841831881,0.00855986142466488,0.852352953719136,0.850426525275858,"Cox - Pedigree-based","Protein-Coding Exons"
"45",31.379125203428,16788758,0.00854633782624185,0.00850220915401035,0.00859642500774318,0.0086823438169576,0.00864876647141829,0.00871797205693596,-0.0409280696031631,-0.0511162167188513,-0.0294293232248871,0.751341112346121,0.749123521834895,0.753104341838887,0.00854942910765231,0.00847673441751369,0.00863998989111331,0.854633782624185,0.852565955376865,"Cox - Pedigree-based","Protein-Coding Exons"
"46",34.1065017485981,17385811,0.00853142792529999,0.00848427767810421,0.00856693440686392,0.00867807910809786,0.00864863709863887,0.00870396811168632,-0.045476011778365,-0.0562675941062964,-0.0356376480311915,0.750683239972196,0.749445741118165,0.75211363293509,0.00846974760167404,0.00842130347100973,0.00853450184667009,0.853142792529999,0.854564962054984,"Cox - Pedigree-based","Protein-Coding Exons"
"47",37.0636121970905,16848246,0.00857097404582492,0.00851458053329023,0.00862206141034725,0.00872245211796404,0.00869069002088484,0.00875931538730259,-0.0471981619761521,-0.0589050878180681,-0.0362941219776874,0.750450392281993,0.748877357809528,0.752465786714218,0.00856541643950985,0.00848010141900951,0.00865330215794552,0.857097404582492,0.856456247701836,"Cox - Pedigree-based","Protein-Coding Exons"
"48",40.269807623266,17783432,0.00863574039256407,0.0085938669651907,0.00869314962923486,0.00875517994374596,0.0087208772898469,0.00879160882165824,-0.0334763537857826,-0.0436074322562085,-0.0212088212406241,0.748691365530547,0.747207529346965,0.750411482458509,0.00855456416984538,0.00847872351918169,0.00863447413064657,0.863574039256407,0.858235042378994,"Cox - Pedigree-based","Protein-Coding Exons"
"49",43.7460690919811,17894229,0.00857030749399481,0.0085292761184402,0.0086239597178748,0.0087251092090686,0.0086923528451112,0.00875149124209342,-0.0485821853811953,-0.0583277280445452,-0.0377138757294968,0.750487466235557,0.749117506216621,0.752109619500751,0.00854237191128344,0.00847879782000628,0.00860509703616672,0.857030749399481,0.859911421270738,"Cox - Pedigree-based","Protein-Coding Exons"
"50",47.5151449568569,18869666,0.00863805869425456,0.00858017218759524,0.00868702338686944,0.00878300468078926,0.0087470856709714,0.00881450100004609,-0.0440168938584078,-0.0582689269151657,-0.0325633948247426,0.75129244242993,0.749881150379554,0.752959442462519,0.00862703605774431,0.00856825468924727,0.00869493543970174,0.863805869425456,0.861518210922664,"Cox - Pedigree-based","Protein-Coding Exons"
"51",51.6016997235327,18311065,0.00863569226852614,0.00858790186011801,0.00868324633120041,0.00879011751044044,0.00875458863397596,0.00881720760743626,-0.0479409477072938,-0.0592680393888705,-0.0347499065247707,0.752354307658409,0.750182157801108,0.754150979190801,0.0086665414644988,0.00860192904047919,0.00873160111741143,0.863569226852614,0.863121822505116,"Cox - Pedigree-based","Protein-Coding Exons"
"52",56.0324754520523,18491637,0.00860516867761378,0.00856605710476436,0.00865544716291686,0.00877685837501727,0.0087518038930225,0.00881147757027329,-0.0552861189742543,-0.0640451711695416,-0.0425777912977102,0.752089832761397,0.750794977964931,0.753698736022261,0.0085988621974002,0.00856172797191441,0.00866445257813689,0.860516867761378,0.864624937231889,"Cox - Pedigree-based","Protein-Coding Exons"
"53",60.836466754586,18556309,0.0086554877098563,0.00861193039107672,0.00870256473977209,0.00880593917463902,0.00877878718735216,0.0088373846389283,-0.0461620249302118,-0.0576960971677294,-0.0354750223005285,0.751082423336445,0.749738578742949,0.752721848917674,0.00867059820958127,0.0086036508213376,0.00873306712403157,0.86554877098563,0.86593871850106,"Cox - Pedigree-based","Protein-Coding Exons"
"54",66.0451105336587,18554386,0.00863639667467414,0.00858817421365459,0.00867665335357946,0.00879281827137943,0.00876254146027907,0.00882336811259437,-0.048757590797189,-0.0604086815426757,-0.0377218399249198,0.748984974291911,0.747654115309745,0.750706051108814,0.00854731307855991,0.00848498848687479,0.008612902916905,0.863639667467414,0.867242540527375,"Cox - Pedigree-based","Protein-Coding Exons"
"55",71.6924917025137,18554754,0.00869747884602314,0.00864954479291712,0.00874162134115621,0.00881979181879529,0.00879387435186409,0.00885204130862859,-0.034308495583842,-0.0450395756066478,-0.0240102748121927,0.749094881579493,0.747489006150846,0.750399313532526,0.00864706118233767,0.0085718268067167,0.00872179721364948,0.869747884602314,0.8688340394706,"Cox - Pedigree-based","Protein-Coding Exons"
"56",77.81556623383,18661033,0.00870008761255695,0.0086559359692207,0.00874453927112049,0.00883620303669977,0.00880185271756235,0.00886360260054873,-0.0399687685828491,-0.0507161085020275,-0.0278826526240499,0.751772420565943,0.749735775857327,0.753093619276865,0.00872943069580951,0.00866100292633704,0.0088047850738065,0.870008761255695,0.870592657147449,"Cox - Pedigree-based","Protein-Coding Exons"
"57",84.4544029964023,19141037,0.00870598501139148,0.00865212249071453,0.00874398030353508,0.00883957051229929,0.00881364373562439,0.00886869582073813,-0.038892658389141,-0.0503052809995102,-0.0288543904321504,0.749439284896427,0.747893239364403,0.750981917899991,0.0086625854051221,0.00859343684322824,0.00873000682248648,0.870598501139148,0.872231908756701,"Cox - Pedigree-based","Protein-Coding Exons"
"58",91.6524459623447,18521177,0.00875191185589494,0.00869303089345904,0.00880609538433515,0.00886378966611741,0.00882333104244569,0.00889197159954618,-0.0297172913178539,-0.0413335460334439,-0.0200082652834301,0.749213683328534,0.747643362644628,0.750529733050093,0.00867866151932185,0.00861748488170422,0.00874873124496231,0.875191185589494,0.874001662169617,"Cox - Pedigree-based","Protein-Coding Exons"
"59",99.4567985006767,18904511,0.00879017340337015,0.0087423027684363,0.00883855499026951,0.00890430311899408,0.00886991581260162,0.00894746611909285,-0.0304374959200032,-0.0424935446443762,-0.0207876121183785,0.750032314651457,0.748896899048913,0.75171640358976,0.00875947009555075,0.00869696372540183,0.00883230770868131,0.879017340337015,0.875940536819276,"Cox - Pedigree-based","Protein-Coding Exons"
"60",107.918531617686,18934543,0.00878649307883524,0.00873897605061501,0.00883231497816396,0.00890636002728902,0.0088782725249168,0.00893627864215315,-0.0327999839524112,-0.0458555319531886,-0.0215773530652934,0.75090963603202,0.74889955042423,0.752529202958019,0.00874794929250821,0.00867857564773591,0.00881364369856125,0.878649307883524,0.87784185779551,"Cox - Pedigree-based","Protein-Coding Exons"
"61",117.093018161164,18764326,0.00878603027502989,0.00874908534866191,0.00883424632913626,0.00890054643884162,0.00887232801373646,0.00893346600019507,-0.0306173983876849,-0.0414390188341859,-0.0200925821429054,0.750074162537546,0.748344361494403,0.751387659765332,0.00873485439925762,0.00866975575811468,0.00881071045170738,0.878603027502989,0.879695365302545,"Cox - Pedigree-based","Protein-Coding Exons"
"62",127.040295175523,19038128,0.00876251274199193,0.00871711663654136,0.00880548970617902,0.00891365757964475,0.00888350998197147,0.00894696697241126,-0.0456879184009059,-0.0568109301445595,-0.0351090024711008,0.751629822986377,0.74992098270969,0.753420157328003,0.00876313636701753,0.00868806582615033,0.00882281705075275,0.876251274199193,0.881496423917619,"Cox - Pedigree-based","Protein-Coding Exons"
"63",137.825456779006,18691349,0.00888021332920445,0.00883810445836872,0.00892486912525505,0.00897399348715082,0.0089446604332091,0.00900416175411051,-0.0217159441093833,-0.0323786381845419,-0.01174256216787,0.749805975329691,0.748325354946684,0.751248909106125,0.00884614723667738,0.00877494860992124,0.00891405104794686,0.888021332920445,0.883249759215129,"Cox - Pedigree-based","Protein-Coding Exons"
"64",149.519080133954,18723541,0.00888872541224321,0.00885017926154336,0.00892451378264291,0.0089942714441125,0.00895934453357338,0.00902217209735217,-0.0264489030000143,-0.0367059512877802,-0.0178292803411069,0.749101296507181,0.747717492522151,0.750514730329656,0.00881801159474338,0.00876695198762584,0.00887028222415653,0.888872541224321,0.884974665101974,"Cox - Pedigree-based","Protein-Coding Exons"
"65",162.197687297636,18336599,0.00884982099327744,0.00879558696993961,0.00889312512865555,0.00899154122596757,0.00896173259337748,0.00902250838534578,-0.041284902551462,-0.0548356959479849,-0.0303210624904221,0.753033196713607,0.751014296943089,0.755032405315561,0.0089236995143885,0.00886881356021229,0.0090023295375053,0.884982099327744,0.886637295666649,"Cox - Pedigree-based","Protein-Coding Exons"
"66",175.944245975955,17983269,0.00885369377139906,0.00880312912834634,0.0088878028733649,0.00897055835914952,0.00894577959275956,0.00899961114377387,-0.0312119702093163,-0.0433391023755488,-0.0219363871153612,0.74964864160214,0.748397961730625,0.751526976655048,0.00877200677757867,0.00870289268195392,0.00883639429978045,0.885369377139906,0.888179353324864,"Cox - Pedigree-based","Protein-Coding Exons"
"67",190.848712456925,18016635,0.00885643404508315,0.00880319229682935,0.00890583195013202,0.008982588730469,0.00894639778575705,0.00901432630801705,-0.0349582241145543,-0.046539473486763,-0.0260230947157216,0.750576042299031,0.748997033711069,0.752195572647722,0.00884645270261373,0.00876083453710745,0.00890747686953876,0.885643404508315,0.889610200205178,"Cox - Pedigree-based","Protein-Coding Exons"
"68",207.008620276816,17627775,0.00891633748561053,0.00886441195509688,0.00896446140061637,0.00902033036408173,0.00898966615905818,0.00905135223371605,-0.0256895974288972,-0.036187512588065,-0.0149827625015339,0.750585071587189,0.748805630879359,0.752230279211498,0.00891361599197047,0.00883065381026842,0.00898064813655377,0.891633748561053,0.890961336344982,"Cox - Pedigree-based","Protein-Coding Exons"
"69",224.529718471159,17635892,0.00892332096941619,0.0088835582128314,0.00896063864213913,0.00904195608548401,0.00900951843373658,0.00907539977134803,-0.0315544095248652,-0.0413841709580383,-0.0216950038917071,0.750448462076538,0.748710997800631,0.752058348525222,0.00887106779001526,0.00880225301832309,0.00893030491987183,0.892332096941619,0.892296933734511,"Cox - Pedigree-based","Protein-Coding Exons"
"70",243.526663587266,16987803,0.00894171092480113,0.00888734076077155,0.00898594258723978,0.00905702657832842,0.00901909232285029,0.00908667402532086,-0.0301236064162971,-0.0438802413388857,-0.0198933032454951,0.748685739371724,0.747152816514917,0.750105046010945,0.00884966370715915,0.00876244579492129,0.00889226166417869,0.894171092480113,0.893728130928909,"Cox - Pedigree-based","Protein-Coding Exons"
"71",264.123769986731,16902087,0.00895656557750796,0.00890893895776129,0.00900241876989854,0.0090556533222228,0.00902025632056162,0.00908742374739351,-0.0235281918481113,-0.0332490655537883,-0.0119416137220127,0.749776855629041,0.748393224493369,0.751630046321998,0.00890895672425855,0.00884658302562247,0.00897672815213038,0.895656557750796,0.895236891638162,"Cox - Pedigree-based","Protein-Coding Exons"
