"","dist","sites","pi","pi_lower","pi_upper","theta_W","theta_W_lower","theta_W_upper","tajima","tajima_lower","tajima_upper","xsi","xsi_lower","xsi_upper","fwh","fwh_lower","fwh_upper","B","Bsmooth","map","lab"
"42",2.35312791513444,26263930,0.00877518373787059,0.00875102508910308,0.00879761825548129,0.00894662223344228,0.00892744831737912,0.00896402243086364,-0.0538151437350303,-0.0602956179581787,-0.0472092267479147,0.751438377678413,0.750697035958165,0.752409042957039,0.00876623570106707,0.00872881882549547,0.0088040822929506,0.877518373787059,0.878549185984163,"castaneus - LD-based","CNEs"
"47",2.55198853703799,26441483,0.00878978637237463,0.00875916977181772,0.00881629588342806,0.00894809981203568,0.00892798602982571,0.00896698932068736,-0.0483991980366955,-0.0555003350990362,-0.0422812051423467,0.751664521525036,0.750726248746244,0.752694035549439,0.00877943257353822,0.00874335486877482,0.00882720726947529,0.878978637237463,0.879496117529165,"castaneus - LD-based","CNEs"
"85",2.76264278803794,26043358,0.00880601420170791,0.00878296329675382,0.00882739676104356,0.00895666232494634,0.00894134770166794,0.00897286367535771,-0.0451836745439118,-0.0516122676107481,-0.0381607604112241,0.750282547013994,0.749533795083155,0.751192920278151,0.00877195508085448,0.00873707565096651,0.00881859808283854,0.880601420170791,0.880733500030319,"castaneus - LD-based","CNEs"
"94",2.98579010116398,25770563,0.00880418284115208,0.00877581498391308,0.00883221348184872,0.00895581227962419,0.00893592262423485,0.00897276207340412,-0.0455932670615379,-0.0529966826652116,-0.0389902450154783,0.750778981182037,0.749889349630029,0.751995516779436,0.00878503161193044,0.00874521604517257,0.00882832509783354,0.880418284115208,0.881904063460086,"castaneus - LD-based","CNEs"
"86",3.22217139002475,25523824,0.00881773019079695,0.00877760469060073,0.00884870845084542,0.00897487829879058,0.00895026480165624,0.00899657741746866,-0.0477262985865648,-0.0559663602436388,-0.0407517229694098,0.751325041878747,0.750386233507383,0.752374613711437,0.00877861110850628,0.00873704122862321,0.00882861731182557,0.881773019079695,0.883204611904979,"castaneus - LD-based","CNEs"
"32",3.4725715088553,25347373,0.0088643401235388,0.00883949995961221,0.00889034108659944,0.00899470746304991,0.00897427474134864,0.00901546027877225,-0.0366141393545492,-0.042514824047321,-0.0288656848472371,0.75183000498766,0.750917932730022,0.752687942942465,0.00888559734391732,0.00884841570050992,0.00892623295648002,0.88643401235388,0.88468203773826,"castaneus - LD-based","CNEs"
"80",3.73782185846012,24938342,0.0088605630246152,0.00883185602056286,0.00888649717373151,0.00900314690614391,0.00898571447569898,0.00902385955813104,-0.0415635281671024,-0.0498722839737685,-0.0343833963472003,0.751902364307773,0.750871384708778,0.75277214014774,0.00888857856889195,0.00884009818252052,0.00892778207547054,0.88605630246152,0.886196512593594,"castaneus - LD-based","CNEs"
"88",4.0188031467042,24580495,0.00888011741149448,0.00884867490882844,0.00891505510237867,0.00901708973113732,0.00899458782388654,0.00904014651372291,-0.0391803992663873,-0.0467338999702479,-0.032189673761111,0.751462692427615,0.75044129360248,0.75244358505021,0.00890113556978193,0.00885724788744204,0.00894579495501016,0.888011741149448,0.887711844752665,"castaneus - LD-based","CNEs"
"78",4.31644831271782,24245309,0.00889258112333636,0.00886834188932595,0.00891787858605336,0.00902069991447143,0.0089990911805991,0.00903949852183792,-0.0355418672121008,-0.0404417460477577,-0.0277642930471748,0.750362700606921,0.749375875179308,0.751330339774292,0.00886495452100252,0.00882756276119873,0.00891811435328361,0.889258112333636,0.889178929859207,"castaneus - LD-based","CNEs"
"98",4.63174562452431,23487446,0.00889430823980589,0.00886876192957052,0.00892792283048579,0.00903006117306251,0.00901011030010718,0.0090501541074796,-0.0386024686381414,-0.0450083367154939,-0.0315377706868348,0.750590795781746,0.749686382856759,0.751648614930874,0.00885363581298812,0.00880573530806846,0.00890080452339568,0.889430823980589,0.890576057900509,"castaneus - LD-based","CNEs"
"46",4.96574196037559,23146494,0.00895490407615891,0.00892884795623234,0.00898916287976742,0.00906989259215481,0.00905057190187377,0.00908761925902987,-0.0299242084984937,-0.0363089277489983,-0.0229262114411715,0.750809614897843,0.749813174868097,0.75164365316238,0.00892425802793111,0.00887340057901265,0.00896436778377698,0.895490407615891,0.891934660736542,"castaneus - LD-based","CNEs"
"95",5.31954628469074,22945769,0.00894096909232248,0.00890620915858487,0.00896993034797729,0.0090549819263795,0.00902834245680831,0.00908047741608805,-0.0296041274156429,-0.0363510010902605,-0.0240916080203693,0.750546769054816,0.749663178806614,0.75157106139999,0.00890623206716103,0.00886156894538294,0.00896006875920904,0.894096909232248,0.893282078562861,"castaneus - LD-based","CNEs"
"52",5.69433333013858,22479408,0.0089205827658734,0.00889184494948041,0.00894974592443168,0.00904303964651077,0.00901994682420143,0.00906503406863705,-0.0331057514190061,-0.0403496936566865,-0.0256554973327468,0.751599388681672,0.750636731351034,0.752434948583487,0.00894834048720028,0.00890121504496794,0.00898541816919145,0.89205827658734,0.894603061869598,"castaneus - LD-based","CNEs"
"73",6.09134749808979,22042211,0.00895632053149185,0.00893020295272864,0.00898094089421905,0.00907744333910843,0.00905585780748006,0.00909471652657586,-0.0323751733749415,-0.0386960450890899,-0.0250738819403891,0.750703252999118,0.749621849801359,0.751569046362466,0.00897041178798965,0.00892911110024963,0.00900779994604657,0.895632053149185,0.895862374156413,"castaneus - LD-based","CNEs"
"25",6.51190699038933,21811325,0.00897375876887772,0.0089512704070934,0.00900904965639628,0.00909049177938719,0.00906990966970444,0.0091134019615271,-0.0305254044054327,-0.0368800196075779,-0.0221029183646201,0.750721308372651,0.749913630856357,0.751526688419942,0.00897123830329952,0.00892873429737042,0.0090366747832058,0.897375876887772,0.897072417696863,"castaneus - LD-based","CNEs"
"41",6.95740818616777,21211298,0.00895846851551105,0.00892844700548498,0.00898688239468759,0.0090719321667175,0.00905067777939839,0.00909263036599144,-0.0292943997739735,-0.0357922800438524,-0.0231943166936099,0.751574328495383,0.750643146676906,0.752740707131194,0.00896577013065473,0.00893423709481082,0.00902763691651631,0.895846851551105,0.898124432105685,"castaneus - LD-based","CNEs"
"50",7.42933027822382,20659064,0.00898553698625791,0.00895566762452949,0.00901755054387093,0.00909360966018026,0.00907339430715115,0.00911766206481002,-0.0270003143996786,-0.0337342471236762,-0.0205180953176194,0.750349898820193,0.749468419141038,0.751169397902336,0.00898385684217774,0.00894110453338853,0.00902968048820367,0.898553698625791,0.898991853717981,"castaneus - LD-based","CNEs"
"75",7.92924018437211,20304137,0.00901463232817619,0.00898167848338687,0.00904413408601938,0.00910010536437692,0.00907789053653925,0.00912473069993626,-0.017819019776741,-0.024749934947514,-0.0117645640945585,0.749014726888666,0.747826058868175,0.75006341414405,0.00897405316453288,0.00891909414121332,0.00902971952748953,0.901463232817619,0.899865834161575,"castaneus - LD-based","CNEs"
"9",8.4587977500635,19624284,0.0090202999591356,0.00898995200382165,0.00905622939075,0.00909708129469968,0.00907541282413053,0.00912297510886866,-0.0143102960181534,-0.0213503460898977,-0.00653775908658278,0.750258838753974,0.749117649906749,0.751265833179412,0.00901927565554878,0.00896463384422234,0.00907182860080888,0.90202999591356,0.900701352799191,"castaneus - LD-based","CNEs"
"8",9.01976125955198,19383820,0.0090090621972346,0.00897764293521339,0.00903842839768178,0.0091063225782519,0.00908429055628951,0.00912629550802521,-0.0225645365673944,-0.0289948521527324,-0.015106812845965,0.749815468590078,0.748559984514503,0.750851142460394,0.0089899573511331,0.00894641852159366,0.00902462934202915,0.90090621972346,0.901383439015209,"castaneus - LD-based","CNEs"
"45",9.61399327390678,18818808,0.00901253755697762,0.00898201083982993,0.00904269483943507,0.009100796618615,0.00907777528345005,0.00912336013823938,-0.0189442929033737,-0.0253953620511596,-0.0112773062314381,0.750055325562647,0.749235828832032,0.75114324356127,0.00899134191404988,0.00893769637163929,0.00904791805784057,0.901253755697762,0.902103464179649,"castaneus - LD-based","CNEs"
"90",10.2434668152538,18149865,0.00902289425585596,0.00898924244065841,0.00905310351564373,0.00911517724353802,0.00909742151083385,0.00913599866917122,-0.0205144125767936,-0.0292696910239947,-0.012698123733065,0.750759306591906,0.749537370826463,0.751903654046279,0.00904511667335334,0.00898957236471955,0.00909992364659817,0.902289425585596,0.902816993169798,"castaneus - LD-based","CNEs"
"1",10.9102719177796,17880477,0.00899351754841156,0.00896560589940019,0.00902483590901895,0.00909470275528874,0.0090718032383543,0.00911634158838334,-0.0242048144651744,-0.0318530314136604,-0.0160954633364795,0.750170921107603,0.748867338612874,0.751059340516804,0.00897481102102681,0.00892447106365148,0.00902228769748971,0.899351754841156,0.903383343724535,"castaneus - LD-based","CNEs"
"93",11.6166225672493,17144468,0.00905127314869979,0.00901857415697641,0.00908408582279173,0.00911937739758353,0.00909136878460775,0.00914361289080367,-0.0107285457209638,-0.018629240755844,-0.00321548930746395,0.749227517032684,0.748286802098952,0.750450380061157,0.00902745900548307,0.00896560319112958,0.00907519192434975,0.905127314869979,0.903941296738466,"castaneus - LD-based","CNEs"
"57",12.3648640520794,16645712,0.0090534589451074,0.00902384765663391,0.0090850124491495,0.00913100695757301,0.00910167046134893,0.00915166811205696,-0.0145041041921655,-0.0215869565476296,-0.00784691891524698,0.750117399154647,0.749004149732243,0.751292170167583,0.00906551269596565,0.00900699739252664,0.00912028887393632,0.90534589451074,0.904433997930583,"castaneus - LD-based","CNEs"
"83",13.1574807503739,16008942,0.0090641450412462,0.00903385056772617,0.00909317873862091,0.00914400786850909,0.00911804527871068,0.00917370708756223,-0.0153923229827429,-0.0238026044493445,-0.0077490215812367,0.750662446300822,0.749531057608725,0.751836339844049,0.00907306291441269,0.00900655912115815,0.00914585413774694,0.90641450412462,0.904770876152823,"castaneus - LD-based","CNEs"
"92",13.9971043787777,15510822,0.00904162841786153,0.00900828907775327,0.00907576553985946,0.00912244887203658,0.00909444643092555,0.00914563682806822,-0.0158551386516753,-0.0238365644060071,-0.00857737237938941,0.749590897461053,0.748569451189608,0.75076999272745,0.00900884193458408,0.00895590164402217,0.00907060934962167,0.904162841786153,0.905125808210824,"castaneus - LD-based","CNEs"
"30",14.8865227305368,14860165,0.00904780894946665,0.00901031899194824,0.00908227712394894,0.00912435912755671,0.00909322239755236,0.00914592108163237,-0.0141239697024732,-0.0232796685577047,-0.00465556411532106,0.75017293551957,0.748870033853896,0.751204621291889,0.0090248857002762,0.00896433192015403,0.00908309614062718,0.904780894946665,0.905446542102858,"castaneus - LD-based","CNEs"
"15",15.8286889317784,14390232,0.00905131719111369,0.00901320361860456,0.00908561434895499,0.00914185511969472,0.00911135836287004,0.00916974001089231,-0.0197022326855035,-0.0276015901208205,-0.0122823351341982,0.750271415004992,0.74921486199974,0.75119605092098,0.00902707126583632,0.00897062387764084,0.00909507748050192,0.905131719111368,0.905631151141085,"castaneus - LD-based","CNEs"
"49",16.8267312467435,13828779,0.00905634664683922,0.00902533750128715,0.00908948808580304,0.00915114426776689,0.009129451817167,0.0091762277455804,-0.0213802116614558,-0.0305976021071146,-0.0138463815048094,0.750306863284179,0.749119298250285,0.7517079481847,0.00904531493521516,0.00899783323743846,0.00910622953889242,0.905634664683922,0.905879288208193,"castaneus - LD-based","CNEs"
"11",17.8839634645287,13259157,0.00905516120531891,0.00901223880239494,0.00909657997599108,0.00914873122663063,0.00911879280534404,0.00917543367202611,-0.0208958910440132,-0.0293823662608819,-0.0120087675529848,0.750389114030184,0.749183507100272,0.751634144633542,0.00901540000481423,0.00895846219121073,0.0090693774076718,0.905516120531891,0.90617155762157,"castaneus - LD-based","CNEs"
"13",19.0038959018242,12890342,0.00905145453005017,0.00902388021656023,0.009090166833426,0.00913473960653759,0.00911264561943702,0.00916124648352183,-0.0168052820368103,-0.0252353588381227,-0.00752787599951228,0.75121554346939,0.750296293814422,0.752637055397709,0.00907526327439092,0.00901917811017292,0.00914585158977302,0.905145453005017,0.90637245923722,"castaneus - LD-based","CNEs"
"61",20.1902470581806,12087730,0.00907075251903697,0.00904107705604379,0.00911698515278624,0.00914595267053918,0.00912200439171594,0.00918230241461753,-0.0135071212305412,-0.0212338222950084,-0.00512197594933102,0.750121265608749,0.749133113249819,0.751137203093357,0.00909457644154824,0.0090463152811368,0.00915627354545252,0.907075251903697,0.90659224191403,"castaneus - LD-based","CNEs"
"2",21.4469559625025,11645184,0.00905684370711286,0.009019730385372,0.00909673565244665,0.00916542367256395,0.009138168109037,0.00919356029876099,-0.0268610750526135,-0.0358810759168358,-0.0167606162966878,0.750664392781995,0.749174572385403,0.751882602020126,0.00905470229458927,0.00899031295938577,0.00913104576117149,0.905684370711286,0.906986148067276,"castaneus - LD-based","CNEs"
"82",22.7781952517636,11120187,0.00908193521918145,0.00904132415918985,0.00912663353993999,0.00917915688375436,0.00915097151379852,0.00920955422839781,-0.0222366859341523,-0.032367831330398,-0.0113998505037825,0.7507228526237,0.749250384368968,0.752255664303644,0.00912272120192634,0.00906475476080438,0.00917881366955058,0.908193521918145,0.907551879316637,"castaneus - LD-based","CNEs"
"97",24.188385025368,10588663,0.00905692437279381,0.0090218675569779,0.00909718898750192,0.00915446466411008,0.00912803848675961,0.00918886828342023,-0.0224701728813213,-0.0315013272658249,-0.0142989094056146,0.75124679932655,0.749523438985785,0.752957116263616,0.00911417744330779,0.00905366636957152,0.00917981836804669,0.905692437279381,0.908164872977855,"castaneus - LD-based","CNEs"
"87",25.6822075211584,10023814,0.00910570432877268,0.00907138779370056,0.00914584519743828,0.00916701553757157,0.00914493438576935,0.0091973686317886,-0.00785527284867126,-0.0169007850047143,0.00185850707893696,0.7495725284661,0.747971416317606,0.750830812335189,0.00908024886677723,0.00902321870920741,0.00914097556542944,0.910570432877268,0.908840447329959,"castaneus - LD-based","CNEs"
"10",27.2646226618002,9524574,0.00908464597546755,0.00904408620270648,0.00912313369178855,0.00918585006356753,0.00915215544322191,0.00921463724081244,-0.0238055532287431,-0.0349693424026825,-0.0138584500447645,0.749778899230283,0.748550725271968,0.751164859009497,0.00907883604183092,0.00901999056362777,0.00914800373045137,0.908464597546755,0.909636711751359,"castaneus - LD-based","CNEs"
"5",28.9408845231583,9149610,0.00910970350492691,0.00905557998852141,0.0091526443910004,0.00919157893216491,0.00915798640052466,0.00922321784710588,-0.0160324626685123,-0.0277240336603426,-0.00754958225476309,0.750388063410999,0.749185717290037,0.751719104637456,0.00909325815136227,0.00901035200668728,0.00915200696215209,0.910970350492691,0.910496912861267,"castaneus - LD-based","CNEs"
"69",30.7165587793487,8642469,0.00913265996236086,0.00909342193360696,0.00917533351997044,0.00921001295701548,0.00918102733698393,0.00924744384885294,-0.0141576045720712,-0.0240840240541773,-0.00192576042092417,0.750502340282757,0.749085887595875,0.75225040859554,0.00919756582881818,0.00913766104027797,0.00927473924681552,0.913265996236086,0.911220321934419,"castaneus - LD-based","CNEs"
"74",32.5975411823863,8056460,0.00913542013971093,0.00908542875845702,0.00919538334630448,0.00919898352274726,0.00916135767075343,0.00924018153588584,-0.00867166611735472,-0.0229350429166987,0.00244060415364972,0.750243197574341,0.748781147661746,0.752271387623665,0.00916451480411688,0.00907528097542932,0.00922403792163846,0.913542013971092,0.911810217876804,"castaneus - LD-based","CNEs"
"51",34.590077137786,7615053,0.00912810927492787,0.00909588208120658,0.00919175737067248,0.00918805481306412,0.00915691521532625,0.00923678921865676,-0.00725119659818104,-0.0169260216456874,0.00159432212833734,0.749659914652107,0.748192595093648,0.751248625113623,0.00912264340920864,0.00905538466291583,0.00920398892002804,0.912810927492787,0.912388961967576,"castaneus - LD-based","CNEs"
"63",36.7007824411152,7181018,0.00915736652902848,0.00911337343737551,0.00921004523485098,0.00920671277954854,0.0091745382160337,0.0092408278565505,-0.00296080815683713,-0.0159644904078489,0.00966151939138717,0.748411881127669,0.746762829396487,0.750283432290397,0.00911782645836111,0.00903049848710735,0.00919058039348918,0.915736652902848,0.912858556702112,"castaneus - LD-based","CNEs"
"40",38.9366652443486,6614400,0.00911524083508585,0.00905565464865087,0.0091627027350602,0.00916718238426066,0.00912745947071821,0.00920478741226906,-0.00408903566424885,-0.0201417719694091,0.00756189734193174,0.748918554437418,0.74728964380394,0.750451086012406,0.00907383704570362,0.0090023620161554,0.00912881911795585,0.911524083508585,0.913213308446,"castaneus - LD-based","CNEs"
"66",41.3051493249587,6267105,0.00912858176273786,0.00907950299668039,0.00917089862443434,0.00920810554621324,0.00917201192828183,0.00924410845755697,-0.0150325487671589,-0.0279249865724891,-0.00427726634592838,0.75089432564897,0.749652497664055,0.753074341895784,0.00916944143187292,0.00907971386203544,0.00925111677248422,0.912858176273786,0.913542372152163,"castaneus - LD-based","CNEs"
"56",43.8140987350043,5827589,0.00910438149797245,0.00904454160816633,0.0091457188744258,0.00917278545286274,0.00912286787087097,0.00921371299308329,-0.010688625347977,-0.0246278175213528,0.000750246304214774,0.75046360063917,0.74838580852592,0.752203375066013,0.00914398145001058,0.0090277297682555,0.00920719297662106,0.910438149797245,0.913871914134081,"castaneus - LD-based","CNEs"
"29",46.4718439120573,5393329,0.00911353054327458,0.00906909250039188,0.00916349409912344,0.00923204485532515,0.00919824560753139,0.0092694744660712,-0.0305105404518248,-0.0428943379997921,-0.02076041160831,0.751979223665776,0.750354908329325,0.754039838606636,0.00911744951920404,0.00903309808653444,0.00920673215696511,0.911353054327458,0.914117266647558,"castaneus - LD-based","CNEs"
"67",49.2872093386643,5005088,0.00917140024433585,0.0091166225102408,0.00923317571129867,0.00923618888274595,0.00919197561308493,0.00928293124822835,-0.00905782439570227,-0.023583442160601,0.0045628789827764,0.749883563059613,0.747735201112084,0.751692726528273,0.00915439224555297,0.00905623835686423,0.00923724548244867,0.917140024433585,0.914194543875846,"castaneus - LD-based","CNEs"
"70",52.2695428421805,4669929,0.00908276641587362,0.00902908687821493,0.00914534392403532,0.00916730186159744,0.00912218014503781,0.00920711728412047,-0.017188309675225,-0.0359676572697955,-0.00253238888672137,0.749673844986994,0.747312651265127,0.751778892455464,0.00903710877114633,0.00892249717685973,0.00913358132046931,0.908276641587362,0.91415512283526,"castaneus - LD-based","CNEs"
"44",55.42874663226,4279499,0.00915968653988588,0.0090975612934838,0.00922601081666571,0.00921205119671867,0.00917057728605775,0.00925820985025485,-0.00415655269964849,-0.0179134658013023,0.00928270738238594,0.748269649641199,0.746299307093967,0.750370572510231,0.00917891823986206,0.00907368947054673,0.00926862771459882,0.915968653988588,0.913906922888248,"castaneus - LD-based","CNEs"
"18",58.775310179055,3905337,0.00922769209083333,0.00914238901811713,0.00930346406144186,0.00925963488987756,0.00920129298664036,0.00930769506114253,0.00407680424651211,-0.0129140201209251,0.0220092019683525,0.749773334948155,0.747344010255889,0.752236911362408,0.00919607528395744,0.00907597858886768,0.00929954813837033,0.922769209083333,0.913510175135939,"castaneus - LD-based","CNEs"
"53",62.3203450412899,3561115,0.00916073895337814,0.00909232339960773,0.00922425334713134,0.00922315971004497,0.00916390838301602,0.00927477888362821,-0.00814838679278636,-0.0246839947710608,0.00450557941863368,0.749712968675249,0.747556921687458,0.751589314093994,0.0091283620267179,0.00903756238531468,0.00920894972370073,0.916073895337814,0.913356692680138,"castaneus - LD-based","CNEs"
"72",66.0756217598501,3357486,0.00905531078422173,0.00899887740238927,0.00912040208994659,0.00916271218232491,0.00910998029048591,0.00922228324403451,-0.0263996385561284,-0.041312074862211,-0.0121789717915725,0.749084184189279,0.746640465749407,0.751724784112987,0.00901216771679034,0.0088991016851642,0.00914699731030907,0.905531078422173,0.913496065746228,"castaneus - LD-based","CNEs"
"23",70.0536089393808,3080892,0.00912460788257798,0.00905626066941325,0.00919490505850418,0.00919686487600548,0.00914282628524149,0.0092542469697467,-0.0121601158506979,-0.0309405584155344,0.00320250591780988,0.750643963614304,0.748308494761796,0.753501899782225,0.00909039250678713,0.00898999065941357,0.00920238752351475,0.912460788257798,0.913725378681129,"castaneus - LD-based","CNEs"
