"","dist","sites","pi","pi_lower","pi_upper","theta_W","theta_W_lower","theta_W_upper","tajima","tajima_lower","tajima_upper","xsi","xsi_lower","xsi_upper","fwh","fwh_lower","fwh_upper","B","Bsmooth","map","lab"
"55",1.82088783650959,19068014,0.00860932723486033,0.00857770284854372,0.00864422812369854,0.00877831601505957,0.00875268894560708,0.0088031063253494,-0.0541405382279303,-0.0620919934240282,-0.0462949867727335,0.751658469106998,0.750624158818163,0.752993335823985,0.00861747456836804,0.00856052244438566,0.00865757988133212,0.860932723486033,0.860419397825558,"Cox - Pedigree-based","CNEs"
"19",1.98818342548983,18315241,0.00859556462025373,0.0085618633115024,0.00862248962147749,0.00877417814531448,0.00874957586498329,0.00879588851637762,-0.0582155497199005,-0.0672320459619313,-0.0516204376252713,0.752211963955908,0.751165013955467,0.753092021197932,0.00857367354013289,0.00852379980641821,0.00863315903344359,0.859556462025373,0.861595454245069,"Cox - Pedigree-based","CNEs"
"20",2.16540064755664,18611115,0.00863416288424132,0.00860015003556858,0.00866760204311887,0.00879280522349814,0.00876908072283171,0.00881445316130425,-0.0496882357995927,-0.0589703711782152,-0.0416937562901742,0.751289130745503,0.750335710570068,0.752499541645197,0.00862894432182278,0.00858716619932313,0.00868774165961641,0.863416288424132,0.863153381518375,"Cox - Pedigree-based","CNEs"
"42",2.35312791513444,18176770,0.00859441848927314,0.00855723829941208,0.00862595575807365,0.008780931072673,0.00875382876103326,0.00881001690389387,-0.0614722476604547,-0.0693577609353983,-0.0549105823111094,0.751401811354571,0.750014964164763,0.752490787623761,0.00856430460978715,0.008515528167171,0.00861499988805937,0.859441848927314,0.864180482760629,"Cox - Pedigree-based","CNEs"
"47",2.55198853703799,18590044,0.008635701377115,0.00860878275197771,0.00866861338175793,0.00879835595167151,0.00876929371610377,0.00882123965229088,-0.051326464710966,-0.0594850970469574,-0.0439403530698059,0.752019131798566,0.751004045011651,0.753260163699008,0.00863806524940041,0.008585932803163,0.00867977278937235,0.8635701377115,0.865558876826865,"Cox - Pedigree-based","CNEs"
"85",2.76264278803794,18144167,0.00869002061688048,0.00865299684431933,0.00872547480536014,0.00885659729736115,0.00882666410650321,0.00887963243917243,-0.0525101680049741,-0.0589519154526581,-0.0451316673678518,0.750523705597119,0.749351246933519,0.751423346135832,0.00865620510549799,0.00860482288077758,0.0087110325226366,0.869002061688048,0.86745202198914,"Cox - Pedigree-based","CNEs"
"94",2.98579010116398,18640343,0.00869979546130517,0.00867016358411882,0.00873158852301634,0.00885946233558369,0.00883750730837293,0.00888030056389348,-0.0496141659442915,-0.0571709189018319,-0.0417668092757809,0.75059847785204,0.749331088054644,0.751708717389515,0.00866370433248805,0.00859882662482698,0.00871037171881333,0.869979546130517,0.869313857573792,"Cox - Pedigree-based","CNEs"
"86",3.22217139002475,17884873,0.0087264102336936,0.00869494024928185,0.00875206410154586,0.00887723132139632,0.00885935339101553,0.00889696667042539,-0.0458098908775923,-0.054685856308846,-0.0378084477831334,0.750788949565993,0.749588918548906,0.751706195824255,0.00873389301377419,0.00869004241026121,0.00878680492926706,0.87264102336936,0.871235381623472,"Cox - Pedigree-based","CNEs"
"32",3.4725715088553,18459680,0.00874032662825473,0.00871022512713886,0.00876572504502342,0.00887632155855087,0.00885403919461201,0.00889447473503507,-0.0396622326200207,-0.0466695954182242,-0.0344645372517788,0.7511481505542,0.750067024769309,0.752189940224194,0.00875572477697449,0.00870688134999235,0.00880647860565126,0.874032662825473,0.873211082641479,"Cox - Pedigree-based","CNEs"
"80",3.73782185846012,17626584,0.00874111776454316,0.00870941477993231,0.00877076588166298,0.00889595474476933,0.00887112715735334,0.00891651325657782,-0.0473413880995425,-0.0562831525288088,-0.0393733817829215,0.751773370217482,0.750837279942516,0.75285577691707,0.00871325799017842,0.00866283035706363,0.00875703859481159,0.874111776454316,0.87514850227849,"Cox - Pedigree-based","CNEs"
"88",4.0188031467042,18311206,0.00876247108252861,0.00873307254960988,0.00879505534761457,0.00890135968887928,0.00888238962055456,0.0089280607829514,-0.0407011852361292,-0.046818482902403,-0.0331806611200002,0.751619942123061,0.750701882149776,0.752499545813494,0.00877510026217981,0.00872719145452013,0.00881714784895583,0.876247108252861,0.877034409100681,"Cox - Pedigree-based","CNEs"
"78",4.31644831271782,17537863,0.00877060767998743,0.00873876606719253,0.00879875551268779,0.00892102120439554,0.00889649410610963,0.00894445519281024,-0.0453342993426202,-0.0531408998894429,-0.0385377122763411,0.752132375031154,0.751275353215499,0.753296889221951,0.00880503795632085,0.00876069866695467,0.00886201537877425,0.877060767998743,0.878854962280498,"Cox - Pedigree-based","CNEs"
"98",4.63174562452431,17802275,0.00882782655129007,0.00879023817022231,0.00885584828074166,0.00895544536588502,0.00893211215056785,0.00897739881678413,-0.0357174228394548,-0.043052297116204,-0.0281839550927082,0.750658364755702,0.749642353483669,0.751844625334889,0.00881800345455733,0.0087473791938744,0.00888835802899243,0.882782655129007,0.880459037784245,"Cox - Pedigree-based","CNEs"
"46",4.96574196037559,18138601,0.00884321973264169,0.00880851558436163,0.00887430492490985,0.00897548002277715,0.00895262090315484,0.00899539928354182,-0.0375055398163095,-0.0453820740913285,-0.0305820455530026,0.751874442593116,0.750878325842905,0.752758472678314,0.00883567672577822,0.00878714871526032,0.00888309139203745,0.884321973264169,0.881875503250023,"Cox - Pedigree-based","CNEs"
"95",5.31954628469074,17493253,0.00882635673471203,0.00879781385350726,0.00885733986816212,0.00896704050162947,0.00894430720444333,0.00898976068511164,-0.0410176970047586,-0.0512170763539089,-0.0331102134926573,0.750579333320507,0.749243424195832,0.751907032297327,0.00878844852180368,0.00873303812760701,0.00883882865020074,0.882635673471203,0.883443835911393,"Cox - Pedigree-based","CNEs"
"52",5.69433333013858,16946879,0.00883871894100166,0.00880693915276885,0.00887150095331886,0.00896425132985428,0.00893495635642256,0.00898113425893933,-0.0348082937404362,-0.0431428071064692,-0.0258091612671257,0.75100061752612,0.750049193846504,0.752210779460791,0.0088414638447105,0.00878752073237641,0.00888502442547663,0.883871894100166,0.885144654330989,"Cox - Pedigree-based","CNEs"
"73",6.09134749808979,17135954,0.00883577702014306,0.00880857487288966,0.00886537340687949,0.00897555563882107,0.00895097121805091,0.00900039255917392,-0.0405912965204534,-0.0485525846502262,-0.032749836488948,0.750806977719576,0.74968364591948,0.751864600299707,0.00881846300045685,0.00875857745170576,0.00887394188121804,0.883577702014306,0.886772550920107,"Cox - Pedigree-based","CNEs"
"25",6.51190699038933,17106451,0.00887555036090997,0.00883837484956188,0.00890458169659546,0.00899706639255389,0.00896673078505904,0.00902157188753046,-0.032975366248643,-0.0414107441533466,-0.0260897253804088,0.75050219595994,0.749396365098177,0.75178542334691,0.00885852563421118,0.00881098967994304,0.00891831523241543,0.887555036090997,0.88853543594392,"Cox - Pedigree-based","CNEs"
"41",6.95740818616777,16469160,0.00890038162113865,0.00887077993266456,0.00892815802660343,0.00901966704678703,0.00899441272426481,0.00904120468953488,-0.0319395002458252,-0.0395676411261694,-0.0232023534238789,0.750726443310007,0.749254176126976,0.75193086913053,0.00889407511509081,0.00883589794947716,0.00893911046271738,0.890038162113865,0.890451920733037,"Cox - Pedigree-based","CNEs"
"50",7.42933027822382,16138619,0.00890130083975233,0.00886742114754009,0.00893282659177844,0.00901465477909749,0.00898722609102976,0.00903431496634842,-0.0295423150539584,-0.0362033651990015,-0.0217482484113195,0.750187158552659,0.749151624575082,0.751013444281124,0.00887237430733253,0.00882315329171617,0.00893237662963977,0.890130083975233,0.892338785262977,"Cox - Pedigree-based","CNEs"
"75",7.92924018437211,16295472,0.00894886899143717,0.00891311410652291,0.00898142070530429,0.0090521504673231,0.00902905134791484,0.00907967561345821,-0.0252507200733009,-0.0341105559122609,-0.0189383233147594,0.750675106717064,0.749562384165516,0.751795560888917,0.00894636883529013,0.00888765215934502,0.00899800104397167,0.894886899143717,0.894151984444775,"Cox - Pedigree-based","CNEs"
"9",8.4587977500635,16171377,0.00898814870400274,0.00895317783017997,0.00901802077641722,0.00909305872641461,0.00906932670449509,0.00911827109304564,-0.0257214677217917,-0.035373833751849,-0.0176154214308936,0.749468163819622,0.74835092033806,0.75047151502236,0.00894951072111761,0.00888719757139942,0.00901645679680455,0.898814870400274,0.895812361586247,"Cox - Pedigree-based","CNEs"
"8",9.01976125955198,15390518,0.00899624508003789,0.00896368579773997,0.00902691111610183,0.00907238392411156,0.0090487122203066,0.00909969762387849,-0.0141340108665441,-0.0213905214776344,-0.00825718648206729,0.749673463840351,0.748504097935689,0.750894498486106,0.0089981102093417,0.00894157919066097,0.00906799577831283,0.899624508003789,0.897355678569844,"Cox - Pedigree-based","CNEs"
"45",9.61399327390678,15190838,0.00900510748515598,0.00896700416507025,0.00903648563588209,0.00908427533519201,0.00905523112708236,0.0091100401207223,-0.0153220396304653,-0.0229947882317495,-0.0071987318353584,0.749488358335559,0.748504486000356,0.750474710948338,0.00897914038308983,0.00892389445627263,0.00904213671451733,0.900510748515598,0.898942196077541,"Cox - Pedigree-based","CNEs"
"90",10.2434668152538,14822803,0.00900350887530159,0.00896877665665293,0.00903575620748971,0.00909431039720183,0.00906917654851861,0.00912061789439954,-0.0199997893874064,-0.0296274408658044,-0.0129363811333623,0.750371184162876,0.749213976020792,0.751476349520874,0.00899931875095364,0.0089441040235103,0.00906325060330359,0.900350887530159,0.900571363830881,"Cox - Pedigree-based","CNEs"
"1",10.9102719177796,14605789,0.00899062184961632,0.00896064116658397,0.00902780438411514,0.00908604695396727,0.00906073081838035,0.00910800224411509,-0.0219081122144696,-0.0294879364509573,-0.0134759899004918,0.751331955823461,0.749815625510429,0.752292297140695,0.00901374334994075,0.00895664912199818,0.00906174782431401,0.899062184961632,0.902128340715931,"Cox - Pedigree-based","CNEs"
"93",11.6166225672493,14103993,0.00901948425932591,0.00898148779942207,0.00905698849656198,0.00912438853939278,0.00910249622330309,0.00915706079473398,-0.0255731728651847,-0.0363920871541677,-0.0181730904754122,0.751099274145602,0.749886402018588,0.752364594280892,0.00903965975870689,0.00898655967564525,0.00910576979061548,0.901948425932591,0.903663967725862,"Cox - Pedigree-based","CNEs"
"57",12.3648640520794,13874042,0.00902550768212041,0.00898967262142113,0.00906548882142359,0.00911091134480933,0.00908743229659227,0.00914298334128889,-0.0177498890665127,-0.028549498331955,-0.0069935606662991,0.750935832878629,0.749368201836192,0.752174475462704,0.00902182039682746,0.00896749932228353,0.00907559846639904,0.902550768212041,0.905047355551715,"Cox - Pedigree-based","CNEs"
"83",13.1574807503739,14045737,0.0090617636206223,0.00902231298338279,0.00909830176113288,0.00913943115577835,0.00911148420432124,0.00916980491647672,-0.0145234327714692,-0.0236424797514957,-0.0068496228062542,0.749944205203052,0.748836851542141,0.75118537353909,0.0090416913527222,0.00899251581836357,0.00910919399447182,0.90617636206223,0.906235970816653,"Cox - Pedigree-based","CNEs"
"92",13.9971043787777,12838188,0.00908594043244821,0.0090455832524787,0.00912785401919398,0.00915514790790432,0.00912711029434863,0.00918193490809316,-0.011065005442908,-0.0210774425680052,-0.000848284640879031,0.749651288095277,0.74830025009608,0.750952961286329,0.00906634786523977,0.00902347185244038,0.00913169828847961,0.908594043244821,0.907497443704326,"Cox - Pedigree-based","CNEs"
"30",14.8865227305368,12926147,0.00912190562750249,0.00908450721551291,0.0091611865617374,0.00919273665990713,0.00916402520846802,0.0092196380219,-0.0116018340369302,-0.0220021078120136,-0.00086098277781119,0.74991543348602,0.748327481144349,0.751269371327302,0.00910896378464203,0.00903204496633927,0.00916009538422248,0.912190562750249,0.908826057434895,"Cox - Pedigree-based","CNEs"
"15",15.8286889317784,12449691,0.00907849202106006,0.00903594743977926,0.009112756408325,0.00917180805762345,0.00914526842192748,0.00919752158762586,-0.0206990431451444,-0.0307336950697572,-0.0133118304079095,0.750138332999338,0.748741981036027,0.751437977388567,0.00906261227278489,0.00901002967618535,0.00912172938863407,0.907849202106006,0.910042785461827,"Cox - Pedigree-based","CNEs"
"49",16.8267312467435,11988170,0.00910278832194998,0.00906269357445738,0.00914095178388803,0.00917019931742545,0.00914126212638158,0.00919453505630593,-0.0102974973699095,-0.019391364171004,-0.00388158797869134,0.749976843375134,0.748573258064528,0.751314486591312,0.00909111041492214,0.00902553156889875,0.00916687238797467,0.910278832194998,0.911263271282821,"Cox - Pedigree-based","CNEs"
"11",17.8839634645287,11643078,0.00911865079397215,0.00908839110188048,0.00915558391010432,0.00920527921236942,0.00918106400940568,0.00924501036851349,-0.0178860242381826,-0.0261612562698312,-0.0104249661211297,0.750652239898863,0.749260758453563,0.751779920726256,0.00913994062675291,0.00908884253886135,0.00920348243691414,0.911865079397215,0.91243775401402,"Cox - Pedigree-based","CNEs"
"13",19.0038959018242,10949397,0.00910467038616327,0.00906145432745683,0.00914994483520286,0.0091799371382053,0.0091492734731726,0.00921782340881282,-0.0134216933485379,-0.0241594601312578,-0.00657965293735003,0.750179449218246,0.748822382094325,0.751646240715715,0.00910799223529322,0.00905242906711587,0.009176479045925,0.910467038616326,0.913445983149635,"Cox - Pedigree-based","CNEs"
"61",20.1902470581806,10924892,0.00916034587689792,0.00912503534145899,0.00920267596803684,0.00921929152070747,0.00918934025588024,0.00925529848482342,-0.00677017626996795,-0.0139198413919802,0.00260455688228339,0.749415171341313,0.748345289486521,0.750627481156039,0.00915675295855164,0.00910092221870104,0.00921702525011967,0.916034587689792,0.91435274587759,"Cox - Pedigree-based","CNEs"
"2",21.4469559625025,10443692,0.00917991445780606,0.00914113502904157,0.00921177605255136,0.00924063022964754,0.00921756246690362,0.0092695025352906,-0.00742155563123653,-0.0186794042900934,0.00207917345467617,0.750139609229898,0.748982084962805,0.751703088472952,0.00917602280097568,0.00910863130603339,0.00923443147847029,0.917991445780606,0.915255308549395,"Cox - Pedigree-based","CNEs"
"82",22.7781952517636,9759268,0.00917895456411489,0.00913629377801439,0.00922042984028595,0.00923942841057542,0.00920701108216055,0.00926609891956277,-0.00732822839104983,-0.0169255524387204,0.00605289363549078,0.752024089620567,0.750718214205985,0.753241406987746,0.00923677087758832,0.00918230972144474,0.00929976783335906,0.917895456411489,0.916073402578848,"Cox - Pedigree-based","CNEs"
"97",24.188385025368,9690720,0.00914077317984502,0.0091034364529981,0.00917532024833477,0.00922202354502139,0.00918712819306007,0.00925212281588802,-0.0156743990920966,-0.0268679104968541,-0.00538985873146974,0.750199063176836,0.748633758823848,0.751520093901071,0.00912791846641079,0.00906466111980838,0.0091999670511763,0.914077317984502,0.916739488928132,"Cox - Pedigree-based","CNEs"
"87",25.6822075211584,8960410,0.009152278267879,0.0090906448219187,0.00920591973900829,0.00921440737149377,0.00917254168149337,0.00925518998172997,-0.00805556200048791,-0.0173773163275099,0.000345311593439693,0.750363444570853,0.748913321201636,0.75177245726388,0.00919486414718314,0.00912079784075481,0.00925719928753217,0.9152278267879,0.917448586986844,"Cox - Pedigree-based","CNEs"
"10",27.2646226618002,8663505,0.00916197849838054,0.00911992058258726,0.0092094188523767,0.00922751658800785,0.00919456007082504,0.00925717438942142,-0.00938141688819479,-0.0187958667899155,0.00206409368962686,0.749626899180066,0.748021071747182,0.751611282547866,0.00915762300051321,0.00909269349652705,0.00923158991448777,0.916197849838054,0.918117181996758,"Cox - Pedigree-based","CNEs"
"5",28.9408845231583,8252126,0.00918121794879753,0.00913079442098248,0.00923903189020273,0.00923802420943022,0.00920382081392041,0.00926513411829284,-0.00586914506855365,-0.0180025986679924,0.0071423089680269,0.749424765141026,0.74789402291997,0.75117974965266,0.00916161731027413,0.00908043097005341,0.00922844425835075,0.918121794879753,0.918612265156017,"Cox - Pedigree-based","CNEs"
"69",30.7165587793487,7817830,0.0092027361734363,0.00915507671488649,0.00926099511794078,0.00927554370663045,0.0092316033893943,0.00931039524411146,-0.0121334469023152,-0.0231992018950977,0.00238067946018089,0.749161413041578,0.747474548941632,0.750706739010443,0.0091617418654746,0.00909186913094903,0.00924699539136858,0.92027361734363,0.919170306315196,"Cox - Pedigree-based","CNEs"
"74",32.5975411823863,7270268,0.00918697963838921,0.00914333716485394,0.0092210960256396,0.0092465444798624,0.00920904830799993,0.00928573979876693,-0.00694744693780435,-0.0177511288100762,0.00303879817826602,0.749377339051921,0.747748817532867,0.751046948902119,0.00915678452995411,0.0090736451398654,0.00922198011441697,0.918697963838921,0.91974510875871,"Cox - Pedigree-based","CNEs"
"51",34.590077137786,6933957,0.00919625935649378,0.00913880933749769,0.00924168564599572,0.00924510795369289,0.00920517370532832,0.00928741732973183,-0.00268046892973744,-0.0157921771846834,0.0087496879793672,0.749008365896687,0.747431298114309,0.750874601684037,0.00913012590187151,0.00904795856256643,0.00920448025182702,0.919625935649378,0.920242491488597,"Cox - Pedigree-based","CNEs"
"63",36.7007824411152,6405409,0.00923569605192188,0.00919191796676839,0.00929676240250585,0.00929912809910848,0.00927065206841806,0.00934537400992506,-0.00834544137939888,-0.020758775863848,0.00430428421248945,0.749868495148179,0.747939027574272,0.751277389431464,0.00919296991728365,0.00910175728135023,0.00929940810911289,0.923569605192188,0.920967381350549,"Cox - Pedigree-based","CNEs"
"40",38.9366652443486,5926906,0.00920464672771381,0.0091447826701279,0.00926810441448146,0.00925985498787792,0.00921843008009929,0.00930177101540116,-0.00517988713511822,-0.0176289437745886,0.0117623743261042,0.749070596442648,0.747233330086492,0.750983509343792,0.00916783969268834,0.00907193633160145,0.00924973058304706,0.920464672771381,0.921940644860929,"Cox - Pedigree-based","CNEs"
"66",41.3051493249587,5449453,0.00919144339358651,0.00911642400351165,0.00924433767139111,0.00926364094716124,0.00921300244219855,0.00929834600099014,-0.0119279498407145,-0.0276166152821344,0.00198779410528262,0.750563330665598,0.748666928389725,0.752366136901396,0.00917525303990724,0.00907602722485772,0.00924797344719556,0.919144339358651,0.922925707593108,"Cox - Pedigree-based","CNEs"
"56",43.8140987350043,4977520,0.00920519521072867,0.00913550889754565,0.00926286808692879,0.00929752657110029,0.00924773219560954,0.00934513362049999,-0.0198017802284669,-0.032598322630092,-0.00644912806794469,0.750844580682287,0.749283014103813,0.75301745730929,0.00921084411842173,0.0091264167801586,0.00932717445262415,0.920519521072867,0.923925964947736,"Cox - Pedigree-based","CNEs"
"29",46.4718439120573,4431922,0.00927709209941614,0.00921293243908637,0.00936632000684557,0.00929703031684516,0.00925247866067277,0.00935109204368285,0.00888528229215979,-0.00649920279008486,0.0272798437605421,0.748887279093283,0.746945277815965,0.75127200487636,0.00931249314976801,0.00921856425074786,0.00942902284851678,0.927709209941614,0.924997792562339,"Cox - Pedigree-based","CNEs"
"67",49.2872093386643,4136456,0.00928278068896443,0.00923336769883521,0.00934981556179588,0.00933417710897819,0.00928482022574845,0.00938276448118079,-0.00350035653436526,-0.0132468639758687,0.0124795215601283,0.749089122928363,0.746830230486825,0.751307290540911,0.0092971587666508,0.00921295158857172,0.00940861601662925,0.928278068896443,0.926078754608889,"Cox - Pedigree-based","CNEs"
"70",52.2695428421805,3791254,0.00934678626552759,0.00929312575740718,0.00941980731186206,0.009419837005537,0.0093677155269544,0.0094745292086467,-0.0117854501637115,-0.0234187459142882,0.00489101308782102,0.752591124910616,0.749856014245907,0.754442039470423,0.00941228610558374,0.00931759261986848,0.00953115688387911,0.934678626552759,0.926944721101348,"Cox - Pedigree-based","CNEs"
"44",55.42874663226,3519231,0.00928789945117823,0.00922565961762941,0.0093532863228036,0.00935383179760363,0.00930554864029891,0.00940688189701575,-0.00918321345193627,-0.0232302536902326,0.00585895342816321,0.751196722583293,0.748828775267539,0.753464525970061,0.00941260294695991,0.0093002389755901,0.00952369537670046,0.928789945117823,0.927571818374581,"Cox - Pedigree-based","CNEs"
"18",58.775310179055,3192198,0.00919370264114991,0.00911607120108326,0.00925852915910125,0.00925782586088105,0.0092003261267932,0.00930993955749939,-0.00873252585015441,-0.0257452982296575,0.0042740405459377,0.751282413306243,0.748855400837554,0.753849897029299,0.00915071722508748,0.00903157053277044,0.00925108875234156,0.919370264114991,0.928079939780888,"Cox - Pedigree-based","CNEs"
"53",62.3203450412899,2973763,0.00934962832462109,0.00926969266729625,0.00943614345504984,0.00935992150807341,0.0093114095461284,0.00941610828397265,0.012734853684502,-0.0041431562438595,0.0306309702552768,0.750115660955332,0.747926174118621,0.751978752457122,0.00931897438514427,0.00919886202965075,0.00944937158429901,0.934962832462109,0.928386579360679,"Cox - Pedigree-based","CNEs"
"72",66.0756217598501,2665833,0.00930354739905665,0.00922249915673375,0.00936670061241933,0.0093298996584473,0.00926654725651102,0.00938520977977781,0.00638015323900818,-0.0071415570682765,0.0252788144592908,0.749962089584399,0.747602833417238,0.752014902809227,0.0093155438024935,0.00919797830642854,0.00944880062094619,0.930354739905665,0.928495135429307,"Cox - Pedigree-based","CNEs"
"23",70.0536089393808,2418524,0.00925749788562219,0.00917673084014355,0.00932615444299208,0.00931877979220724,0.00924929691927659,0.00937237117637482,-0.00744218940603072,-0.0289200524619811,0.013584663834632,0.75008189473881,0.74620214812767,0.753238577082799,0.00922643559392727,0.00909558660108731,0.00934798412407107,0.925749788562219,0.928543673777782,"Cox - Pedigree-based","CNEs"
