vanilla,41310349.026359,46297.680359,29789.907456,22561.198943,17620.377761,15478.357765,13407.886908,12344.747492,11991.000000,11254.252508,10743.113092,10644.642235,10734.622239,11559.801057,12022.092544,14059.319641,1034867.973640
1,41294211.986868,46541.033924,30002.715529,22648.599662,17726.370688,15689.847481,13300.658867,12310.685969,12070.000000,11326.314031,10810.341133,10519.152519,10836.629312,11429.400338,12096.284471,14265.966076,1034651.013132
2,41312484.004542,45914.325236,29778.519775,22537.815167,17750.053569,15661.727078,13294.056116,12288.236221,11821.000000,11266.763779,10746.943884,10872.272922,10872.946431,11430.184833,12008.480225,13977.674764,1033555.995458
3,41267101.012391,46364.757841,29777.534036,22479.841742,17341.671433,15322.178899,13333.966156,12257.392717,11862.000000,11370.607283,10736.033844,10705.821101,10731.328567,11772.158258,12047.465964,14142.242159,1033688.987609
4,41253900.029150,45973.777909,29564.751109,22392.112204,17471.362905,15221.028844,13420.069854,12447.268580,11842.000000,11176.731420,10762.930146,10535.971156,10496.637095,11523.887796,12134.248891,13864.222091,1035640.970850
5,41285905.909958,46354.693077,29785.043526,22544.883693,17673.374489,15472.849337,13413.676138,12209.834786,11989.000000,11496.165214,10778.323862,10589.150663,10883.625511,11741.116307,11959.956474,14110.306923,1033758.090042
6,41297245.944676,45975.860593,29820.144745,22932.713732,17662.366268,15410.952742,13367.810960,12298.980454,11997.000000,11303.019546,10778.189040,10420.047258,10708.633732,11725.286268,11998.855255,14070.139407,1034651.055324
7,41291364.100451,46530.903876,30024.564991,22569.283628,17672.680770,15509.289417,13477.566223,12430.831273,11714.000000,11286.168727,10703.433777,10657.710583,10784.319230,11705.716372,12035.435009,13877.096124,1034478.899549
8,41300389.074761,46112.282184,29906.012373,22590.517217,17521.587161,15495.508799,13525.896433,12079.165230,12146.000000,11257.834770,10825.103567,10662.491201,10695.412839,11538.482783,12211.987627,14261.717816,1032822.925239
9,41289680.966122,46332.272871,29874.035365,22759.083743,17569.955094,15481.004381,13263.457378,12389.839515,11865.000000,11285.160485,10779.542622,10698.995619,10672.044906,11562.916257,12016.964635,14005.727129,1035374.033878
