vanilla,40158192.006480,48189.332754,33186.520936,20246.361887,17470.739744,15348.983411,12186.134318,10381.431025,9996.000000,9021.568975,8793.865682,9040.016589,8850.260256,8734.638113,10939.479064,12184.667246,1035628.993520
1,40146857.997740,48191.378617,33310.399279,19996.525955,17272.990755,15639.955863,12151.169386,10351.079958,9904.000000,8877.920042,8758.830614,9103.044137,8869.009245,8619.474045,11126.600721,12047.621383,1034865.002260
2,40156880.045063,48323.343238,33075.106379,20295.138893,17362.352785,15125.549008,12209.519179,10454.083180,10054.000000,9031.916820,8858.480821,9074.450992,8899.647215,8863.861107,10798.893621,12385.656762,1037457.954937
3,40138694.009077,48261.783549,33005.632951,20133.698384,17506.208797,15682.407117,12167.817802,10457.438667,9929.000000,9056.561333,8481.182198,8946.592883,9030.791203,8634.301616,10911.367049,12285.216451,1035691.990923
4,40101926.078963,48238.692981,33315.430521,20159.371761,17868.354237,15374.757809,12318.854074,10485.288817,9947.000000,9078.711183,8794.145926,9050.242191,8628.645763,8490.628239,11025.569479,12262.307019,1033795.921037
5,40134984.939162,48045.956761,33061.756743,20319.320185,17529.451691,15308.900905,12236.886180,10234.018326,9982.000000,9084.981674,8802.113820,8935.099095,8803.548309,8831.679815,11109.243257,12216.043239,1036581.060838
6,40091585.908667,48010.904795,33301.307154,20187.064543,17438.013954,15261.929210,12308.846945,10310.577393,9925.000000,9107.422607,8893.153055,8951.070790,8618.986046,8661.935457,11106.692846,12212.095205,1033424.091333
7,40106283.931560,48144.723321,33050.508446,20308.809330,17149.631970,15339.087046,12169.141406,10132.062166,9988.000000,8890.937834,8662.858594,9108.912954,8851.368030,8804.190670,10884.491554,11995.276679,1033065.068440
8,40133885.869952,47877.404532,33406.888536,20222.814734,17488.013051,15528.564255,12197.170959,10417.533299,9956.000000,9057.466701,9005.829041,9015.435745,8842.986949,8669.185266,10896.111464,12171.595468,1037627.130048
9,40106255.958978,48188.027133,33384.918957,20235.729970,17386.731966,15434.155599,12237.402872,10454.608582,10192.000000,9154.391418,8731.597128,8975.844401,8927.268034,8667.270030,10929.081043,12095.972867,1033892.041022
10,40103399.004653,48101.787612,33239.375752,20236.126719,17558.428141,15308.285081,12120.044755,10413.317621,10046.000000,9043.682379,8890.955245,8877.714919,8835.571859,8667.873281,11039.624248,12156.212388,1034279.995347
11,40133699.974638,48622.050812,33354.200361,20099.912267,17659.232132,15299.049936,12266.461911,10408.454231,10135.000000,8967.545769,8755.538089,9036.950064,8667.767868,8790.087733,10969.799639,12291.949188,1033994.025362
12,40110766.038456,48040.790502,33293.100762,20280.616044,17633.990464,15227.244549,12108.008988,10243.669540,9935.000000,9056.330460,8667.991012,9040.755451,8921.009536,8744.383956,11056.899238,12111.209498,1035422.961544
13,40179866.939402,48329.093780,33290.773433,20259.093200,17649.665410,15331.555130,12347.004511,10534.715453,9958.000000,9135.284547,8772.995489,9014.444870,8737.334590,8811.906800,11167.226567,12265.906220,1035771.060598
14,40151764.887980,48157.962207,33132.640300,20177.496965,17521.975885,15302.326930,12199.763201,10327.741166,9958.000000,9016.258834,9004.236799,9010.673070,8965.024115,8795.503035,10879.359700,12164.037793,1037095.112020
15,40144590.934694,48249.271815,33320.102408,20130.061280,17449.793349,15484.769025,12290.829212,10359.748988,10192.000000,9114.251012,8623.170788,8970.230975,8847.206651,8717.938720,10674.897592,12130.728185,1035417.065306
16,40090078.995379,48280.711959,33167.545503,20179.595527,17614.895809,15333.343637,12331.471452,10351.519449,10298.000000,9186.480551,8840.528548,9244.656363,8787.104191,8678.404473,11038.454497,12070.288041,1035601.004621
17,40147093.005259,48423.174549,32868.786435,20501.772083,17303.804673,15390.671543,12266.911303,10100.961876,9957.000000,8971.038124,8909.088697,8952.328457,8781.195327,8830.227917,11143.213565,12175.825451,1036994.994741
18,40142765.102975,48001.855046,33108.316303,20311.635567,17573.516381,15186.628702,12126.731504,10289.510447,9907.000000,9094.489553,8806.268496,9049.371298,8881.483619,8590.364433,11078.683697,12125.144954,1034949.897025
19,40146067.132751,48148.666197,32959.232569,20138.672640,17358.444119,15150.738086,12140.035735,10433.368172,10098.000000,8923.631828,8642.964265,9045.261914,8862.555881,8631.327360,10777.767431,12157.333803,1037169.867249
20,40095351.952281,47615.315409,33179.173899,20286.791741,17517.388657,15245.870762,12096.348757,10255.282136,9975.000000,9081.717864,8772.651243,8971.129238,8793.611343,8811.208259,10891.826101,12405.684591,1033188.047719
21,40142478.014721,47621.420771,33306.278852,20308.603242,17422.769620,15309.438854,11977.491166,10552.700742,10071.000000,9180.299258,8642.508834,8946.561146,8812.230380,8766.396758,10835.721148,12095.579229,1033497.985279
22,40121783.970793,48393.941234,33040.771666,20333.462482,17515.854430,15351.276436,12157.319032,10265.249438,9883.000000,9107.750562,8709.680968,9103.723564,8795.145570,8560.537518,10838.228334,12172.058766,1034654.029207
23,40144776.963375,47605.792726,33528.764325,20387.600519,17382.677596,15507.987771,12304.112492,10336.775303,9873.000000,9088.224697,9017.887508,8930.012229,9029.322404,8773.399481,11024.235675,12198.207274,1036595.036625
24,40159271.921273,48180.258865,33137.837812,20425.744545,17561.899811,15348.714842,12177.450834,10444.458133,9932.000000,8941.541867,8924.549166,9022.285158,8705.100189,8784.255455,10935.162188,12188.741135,1033868.078727
25,40150492.051087,48574.014130,33398.195714,20196.583535,17544.845604,15151.223651,12092.305500,10360.758102,9795.000000,8887.241898,8931.694500,8996.776349,8857.154396,8763.416465,11092.804286,12231.985870,1033880.948913
26,40163583.983095,48412.563435,33488.165151,20427.314696,17467.698394,15228.146555,12170.160281,10403.203264,9801.000000,8768.796736,8857.839719,9047.853445,8898.301606,8768.685304,10905.834849,12051.436565,1037638.016905
27,40136335.082958,48511.375403,33670.016831,20474.094148,17622.674513,15435.689197,12376.177450,10432.955305,10084.000000,8888.044695,8811.822550,8824.310803,8716.325487,8777.905852,11008.983169,12137.624597,1036266.917042
28,40123650.983240,47987.849404,33301.533831,20257.688848,17416.851943,15274.968517,12288.172856,10242.181958,9947.000000,9102.818042,8772.827144,9079.031483,8869.148057,8695.311152,10749.466169,12043.150596,1034023.016760
29,40133890.829284,48320.661207,33174.045341,20406.321802,17200.136327,15250.703293,12325.765533,10407.676270,10262.000000,9010.323730,8776.234467,9054.296707,8670.863673,8821.678198,10866.954659,12043.338793,1034381.170716
30,40086932.042678,47806.403679,33161.764067,20304.874094,17301.025771,15208.438068,12169.463227,10467.119830,9985.000000,9097.880170,8812.536773,8949.561932,8809.974229,8733.125906,10961.235933,12167.596321,1033726.957322
31,40114781.902956,48108.890088,32850.910630,20548.760884,17703.607160,15235.788501,12223.854134,10230.979982,10338.000000,9148.020018,8699.145866,9117.211499,8817.392840,8572.239116,11175.089370,12431.109912,1036953.097044
32,40143470.933239,48300.735575,33245.558021,19820.394667,17614.783197,15115.637311,12093.795742,10223.111265,9943.000000,8794.888735,8741.204258,9214.362689,8972.216803,8601.605333,10931.441979,12180.264425,1036520.066761
33,40170552.026095,47618.932039,33291.935825,20459.963074,17484.007693,15338.792992,12336.578475,10427.328016,10059.000000,8980.671984,8866.421525,9037.207008,8885.992307,8937.036926,11048.064175,12216.067961,1036364.973905
34,40110558.953881,47927.775138,33226.598047,20609.524974,17157.123903,15354.757056,12094.710250,10253.035785,10023.000000,8888.964215,8789.289750,9090.242944,8929.876097,8738.475026,10818.401953,12097.224862,1033779.046119
35,40129669.969552,47888.377662,33220.697255,20349.531841,17493.445785,15548.068839,12075.275913,10442.281807,10027.000000,9023.718193,8869.724087,9010.931161,8864.554215,8751.468159,10933.302745,12157.622338,1035276.030448
