vanilla,35872279.074020,75494.822202,26407.790355,16479.688610,11433.786114,9388.102974,8747.000000,7934.897026,8088.213886,9308.311390,11270.209645,20005.177798,888297.925980
1,35864453.064004,75926.350639,26586.162384,16616.529715,11256.101765,9371.703860,8745.000000,7772.296140,8141.898235,9307.470285,11219.837616,19966.649361,889554.935996
2,35852610.006006,75598.455489,26490.794758,16415.528711,11476.020616,9302.029155,8754.000000,7865.970845,8124.979384,9224.471289,11273.205242,20065.544511,888788.993994
3,35819634.034287,75292.043032,26440.158114,16336.364240,11564.583180,9259.734505,8676.000000,8070.265495,8168.416820,9308.635760,11188.841886,20333.956968,887026.965713
4,35868114.951005,76410.822283,26192.723556,16488.810129,11555.425865,9352.289958,8704.000000,7964.710042,8010.574135,9421.189871,11298.276444,20149.177717,887858.048995
5,35833668.022513,74866.229753,26148.357868,16427.833772,11569.822240,9478.724864,8760.000000,7806.275136,8055.177760,9374.166228,11342.642132,20334.770247,886802.977487
6,35819781.003827,75517.567013,26524.799633,16538.472403,11512.247075,9370.151730,8766.000000,7819.848270,8097.752925,9233.527597,11376.200367,19934.432987,887937.996173
7,35839404.117007,75757.802279,26467.853267,16328.879349,11369.417248,9430.505640,8758.000000,7957.494360,7949.582752,9185.120651,11214.146733,20073.197721,888101.882993
8,35808035.913261,75346.015876,26429.867675,16418.809954,11472.881362,9440.124066,9010.000000,7892.875934,7952.118638,9126.190046,11171.132325,20132.984124,888618.086739
9,35873428.882288,75371.314401,26416.171519,16514.408292,11389.675658,9453.989195,8873.000000,7980.010805,8167.324342,9415.591708,11168.828481,20089.685599,887911.117712
10,35870385.078188,75433.311495,26511.842610,16529.640201,11495.644950,9365.988439,8651.000000,7957.011561,8087.355050,9179.359799,11128.157390,19839.688505,888198.921812
11,35874020.067734,75583.073312,26330.827242,16427.974096,11462.859338,9336.911937,8697.000000,7872.088063,8039.140662,9250.025904,11360.172758,20099.926688,888586.932266
12,35820786.004244,75245.868285,26526.475043,16618.333037,11436.527470,9377.688045,8808.000000,8085.311955,8101.472530,9402.666963,11122.524957,19938.131715,888518.995756
13,35819961.918502,75989.343403,26221.766538,16461.010275,11534.977359,9410.135128,8603.000000,7895.864872,8106.022641,9326.989725,11147.233462,19961.656597,886463.081498
14,35832874.982564,75548.725276,26475.190190,16478.296432,11176.424183,9397.123481,8827.000000,7969.876519,8193.575817,9308.703568,11267.809810,20231.274724,887539.017436
15,35847431.077661,74821.292168,26619.701942,16653.646613,11276.720387,9184.018108,8761.000000,7938.981892,7993.279613,9317.353387,11438.298058,19924.707832,887534.922339
16,35833657.045871,75044.872255,26555.760594,16438.945639,11395.239071,9410.860582,8609.000000,7890.139418,8056.760929,9351.054361,11454.239406,19827.127745,887115.954129
17,35854655.909091,75693.015316,26774.777830,16514.330979,11513.893264,9439.802705,8800.000000,7911.197295,8065.106736,9203.669021,11281.222170,20106.984684,888080.090909
18,35836721.060572,75599.680492,26292.172807,16519.476843,11303.146062,9401.193415,8769.000000,7929.806585,8172.853938,9394.523157,11335.827193,19933.319508,888526.939428
19,35856788.016003,75560.462671,26396.950218,16409.082993,11231.989698,9349.514815,8810.000000,7782.485185,8149.010302,9343.917007,11274.049782,20172.537329,888233.983997
20,35885687.136227,75224.078739,26341.726525,16748.519447,11425.073645,9330.219821,8789.000000,7955.780179,8088.926355,9330.480553,11241.273475,20271.921261,889820.863773
21,35850476.991635,75436.113262,26491.506124,16159.546939,11374.584436,9130.691984,8714.000000,8074.308016,8147.415564,9333.453061,11339.493876,20043.886738,889288.008365
22,35857952.009290,75735.081273,26484.332499,16367.347625,11422.431389,9401.754393,8814.000000,7912.245607,8106.568611,9338.652375,11160.667501,19660.918727,887539.990710
23,35785158.937457,75440.002738,26140.653341,16617.702538,11374.680093,9332.411042,8682.000000,7844.588958,8044.319907,9261.297462,11250.346659,19818.997262,887545.062543
24,35835887.970000,75336.442754,26372.898659,16445.419348,11388.915536,9344.779337,8835.000000,7934.220663,8100.084464,9300.580652,11186.101341,20120.557246,886339.030000
25,35790113.980229,75596.397594,26549.854999,16493.959091,11478.325723,9460.037840,8769.000000,7842.962160,7918.674277,9252.040909,11068.145001,20081.602406,887300.019771
26,35802496.988459,75022.442370,26082.854880,16428.124922,11268.349727,9322.473159,8735.000000,7886.526841,8082.650273,9414.875078,11308.145120,20267.557630,886454.011541
27,35854675.020651,75308.890271,26315.940970,16671.646959,11477.783580,9487.600428,8861.000000,7855.399572,7912.216420,9406.353041,11257.059030,20024.109729,888287.979349
28,35833361.068347,74630.979207,26294.528143,16655.673007,11477.108820,9511.617709,8957.000000,7893.382291,8202.891180,9223.326993,11389.471857,19961.020793,886092.931653
29,35856704.015128,75346.366510,26521.191167,16543.296702,11261.934048,9419.604625,8781.000000,8152.395375,8086.065952,9408.703298,11439.808833,19661.633490,888322.984872
30,35889386.046744,75072.445708,26188.393128,16183.784260,11506.234853,9336.001457,8796.000000,8070.998543,8081.765147,9392.215740,11310.606872,20168.554292,888435.953256
31,35867198.992268,75400.852537,26614.742275,16599.892485,11270.343465,9368.364724,8787.000000,7988.635276,8164.656535,9302.107515,11486.257725,19961.147463,887925.007732
32,35879754.970598,76040.786545,26082.987417,16580.561130,11458.159180,9267.558765,8614.000000,7951.441235,8327.840820,9180.438870,11175.012583,20224.213455,888161.029402
33,35912923.022604,75853.554475,26451.696914,16590.920227,11337.607025,9313.115598,8970.000000,8029.884402,8003.392975,9274.079773,11074.303086,20407.445525,889961.977396
34,35817877.096119,75236.188748,26244.714718,16087.784711,11330.890238,9239.911120,8792.000000,7824.088880,8024.109762,9263.215289,11456.285282,19924.811252,887079.903881
35,35855798.918338,76352.298908,26473.304163,16443.976405,11389.012810,9425.658460,8722.000000,7834.341540,8205.987190,9289.023595,11502.695837,19908.701092,888623.081662
36,35808753.014901,75536.745440,26441.976748,16416.041913,11337.213603,9518.404502,8849.000000,7909.595498,7958.786397,9459.958087,11097.023252,20211.254560,887486.985099
37,35818214.961817,75204.339530,26329.511815,16511.429325,11563.869185,9463.217938,8687.000000,7804.782062,8208.130815,9580.570675,11281.488185,19960.660470,886189.038183
38,35835037.036930,75827.502700,26410.856456,16564.695823,11580.364094,9335.985899,8721.000000,7765.014101,8074.635906,9531.304177,11374.143544,19863.497300,889784.963070
39,35803505.975642,75815.414477,26686.425415,16572.997204,11492.769601,9457.728677,8659.000000,7850.271323,8177.230399,9241.002796,11358.574585,19779.585523,885852.024358
40,35849341.036025,75152.250700,26233.526586,16417.533135,11211.741694,9340.966650,8612.000000,7779.033350,8123.258306,9043.466865,11238.473414,20053.749300,888872.963975
41,35830582.929044,75851.913106,26445.431516,16393.277457,11460.346809,9502.137636,8852.000000,7992.862364,8149.653191,9426.722543,11291.568484,19969.086894,888260.070956
42,35824176.063560,75775.519628,26514.494504,16502.482235,11402.974392,9489.851601,8675.000000,7848.148399,8150.025608,9368.517765,11246.505496,20015.480372,888248.936440
43,35843347.057928,75436.220615,26211.980777,16224.733822,11332.812157,9273.267974,8484.000000,7749.732026,8187.187843,9304.266178,11434.019223,19896.779385,888674.942072
44,35836983.929525,75777.491801,26326.837634,16528.710438,11485.722478,9306.969348,8785.000000,7968.030652,8111.277522,9346.289562,11127.162366,20101.508199,886969.070475
45,35864558.915975,75956.044376,26022.139199,16442.281762,11337.709550,9373.081579,8701.000000,8136.918421,8145.290450,9409.718238,11179.860801,20156.955624,888266.084025
46,35887649.111073,74987.908553,26128.978359,16483.657673,11523.663001,9147.162406,8713.000000,8019.837594,7941.336999,9234.342327,11261.021641,19844.091447,888733.888927
47,35852481.996259,75636.670296,26107.068534,16826.595666,11515.610308,9377.395047,8854.000000,7894.604953,8176.389692,9393.404334,11364.931466,20016.329704,889199.003741
48,35854421.055740,75327.749061,26561.315399,16496.864203,11185.201165,9321.381862,8983.000000,7967.618138,8125.798835,9404.135797,11333.684601,19994.250939,887945.944260
49,35849309.043880,75914.511917,26344.335756,16511.022065,11524.251226,9311.077058,8731.000000,7863.922942,8055.748774,9264.977935,11344.664244,19991.488083,887547.956120
50,35828958.991965,75051.023123,26709.880222,16339.583617,11488.342738,9603.820326,8566.000000,7876.179674,8215.657262,9276.416383,11285.119778,19880.976877,886853.008035
51,35873809.058645,75707.298908,26228.709855,16446.653833,11367.206685,9383.368439,8623.000000,8010.631561,7952.793315,9295.346167,11425.290145,20126.701092,888570.941355
52,35895375.951233,75389.056958,26306.140282,16664.465409,11649.260386,9279.057855,8606.000000,7981.942145,8030.739614,9336.534591,11279.859718,20077.943042,890980.048767
53,35786681.895096,75623.737384,26348.170622,16396.723775,11241.230936,9209.457535,8799.000000,7965.542465,7951.769064,9254.276225,11263.829378,20020.262616,886290.104904
54,35854470.045415,75493.037410,26574.712128,16443.986912,11533.034426,9422.249520,8633.000000,7747.750480,8078.965574,9089.013088,11238.287872,20054.962590,888221.954585
55,35842760.027435,75579.588722,26476.087459,16532.475811,11483.255047,9382.317393,8727.000000,7900.682607,8024.744953,9238.524189,11254.912541,20089.411278,887240.972565
56,35848694.933465,75813.342315,26455.131539,16560.548704,11535.585743,9414.894088,8940.000000,7909.105912,8019.414257,9309.451296,11369.868461,20116.657685,888014.066535
57,35845782.924254,75302.520003,26456.222523,16532.534242,11260.906392,9140.708933,8819.000000,7873.291067,8145.093608,9474.465758,11188.777477,20049.479997,887330.075746
58,35847978.960562,75811.068731,26164.637670,16417.349152,11402.558662,9450.472639,8723.000000,8028.527361,8217.441338,9278.650848,11361.362330,20119.931269,887799.039438
59,35843046.030479,75438.617508,26251.187209,16586.592692,11422.733551,9320.097052,8626.000000,7894.902948,7950.266449,9335.407308,11263.812791,19981.382492,888100.969521
60,35854907.975432,75321.840916,26230.430786,16289.834531,11383.961044,9434.762187,8769.000000,7991.237813,8173.038956,9366.165469,11450.569214,20016.159084,886385.024568
61,35851060.049265,75008.138602,26482.336602,16286.255821,11438.826097,9486.214538,8728.000000,7851.785462,8229.173903,9334.744179,11339.663398,20021.861398,889225.950735
62,35836326.971944,75475.021002,26346.240170,16282.309306,11472.760939,9457.656475,8633.000000,7945.343525,7925.239061,9217.690694,11128.759830,20054.978998,886515.028056
63,35841950.919772,75580.125092,26528.002739,16671.291019,11461.529361,9290.962946,8717.000000,7981.037054,8191.470639,9189.708981,11161.997261,19874.874908,888448.080228
64,35853021.980079,75448.023863,26393.617995,16609.342407,11254.297152,9423.229607,8745.000000,7830.770393,8149.702848,9331.657593,11105.382005,19944.976137,887264.019921
65,35850713.928544,75793.930389,26533.738451,16585.984389,11335.248697,9421.299377,8640.000000,8006.700623,8088.751303,9452.015611,11110.261549,20074.069611,887660.071456
66,35838040.950661,75416.617439,26358.852603,16391.390508,11485.854401,9386.598260,8518.000000,7847.401740,8032.145599,9387.609492,11170.147397,19738.382561,885781.049339
67,35853524.047351,75639.623965,26407.179112,16448.634173,11287.534939,9345.041322,8528.000000,7860.958678,8045.465061,9358.365827,11175.820888,19874.376035,887094.952649
68,35847274.893832,75522.063525,26415.506198,16433.829635,11401.334623,9544.116262,8643.000000,7771.883738,8232.665377,9321.170365,11338.493802,19992.936475,886067.106168
69,35853206.960739,75944.106719,26542.538895,16521.876752,11385.593687,9138.143968,8707.000000,7931.856032,8124.406313,9437.123248,11177.461105,19717.893281,887043.039261
70,35879794.961672,75705.230541,26397.766184,16409.296095,11508.069603,9407.575618,8903.000000,8071.424382,8190.930397,9418.703905,11494.233816,20181.769459,888769.038328
71,35877418.914068,75416.207171,26492.456773,16405.064834,11470.900993,9325.845530,8662.000000,7839.154470,8060.099007,9467.935166,11416.543227,19896.792829,887880.085932
72,35851588.965260,75594.665788,26622.658167,16619.182556,11348.174910,9318.000942,8656.000000,7819.999058,8078.825090,9398.817444,11284.341833,19997.334212,888500.034740
73,35875865.988257,75807.941890,26604.869553,16576.312370,11328.065521,9326.475872,8730.000000,7947.524128,8357.934479,9314.687630,11272.130447,19942.058110,889753.011743
74,35885658.043189,75907.558165,26291.497313,16467.736365,11448.790642,9155.083492,8819.000000,7856.916508,7933.209358,9209.263635,11180.502687,20003.441835,889611.956811
75,35866552.002832,75548.054898,26503.860565,16462.812864,11531.874750,9411.375339,8881.000000,7935.624661,8227.125250,9364.187136,11093.139435,20027.945102,888822.997168
76,35862904.871727,75557.841738,26316.397182,16367.817068,11380.239719,9476.399919,8705.000000,7884.600081,7821.760281,9374.182932,11267.602818,20096.158262,887944.128273
77,35818082.896765,75365.333779,26218.772109,16726.876226,11475.651640,9381.828881,8654.000000,7963.171119,7946.348360,9386.123774,11330.227891,19990.666221,887117.103235
78,35859841.014190,75777.802687,26376.690071,16481.889441,11598.997808,9466.064808,8839.000000,7867.935192,8206.002192,9349.110559,11186.309929,19962.197313,887284.985810
79,35828733.097366,75546.870743,26443.206707,16317.015134,11421.746134,9509.078133,8771.000000,7935.921867,8087.253866,9309.984866,11117.793293,19763.129257,886272.902634
80,35839320.064800,75386.658205,26328.837801,16550.466796,11595.523978,9380.969866,8694.000000,7981.030134,7988.476022,9417.533204,11159.162199,19739.341795,885009.935200
81,35856935.079231,75741.885458,26537.887333,16676.299196,11432.570373,9364.362900,8844.000000,8000.637100,8233.429627,9269.700804,11218.112667,20024.114542,888387.920769
82,35851009.921575,75875.589831,26195.218593,16443.630235,11311.954306,9480.978854,8886.000000,7850.021146,8018.045694,9214.369765,11169.781407,20097.410169,887173.078425
83,35864621.109977,75893.945806,26342.547292,16432.019689,11590.971967,9245.869886,8695.000000,8039.130114,7970.028033,9361.980311,11303.452708,19930.054194,887107.890023
84,35877061.082210,75207.664981,26586.706911,16427.709731,11517.352304,9378.940321,8597.000000,7764.059679,8111.647696,9165.290269,11224.293089,19827.335019,889079.917790
85,35831351.098966,75234.915476,26774.558751,16643.963181,11547.041670,9414.905326,8627.000000,7938.094674,8127.958330,9431.036819,11242.441249,20311.084524,885018.901034
86,35849588.891800,75561.021049,26193.738840,16427.016548,11392.320811,9422.984650,8694.000000,7832.015350,8015.679189,9228.983452,11218.261160,20207.978951,888886.108200
87,35854941.100694,76149.930205,26326.427185,16242.503054,11440.721000,9490.760458,8767.000000,7929.239542,8012.279000,9380.496946,11413.572815,19864.069795,889258.899306
88,35820717.042147,75405.403038,26546.042876,16624.363745,11303.769975,9449.008452,8880.000000,7859.991548,8039.230025,9356.636255,11426.957124,19987.596962,885867.957853
89,35903026.022370,75476.510302,26217.736515,16425.883920,11502.144763,9320.335096,8712.000000,7653.664904,8028.855237,9515.116080,11519.263485,20177.489698,888530.977630
90,35808524.035186,75231.049904,26506.834359,16557.231294,11351.128082,9324.448976,8668.000000,7724.551024,7891.871918,9130.768706,11318.165641,19936.950096,885367.964814
91,35847243.938684,75553.182824,26304.651416,16405.167589,11565.740914,9216.242341,8670.000000,7755.757659,8109.259086,9358.832411,11500.348584,19811.817176,888562.061316
92,35896669.996708,75522.928978,26532.674600,16500.879059,11490.208354,9517.070585,8947.000000,8126.929415,8308.791646,9411.120941,11235.325400,20110.071022,887702.003292
93,35827886.942106,75274.020555,26578.608360,16334.030559,11486.337424,9571.510584,8626.000000,7948.489416,7991.662576,9363.969441,11266.391640,20398.979445,888347.057894
94,35804744.008252,75365.681412,26246.083387,16575.709847,11420.029550,9436.523113,8768.000000,7789.476887,8075.970450,9183.290153,11208.916613,20014.318588,889454.991748
95,35814648.102562,75373.984551,26525.682553,16699.871266,11374.847905,9464.824131,8751.000000,8071.175869,8093.152095,9495.128734,11370.317447,19606.015449,888073.897438
96,35837310.108080,75352.181583,26612.552320,16162.661542,11629.665679,9213.364807,8783.000000,7928.635193,7983.334321,9274.338458,11250.447680,20019.818417,888777.891920
97,35831225.908466,75300.173034,26350.829374,16428.323081,11254.044263,9413.932798,8573.000000,7763.067202,8075.955737,9394.676919,11271.170626,20051.826966,888125.091534
98,35787976.010765,75429.781699,26646.980153,16248.480566,11453.463153,9306.247157,8574.000000,7847.752843,8133.536847,9261.519434,11126.019847,20037.218301,886735.989235
99,35874970.025216,75500.530265,26587.308097,16444.368924,11291.464564,9603.712718,8647.000000,7973.287282,8195.535436,9167.631076,11068.691903,19986.469735,887400.974784
100,35872114.968149,75372.710208,26331.635367,16551.135094,11472.986166,9271.542173,8751.000000,8106.457827,8079.013834,9181.864906,11499.364633,19781.289792,889335.031851
